id,resource_id,monster_scale,iscollide,col_type,grade,behavior_tree,monsteraction_group_id,stat_mvspd,stat_hp,stat_atk,stat_def,stat_projspd,stat_projsize,stat_coldmg,randomdrop_group_id,randomdrop_amount,drop_radius,deathaction_group_id,spawneffect_resource_id,hiteffect_resource_id,deatheffect_resource_id,resistance_attract,resistance_knockback,resistance_paralysis,drop_item/0/drop_item_id,drop_item/0/drop_item_amount,drop_item/1/drop_item_id,drop_item/1/drop_item_amount,drop_item/2/drop_item_id,drop_item/2/drop_item_amount
160115,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,98,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160116,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,98,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160117,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,858993459,126,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160118,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,858993459,126,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160119,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,858993459,126,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160120,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,858993459,126,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160121,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,1717986918,161,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160122,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,1717986918,161,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160123,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,1717986918,161,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160124,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,1717986918,161,10,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160125,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,161,10,1,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160126,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,161,10,1,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160127,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,161,10,1,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160128,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,161,10,1,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160129,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-858993459,168,10,2,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160130,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-858993459,168,10,2,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160131,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-858993459,168,10,2,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160132,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-858993459,168,10,2,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160133,NKS_monster_mmg005,0,True,Ground,Normal,,110002,-1717986918,196,10,2,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160134,NKS_monster_emg003,0,True,Ground,Normal,,110002,-1717986918,196,10,2,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160135,NKS_monster_bma004,0,True,Ground,Normal,,110002,-1717986918,196,10,2,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160136,NKS_monster_eta001,0,True,Ground,Normal,,110002,-1717986918,196,10,2,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160137,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,1717986918,250,10,3,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160138,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,1717986918,250,10,3,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160139,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,1717986918,250,10,3,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160140,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,1717986918,250,10,3,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160141,NKS_monster_mmg005,858993459,True,Ground,Normal,,110002,858993459,300,10,3,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160142,NKS_monster_emg003,858993459,True,Ground,Normal,,110002,858993459,300,10,3,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160143,NKS_monster_bma004,858993459,True,Ground,Normal,,110002,858993459,300,10,3,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160144,NKS_monster_eta001,858993459,True,Ground,Normal,,110002,858993459,300,10,3,1,1,10,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160145,NKS_monster_mmg005,858993459,True,Ground,Normal,,110002,0,320,11,4,1,1,11,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160146,NKS_monster_emg003,858993459,True,Ground,Normal,,110002,0,320,11,4,1,1,11,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160147,NKS_monster_bma004,858993459,True,Ground,Normal,,110002,0,320,11,4,1,1,11,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160148,NKS_monster_eta001,858993459,True,Ground,Normal,,110002,0,320,11,4,1,1,11,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160149,NKS_monster_mmg005,-858993459,True,Ground,Normal,,110002,-858993459,340,12,4,1,1,12,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160150,NKS_monster_emg003,-858993459,True,Ground,Normal,,110002,-858993459,340,12,4,1,1,12,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160151,NKS_monster_bma004,-858993459,True,Ground,Normal,,110002,-858993459,340,12,4,1,1,12,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160152,NKS_monster_eta001,-858993459,True,Ground,Normal,,110002,-858993459,340,12,4,1,1,12,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160153,NKS_monster_mmg005,-858993459,True,Ground,Normal,,110002,-858993459,360,13,4,1,1,13,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160154,NKS_monster_emg003,-858993459,True,Ground,Normal,,110002,-858993459,360,13,4,1,1,13,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160155,NKS_monster_bma004,-858993459,True,Ground,Normal,,110002,-858993459,360,13,4,1,1,13,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160156,NKS_monster_eta001,-858993459,True,Ground,Normal,,110002,-858993459,360,13,4,1,1,13,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160157,NKS_monster_mmg005,1717986918,True,Ground,Normal,,110002,-1717986918,380,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160158,NKS_monster_emg003,1717986918,True,Ground,Normal,,110002,-1717986918,380,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160159,NKS_monster_bma004,1717986918,True,Ground,Normal,,110002,-1717986918,380,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160160,NKS_monster_eta001,1717986918,True,Ground,Normal,,110002,-1717986918,380,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160161,NKS_monster_mmg005,0,True,Ground,Normal,,110002,-1717986918,400,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160162,NKS_monster_emg003,0,True,Ground,Normal,,110002,-1717986918,400,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160163,NKS_monster_bma004,0,True,Ground,Normal,,110002,-1717986918,400,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160164,NKS_monster_eta001,0,True,Ground,Normal,,110002,-1717986918,400,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160165,NKS_monster_mmg005,0,True,Ground,Normal,,110002,858993459,450,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160166,NKS_monster_emg003,0,True,Ground,Normal,,110002,858993459,450,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160167,NKS_monster_bma004,0,True,Ground,Normal,,110002,858993459,450,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160168,NKS_monster_eta001,0,True,Ground,Normal,,110002,858993459,450,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160169,NKS_monster_mmg005,0,True,Ground,Normal,,110002,858993459,450,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160170,NKS_monster_emg003,0,True,Ground,Normal,,110002,858993459,450,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160171,NKS_monster_bma004,0,True,Ground,Normal,,110002,858993459,450,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160172,NKS_monster_eta001,0,True,Ground,Normal,,110002,858993459,450,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160173,NKS_monster_mmg005,0,True,Ground,Normal,,110002,0,450,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160174,NKS_monster_emg003,0,True,Ground,Normal,,110002,0,450,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160175,NKS_monster_bma004,0,True,Ground,Normal,,110002,0,450,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160176,NKS_monster_eta001,0,True,Ground,Normal,,110002,0,450,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160177,NKS_monster_mmg005,858993459,True,Ground,Normal,,110002,0,450,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160178,NKS_monster_emg003,858993459,True,Ground,Normal,,110002,0,450,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160179,NKS_monster_bma004,858993459,True,Ground,Normal,,110002,0,450,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
160180,NKS_monster_eta001,858993459,True,Ground,Normal,,110002,0,450,15,5,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
162001,NKS_monster_bma004,-1717986918,True,Fly,Normal,,11,0,30,8,1,1,1,8,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
162002,NKS_monster_bma004,858993459,True,Fly,Normal,,11,0,65,8,1,1,1,8,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
162003,NKS_monster_bma004,858993459,True,Fly,Normal,,11,0,90,8,1,1,1,8,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
163001,NKS_monster_bma004,-1717986918,False,Ground,Normal,,901000,0,200,15,1,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
163002,NKS_monster_bma004,-1717986918,False,Ground,Normal,,902000,0,200,15,1,1,1,15,0,0,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
168001,NKS_monster_emg003,-858993459,True,Ground,Normal,,900800,0,150,10,1,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
168002,NKS_monster_emg003,-858993459,True,Ground,Normal,,900800,0,150,10,1,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
168003,NKS_monster_emg003,-858993459,True,Ground,Normal,,900800,0,150,10,1,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
168004,NKS_monster_emg003,-858993459,True,Ground,Normal,,900800,0,150,10,1,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
168005,NKS_monster_emg003,-858993459,True,Ground,Normal,,900800,0,150,10,1,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
168006,NKS_monster_emg003,-858993459,True,Ground,Normal,,900800,0,150,10,1,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
168007,NKS_monster_emg003,-858993459,True,Ground,Normal,,900800,0,150,10,1,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
168008,NKS_monster_emg003,-858993459,True,Ground,Normal,,900800,0,150,11,1,1,1,11,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
168009,NKS_monster_emg003,-858993459,True,Ground,Normal,,900800,0,150,12,1,1,1,12,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
168010,NKS_monster_emg003,-858993459,True,Ground,Normal,,900800,0,150,13,1,1,1,13,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
168011,NKS_monster_emg003,-858993459,True,Ground,Normal,,900800,0,150,15,1,1,1,15,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
168012,NKS_monster_emg003,-858993459,True,Ground,Normal,,900800,0,150,15,1,1,1,15,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,True,True,0,0,0,0,0,0
169001,NKS_monster_bca002,0,True,Ground,Normal,,900605,0,3000,10,1,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_03,True,True,True,100801,1,0,0,0,0
169002,NKS_monster_ecg003,0,True,Ground,Normal,,900605,0,5000,10,1,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_03,True,True,True,100801,1,0,0,0,0
169003,NKS_monster_beg006,-1717986918,True,Ground,Normal,,900605,0,7500,10,1,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_02,True,True,True,100801,1,0,0,0,0
170100,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,1,2,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170101,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,858993459,10,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170102,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,858993459,10,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170103,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,858993459,10,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170104,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,858993459,10,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170105,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,858993459,12,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170106,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,858993459,12,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170107,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,858993459,12,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170108,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,858993459,12,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170109,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,1717986918,15,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170110,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,1717986918,15,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170111,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,1717986918,15,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170112,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,1717986918,15,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170113,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,1717986918,33,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170114,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,1717986918,33,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170115,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,1717986918,33,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170116,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,1717986918,33,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170117,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,0,42,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170118,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,0,42,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170119,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,0,42,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170120,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,0,42,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170121,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-1717986918,54,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170122,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-1717986918,54,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170123,NKS_monster_bma004,-1717986918,True,Ground,Normal,,110002,-1717986918,54,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170124,NKS_monster_eta001,-1717986918,True,Ground,Normal,,110002,-1717986918,54,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170125,NKS_monster_mmg005,-1717986918,True,Ground,Normal,,110002,-858993459,56,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
170126,NKS_monster_emg003,-1717986918,True,Ground,Normal,,110002,-858993459,56,9,0,1,1,10,6,1,0,0,NKS_fx_monster_spawn_01,NKS_fx_monster_hit_01,NKS_fx_common_explosion_01,False,False,False,0,0,0,0,0,0
