id,grade,lv,level_hp,level_defence
30897,hard,897,24290100,150920
30898,hard,898,24312650,151059
30899,hard,899,24335175,151198
30900,hard,900,24357700,151337
30901,hard,901,24380250,151476
30902,hard,902,24402775,151615
30903,hard,903,25591700,158947
30904,hard,904,25614225,159086
30905,hard,905,25636775,159225
30906,hard,906,25659300,159364
30907,hard,907,25681825,159503
30908,hard,908,25704375,159642
30909,hard,909,25726900,159781
30910,hard,910,25749425,159920
30911,hard,911,25771975,160059
30912,hard,912,25794500,160198
30913,hard,913,25817025,160337
30914,hard,914,25839575,160476
30915,hard,915,25862100,160615
30916,hard,916,25884625,160754
30917,hard,917,25907175,160893
30918,hard,918,25929700,161032
30919,hard,919,25952225,161171
30920,hard,920,25975450,161321
30921,hard,921,25998000,161460
30922,hard,922,26020525,161599
30923,hard,923,27290325,169431
30924,hard,924,27313825,169576
30925,hard,925,27337350,169721
30926,hard,926,27360850,169866
30927,hard,927,27384375,170011
30928,hard,928,27407875,170156
30929,hard,929,27431400,170301
30930,hard,930,27454925,170446
30931,hard,931,27478425,170591
30932,hard,932,27501950,170736
30933,hard,933,27525450,170881
30934,hard,934,27548975,171026
30935,hard,935,27572475,171171
30936,hard,936,27596000,171316
30937,hard,937,27619500,171461
30938,hard,938,27643025,171606
30939,hard,939,27666525,171751
30940,hard,940,27690050,171896
30941,hard,941,27713550,172041
30942,hard,942,27737075,172186
30943,hard,943,29092700,180547
30944,hard,944,29116200,180692
30945,hard,945,29139725,180837
30946,hard,946,29163225,180982
30947,hard,947,29186750,181127
30948,hard,948,29210250,181272
30949,hard,949,29233775,181417
30950,hard,950,29257275,181562
30951,hard,951,29280800,181707
30952,hard,952,29304300,181852
30953,hard,953,29327825,181997
30954,hard,954,29351325,182142
30955,hard,955,29374850,182287
30956,hard,956,29398350,182432
30957,hard,957,29421875,182577
30958,hard,958,29445375,182722
30959,hard,959,29468900,182867
30960,hard,960,29492400,183012
30961,hard,961,29515925,183157
30962,hard,962,29539425,183302
30963,hard,963,30985150,192219
30964,hard,964,31009625,192370
30965,hard,965,31034125,192521
30966,hard,966,31058625,192672
30967,hard,967,31083100,192823
30968,hard,968,31107600,192974
30969,hard,969,31132100,193125
30970,hard,970,31156600,193276
30971,hard,971,31181075,193427
30972,hard,972,31205575,193578
30973,hard,973,31230075,193729
30974,hard,974,31254550,193880
30975,hard,975,31279050,194031
30976,hard,976,31303550,194182
30977,hard,977,31328025,194333
30978,hard,978,31352525,194484
30979,hard,979,31377025,194635
30980,hard,980,31401525,194786
30981,hard,981,31426000,194938
30982,hard,982,31450500,195089
30983,hard,983,32991775,204595
30984,hard,984,33016275,204746
30985,hard,985,33040750,204897
30986,hard,986,33065250,205048
30987,hard,987,33089750,205199
30988,hard,988,33114250,205350
30989,hard,989,33138725,205501
30990,hard,990,33163225,205652
30991,hard,991,33187725,205803
30992,hard,992,33212200,205955
30993,hard,993,33236700,206106
30994,hard,994,33261200,206257
30995,hard,995,33285675,206408
30996,hard,996,33310175,206559
30997,hard,997,33334675,206710
30998,hard,998,33359175,206861
30999,hard,999,33383650,207012
31000,hard,1000,33408150,207163
11001,soft,1001,3473075,214727
11002,soft,1002,3475527,214878
11003,soft,1003,3640042,225003
11004,soft,1004,3642595,225160
11005,soft,1005,3645147,225317
11006,soft,1006,3647700,225474
11007,soft,1007,3650255,225632
11008,soft,1008,3652807,225789
11009,soft,1009,3655360,225946
11010,soft,1010,3657912,226103
11011,soft,1011,3660465,226260
11012,soft,1012,3663017,226417
11013,soft,1013,3665570,226574
11014,soft,1014,3668122,226731
11015,soft,1015,3670675,226888
11016,soft,1016,3673227,227045
11017,soft,1017,3675782,227202
11018,soft,1018,3678335,227360
11019,soft,1019,3680887,227517
11020,soft,1020,3683440,227674
11021,soft,1021,3685992,227831
11022,soft,1022,3688545,227988
11023,soft,1023,3863712,238768
11024,soft,1024,3866265,238925
11025,soft,1025,3868817,239082
11026,soft,1026,3871370,239239
11027,soft,1027,3873922,239396
11028,soft,1028,3876475,239554
11029,soft,1029,3879030,239711
11030,soft,1030,3881582,239868
11031,soft,1031,3884135,240025
11032,soft,1032,3886687,240182
11033,soft,1033,3889240,240339
11034,soft,1034,3891792,240496
11035,soft,1035,3894345,240653
11036,soft,1036,3896897,240810
11037,soft,1037,3899450,240967
11038,soft,1038,3902002,241124
11039,soft,1039,3904557,241282
11040,soft,1040,3907110,241439
11041,soft,1041,3909662,241596
11042,soft,1042,3912215,241753
11043,soft,1043,4098565,253222
11044,soft,1044,4101215,253385
11045,soft,1045,4103867,253548
11046,soft,1046,4106517,253711
11047,soft,1047,4109167,253874
11048,soft,1048,4111820,254037
11049,soft,1049,4114470,254201
11050,soft,1050,4117122,254364
11051,soft,1051,4119772,254527
11052,soft,1052,4122422,254690
11053,soft,1053,4125075,254853
11054,soft,1054,4127725,255016
11055,soft,1055,4130375,255179
11056,soft,1056,4133027,255342
11057,soft,1057,4135677,255506
11058,soft,1058,4138330,255669
11059,soft,1059,4140980,255832
11060,soft,1060,4143630,255995
11061,soft,1061,4146282,256158
11062,soft,1062,4148932,256321
11063,soft,1063,4347122,268518
11064,soft,1064,4349775,268681
11065,soft,1065,4352425,268844
11066,soft,1066,4355077,269007
11067,soft,1067,4357727,269170
11068,soft,1068,4360377,269333
11069,soft,1069,4363030,269496
11070,soft,1070,4365680,269660
11071,soft,1071,4368330,269823
11072,soft,1072,4370982,269986
11073,soft,1073,4373632,270149
11074,soft,1074,4376285,270312
11075,soft,1075,4378935,270475
11076,soft,1076,4381585,270638
11077,soft,1077,4384237,270802
11078,soft,1078,4386887,270965
11079,soft,1079,4389537,271128
11080,soft,1080,4392190,271291
11081,soft,1081,4394840,271454
11082,soft,1082,4397490,271617
11083,soft,1083,4608107,284579
11084,soft,1084,4610857,284748
11085,soft,1085,4613605,284917
11086,soft,1086,4616355,285086
11087,soft,1087,4619105,285255
11088,soft,1088,4621852,285424
11089,soft,1089,4624602,285594
11090,soft,1090,4627350,285763
11091,soft,1091,4630100,285932
11092,soft,1092,4632850,286101
11093,soft,1093,4635597,286270
11094,soft,1094,4638347,286439
11095,soft,1095,4641097,286609
11096,soft,1096,4643845,286778
11097,soft,1097,4646595,286947
11098,soft,1098,4649345,287116
11099,soft,1099,4652092,287285
11100,soft,1100,4654842,287455
11101,soft,1101,4657592,287624
11102,soft,1102,4660340,287793
11103,soft,1103,4884097,301564
11104,soft,1104,4886847,301733
11105,soft,1105,4889597,301902
11106,soft,1106,4892345,302071
11107,soft,1107,4895095,302240
11108,soft,1108,4897845,302410
11109,soft,1109,4900592,302579
11110,soft,1110,4903342,302748
11111,soft,1111,4906090,302917
11112,soft,1112,4908840,303086
11113,soft,1113,4911590,303256
11114,soft,1114,4914337,303425
11115,soft,1115,4917087,303594
11116,soft,1116,4919837,303763
11117,soft,1117,4922585,303932
11118,soft,1118,4925335,304101
11119,soft,1119,4928085,304271
11120,soft,1120,4930832,304440
11121,soft,1121,4933582,304609
11122,soft,1122,4936332,304778
11123,soft,1123,5173890,319397
11124,soft,1124,5176735,319573
11125,soft,1125,5179582,319748
11126,soft,1126,5182430,319923
11127,soft,1127,5185277,320098
11128,soft,1128,5188125,320273
11129,soft,1129,5190972,320449
11130,soft,1130,5193820,320624
11131,soft,1131,5196667,320799
11132,soft,1132,5199515,320974
11133,soft,1133,5202362,321150
11134,soft,1134,5205210,321325
11135,soft,1135,5208057,321500
11136,soft,1136,5210902,321675
11137,soft,1137,5213750,321850
11138,soft,1138,5216597,322026
11139,soft,1139,5219445,322201
11140,soft,1140,5222292,322376
11141,soft,1141,5225140,322551
11142,soft,1142,5227987,322726
11143,soft,1143,5480130,338244
11144,soft,1144,5482977,338419
11145,soft,1145,5485825,338594
11146,soft,1146,5488672,338769
11147,soft,1147,5491520,338944
11148,soft,1148,5494365,339120
11149,soft,1149,5497212,339295
11150,soft,1150,5500060,339470
11151,soft,1151,5502907,339645
11152,soft,1152,5505755,339821
11153,soft,1153,5508602,339996
11154,soft,1154,5511450,340171
11155,soft,1155,5514297,340346
11156,soft,1156,5517145,340521
11157,soft,1157,5519992,340697
11158,soft,1158,5522840,340872
11159,soft,1159,5525687,341047
11160,soft,1160,5528532,341222
11161,soft,1161,5531380,341397
11162,soft,1162,5534227,341573
11163,soft,1163,5801677,358032
11164,soft,1164,5804622,358214
11165,soft,1165,5807567,358395
11166,soft,1166,5810512,358576
11167,soft,1167,5813460,358757
11168,soft,1168,5816405,358939
11169,soft,1169,5819350,359120
11170,soft,1170,5822295,359301
11171,soft,1171,5825240,359482
11172,soft,1172,5828187,359664
11173,soft,1173,5831132,359845
11174,soft,1174,5834077,360026
11175,soft,1175,5837022,360207
11176,soft,1176,5839967,360389
11177,soft,1177,5842915,360570
11178,soft,1178,5845860,360751
11179,soft,1179,5848805,360932
11180,soft,1180,5851750,361114
11181,soft,1181,5854695,361295
11182,soft,1182,5857642,361476
11183,soft,1183,6141265,378930
11184,soft,1184,6144212,379112
11185,soft,1185,6147157,379293
11186,soft,1186,6150102,379474
11187,soft,1187,6153047,379655
11188,soft,1188,6155992,379837
11189,soft,1189,6158940,380018
11190,soft,1190,6161885,380199
11191,soft,1191,6164830,380380
11192,soft,1192,6167775,380562
11193,soft,1193,6170720,380743
11194,soft,1194,6173665,380924
11195,soft,1195,6176612,381106
11196,soft,1196,6179557,381287
11197,soft,1197,6182502,381468
11198,soft,1198,6185447,381649
11199,soft,1199,6188392,381831
11200,soft,1200,6191340,382012
21001,medium,1001,13892300,214727
21002,medium,1002,13902110,214878
21003,medium,1003,14560170,225003
21004,medium,1004,14570380,225160
21005,medium,1005,14580590,225317
21006,medium,1006,14590800,225474
21007,medium,1007,14601020,225632
21008,medium,1008,14611230,225789
21009,medium,1009,14621440,225946
21010,medium,1010,14631650,226103
21011,medium,1011,14641860,226260
21012,medium,1012,14652070,226417
21013,medium,1013,14662280,226574
21014,medium,1014,14672490,226731
21015,medium,1015,14682700,226888
21016,medium,1016,14692910,227045
21017,medium,1017,14703130,227202
21018,medium,1018,14713340,227360
21019,medium,1019,14723550,227517
21020,medium,1020,14733760,227674
21021,medium,1021,14743970,227831
21022,medium,1022,14754180,227988
21023,medium,1023,15454850,238768
21024,medium,1024,15465060,238925
21025,medium,1025,15475270,239082
21026,medium,1026,15485480,239239
21027,medium,1027,15495690,239396
21028,medium,1028,15505900,239554
21029,medium,1029,15516120,239711
21030,medium,1030,15526330,239868
21031,medium,1031,15536540,240025
21032,medium,1032,15546750,240182
21033,medium,1033,15556960,240339
21034,medium,1034,15567170,240496
21035,medium,1035,15577380,240653
21036,medium,1036,15587590,240810
21037,medium,1037,15597800,240967
21038,medium,1038,15608010,241124
21039,medium,1039,15618230,241282
21040,medium,1040,15628440,241439
21041,medium,1041,15638650,241596
21042,medium,1042,15648860,241753
21043,medium,1043,16394260,253222
21044,medium,1044,16404860,253385
21045,medium,1045,16415470,253548
21046,medium,1046,16426070,253711
21047,medium,1047,16436670,253874
21048,medium,1048,16447280,254037
21049,medium,1049,16457880,254201
21050,medium,1050,16468490,254364
21051,medium,1051,16479090,254527
21052,medium,1052,16489690,254690
21053,medium,1053,16500300,254853
21054,medium,1054,16510900,255016
21055,medium,1055,16521500,255179
21056,medium,1056,16532110,255342
21057,medium,1057,16542710,255506
21058,medium,1058,16553320,255669
21059,medium,1059,16563920,255832
21060,medium,1060,16574520,255995
21061,medium,1061,16585130,256158
21062,medium,1062,16595730,256321
21063,medium,1063,17388490,268518
21064,medium,1064,17399100,268681
21065,medium,1065,17409700,268844
21066,medium,1066,17420310,269007
21067,medium,1067,17430910,269170
21068,medium,1068,17441510,269333
21069,medium,1069,17452120,269496
21070,medium,1070,17462720,269660
21071,medium,1071,17473320,269823
21072,medium,1072,17483930,269986
21073,medium,1073,17494530,270149
21074,medium,1074,17505140,270312
21075,medium,1075,17515740,270475
21076,medium,1076,17526340,270638
21077,medium,1077,17536950,270802
21078,medium,1078,17547550,270965
21079,medium,1079,17558150,271128
21080,medium,1080,17568760,271291
21081,medium,1081,17579360,271454
21082,medium,1082,17589960,271617
21083,medium,1083,18432430,284579
21084,medium,1084,18443430,284748
21085,medium,1085,18454420,284917
21086,medium,1086,18465420,285086
21087,medium,1087,18476420,285255
21088,medium,1088,18487410,285424
21089,medium,1089,18498410,285594
21090,medium,1090,18509400,285763
21091,medium,1091,18520400,285932
21092,medium,1092,18531400,286101
21093,medium,1093,18542390,286270
21094,medium,1094,18553390,286439
21095,medium,1095,18564390,286609
21096,medium,1096,18575380,286778
21097,medium,1097,18586380,286947
21098,medium,1098,18597380,287116
21099,medium,1099,18608370,287285
21100,medium,1100,18619370,287455
21101,medium,1101,18630370,287624
21102,medium,1102,18641360,287793
21103,medium,1103,19536390,301564
21104,medium,1104,19547390,301733
21105,medium,1105,19558390,301902
21106,medium,1106,19569380,302071
21107,medium,1107,19580380,302240
21108,medium,1108,19591380,302410
21109,medium,1109,19602370,302579
21110,medium,1110,19613370,302748
21111,medium,1111,19624360,302917
21112,medium,1112,19635360,303086
21113,medium,1113,19646360,303256
21114,medium,1114,19657350,303425
21115,medium,1115,19668350,303594
21116,medium,1116,19679350,303763
21117,medium,1117,19690340,303932
21118,medium,1118,19701340,304101
21119,medium,1119,19712340,304271
21120,medium,1120,19723330,304440
21121,medium,1121,19734330,304609
21122,medium,1122,19745330,304778
21123,medium,1123,20695560,319397
21124,medium,1124,20706940,319573
21125,medium,1125,20718330,319748
21126,medium,1126,20729720,319923
21127,medium,1127,20741110,320098
21128,medium,1128,20752500,320273
21129,medium,1129,20763890,320449
21130,medium,1130,20775280,320624
21131,medium,1131,20786670,320799
21132,medium,1132,20798060,320974
21133,medium,1133,20809450,321150
21134,medium,1134,20820840,321325
21135,medium,1135,20832230,321500
21136,medium,1136,20843610,321675
21137,medium,1137,20855000,321850
21138,medium,1138,20866390,322026
21139,medium,1139,20877780,322201
21140,medium,1140,20889170,322376
21141,medium,1141,20900560,322551
21142,medium,1142,20911950,322726
21143,medium,1143,21920520,338244
21144,medium,1144,21931910,338419
21145,medium,1145,21943300,338594
21146,medium,1146,21954690,338769
21147,medium,1147,21966080,338944
21148,medium,1148,21977460,339120
21149,medium,1149,21988850,339295
21150,medium,1150,22000240,339470
21151,medium,1151,22011630,339645
21152,medium,1152,22023020,339821
21153,medium,1153,22034410,339996
21154,medium,1154,22045800,340171
21155,medium,1155,22057190,340346
21156,medium,1156,22068580,340521
21157,medium,1157,22079970,340697
21158,medium,1158,22091360,340872
21159,medium,1159,22102750,341047
21160,medium,1160,22114130,341222
21161,medium,1161,22125520,341397
21162,medium,1162,22136910,341573
21163,medium,1163,23206710,358032
21164,medium,1164,23218490,358214
21165,medium,1165,23230270,358395
21166,medium,1166,23242050,358576
21167,medium,1167,23253840,358757
21168,medium,1168,23265620,358939
21169,medium,1169,23277400,359120
21170,medium,1170,23289180,359301
21171,medium,1171,23300960,359482
21172,medium,1172,23312750,359664
21173,medium,1173,23324530,359845
21174,medium,1174,23336310,360026
21175,medium,1175,23348090,360207
21176,medium,1176,23359870,360389
21177,medium,1177,23371660,360570
21178,medium,1178,23383440,360751
21179,medium,1179,23395220,360932
21180,medium,1180,23407000,361114
21181,medium,1181,23418780,361295
21182,medium,1182,23430570,361476
21183,medium,1183,24565060,378930
21184,medium,1184,24576850,379112
21185,medium,1185,24588630,379293
21186,medium,1186,24600410,379474
21187,medium,1187,24612190,379655
21188,medium,1188,24623970,379837
21189,medium,1189,24635760,380018
21190,medium,1190,24647540,380199
21191,medium,1191,24659320,380380
21192,medium,1192,24671100,380562
21193,medium,1193,24682880,380743
21194,medium,1194,24694660,380924
21195,medium,1195,24706450,381106
21196,medium,1196,24718230,381287
21197,medium,1197,24730010,381468
21198,medium,1198,24741790,381649
21199,medium,1199,24753570,381831
21200,medium,1200,24765360,382012
31001,hard,1001,34730750,214727
31002,hard,1002,34755275,214878
31003,hard,1003,36400425,225003
31004,hard,1004,36425950,225160
31005,hard,1005,36451475,225317
31006,hard,1006,36477000,225474
31007,hard,1007,36502550,225632
31008,hard,1008,36528075,225789
31009,hard,1009,36553600,225946
31010,hard,1010,36579125,226103
31011,hard,1011,36604650,226260
31012,hard,1012,36630175,226417
31013,hard,1013,36655700,226574
31014,hard,1014,36681225,226731
31015,hard,1015,36706750,226888
31016,hard,1016,36732275,227045
31017,hard,1017,36757825,227202
31018,hard,1018,36783350,227360
31019,hard,1019,36808875,227517
31020,hard,1020,36834400,227674
31021,hard,1021,36859925,227831
31022,hard,1022,36885450,227988
31023,hard,1023,38637125,238768
31024,hard,1024,38662650,238925
31025,hard,1025,38688175,239082
31026,hard,1026,38713700,239239
31027,hard,1027,38739225,239396
31028,hard,1028,38764750,239554
31029,hard,1029,38790300,239711
31030,hard,1030,38815825,239868
31031,hard,1031,38841350,240025
31032,hard,1032,38866875,240182
31033,hard,1033,38892400,240339
31034,hard,1034,38917925,240496
31035,hard,1035,38943450,240653
31036,hard,1036,38968975,240810
31037,hard,1037,38994500,240967
31038,hard,1038,39020025,241124
31039,hard,1039,39045575,241282
31040,hard,1040,39071100,241439
31041,hard,1041,39096625,241596
31042,hard,1042,39122150,241753
31043,hard,1043,40985650,253222
31044,hard,1044,41012150,253385
31045,hard,1045,41038675,253548
31046,hard,1046,41065175,253711
31047,hard,1047,41091675,253874
31048,hard,1048,41118200,254037
31049,hard,1049,41144700,254201
31050,hard,1050,41171225,254364
31051,hard,1051,41197725,254527
31052,hard,1052,41224225,254690
31053,hard,1053,41250750,254853
31054,hard,1054,41277250,255016
31055,hard,1055,41303750,255179
31056,hard,1056,41330275,255342
31057,hard,1057,41356775,255506
31058,hard,1058,41383300,255669
31059,hard,1059,41409800,255832
31060,hard,1060,41436300,255995
31061,hard,1061,41462825,256158
31062,hard,1062,41489325,256321
31063,hard,1063,43471225,268518
31064,hard,1064,43497750,268681
31065,hard,1065,43524250,268844
31066,hard,1066,43550775,269007
31067,hard,1067,43577275,269170
31068,hard,1068,43603775,269333
31069,hard,1069,43630300,269496
31070,hard,1070,43656800,269660
31071,hard,1071,43683300,269823
31072,hard,1072,43709825,269986
31073,hard,1073,43736325,270149
31074,hard,1074,43762850,270312
31075,hard,1075,43789350,270475
31076,hard,1076,43815850,270638
31077,hard,1077,43842375,270802
31078,hard,1078,43868875,270965
31079,hard,1079,43895375,271128
31080,hard,1080,43921900,271291
31081,hard,1081,43948400,271454
31082,hard,1082,43974900,271617
31083,hard,1083,46081075,284579
31084,hard,1084,46108575,284748
31085,hard,1085,46136050,284917
31086,hard,1086,46163550,285086
31087,hard,1087,46191050,285255
31088,hard,1088,46218525,285424
31089,hard,1089,46246025,285594
31090,hard,1090,46273500,285763
31091,hard,1091,46301000,285932
31092,hard,1092,46328500,286101
31093,hard,1093,46355975,286270
31094,hard,1094,46383475,286439
31095,hard,1095,46410975,286609
31096,hard,1096,46438450,286778
31097,hard,1097,46465950,286947
31098,hard,1098,46493450,287116
31099,hard,1099,46520925,287285
31100,hard,1100,46548425,287455
31101,hard,1101,46575925,287624
31102,hard,1102,46603400,287793
31103,hard,1103,48840975,301564
31104,hard,1104,48868475,301733
31105,hard,1105,48895975,301902
31106,hard,1106,48923450,302071
31107,hard,1107,48950950,302240
31108,hard,1108,48978450,302410
31109,hard,1109,49005925,302579
31110,hard,1110,49033425,302748
31111,hard,1111,49060900,302917
31112,hard,1112,49088400,303086
31113,hard,1113,49115900,303256
31114,hard,1114,49143375,303425
31115,hard,1115,49170875,303594
31116,hard,1116,49198375,303763
31117,hard,1117,49225850,303932
31118,hard,1118,49253350,304101
31119,hard,1119,49280850,304271
31120,hard,1120,49308325,304440
31121,hard,1121,49335825,304609
31122,hard,1122,49363325,304778
31123,hard,1123,51738900,319397
31124,hard,1124,51767350,319573
31125,hard,1125,51795825,319748
31126,hard,1126,51824300,319923
31127,hard,1127,51852775,320098
31128,hard,1128,51881250,320273
31129,hard,1129,51909725,320449
31130,hard,1130,51938200,320624
31131,hard,1131,51966675,320799
31132,hard,1132,51995150,320974
31133,hard,1133,52023625,321150
31134,hard,1134,52052100,321325
31135,hard,1135,52080575,321500
31136,hard,1136,52109025,321675
31137,hard,1137,52137500,321850
31138,hard,1138,52165975,322026
31139,hard,1139,52194450,322201
31140,hard,1140,52222925,322376
31141,hard,1141,52251400,322551
31142,hard,1142,52279875,322726
31143,hard,1143,54801300,338244
31144,hard,1144,54829775,338419
31145,hard,1145,54858250,338594
31146,hard,1146,54886725,338769
31147,hard,1147,54915200,338944
31148,hard,1148,54943650,339120
31149,hard,1149,54972125,339295
31150,hard,1150,55000600,339470
31151,hard,1151,55029075,339645
31152,hard,1152,55057550,339821
31153,hard,1153,55086025,339996
31154,hard,1154,55114500,340171
31155,hard,1155,55142975,340346
31156,hard,1156,55171450,340521
31157,hard,1157,55199925,340697
31158,hard,1158,55228400,340872
31159,hard,1159,55256875,341047
31160,hard,1160,55285325,341222
31161,hard,1161,55313800,341397
31162,hard,1162,55342275,341573
31163,hard,1163,58016775,358032
31164,hard,1164,58046225,358214
31165,hard,1165,58075675,358395
31166,hard,1166,58105125,358576
31167,hard,1167,58134600,358757
31168,hard,1168,58164050,358939
31169,hard,1169,58193500,359120
31170,hard,1170,58222950,359301
31171,hard,1171,58252400,359482
31172,hard,1172,58281875,359664
31173,hard,1173,58311325,359845
31174,hard,1174,58340775,360026
31175,hard,1175,58370225,360207
31176,hard,1176,58399675,360389
31177,hard,1177,58429150,360570
31178,hard,1178,58458600,360751
31179,hard,1179,58488050,360932
31180,hard,1180,58517500,361114
31181,hard,1181,58546950,361295
31182,hard,1182,58576425,361476
31183,hard,1183,61412650,378930
31184,hard,1184,61442125,379112
31185,hard,1185,61471575,379293
31186,hard,1186,61501025,379474
31187,hard,1187,61530475,379655
31188,hard,1188,61559925,379837
31189,hard,1189,61589400,380018
31190,hard,1190,61618850,380199
31191,hard,1191,61648300,380380
31192,hard,1192,61677750,380562
31193,hard,1193,61707200,380743
31194,hard,1194,61736650,380924
31195,hard,1195,61766125,381106
31196,hard,1196,61795575,381287
31197,hard,1197,61825025,381468
31198,hard,1198,61854475,381649
31199,hard,1199,61883925,381831
31200,hard,1200,61913400,382012
