id,use_function_id_list/0,hurt_function_id_list/0,functions/0/function,functions/1/function,functions/2/function,functions/3/function,functions/4/function,functions/5/function,functions/6/function,functions/7/function,functions/8/function,functions/9/function,functions/10/function,functions/11/function,functions/12/function,functions/13/function,functions/14/function,functions/15/function,functions/16/function,functions/17/function,functions/18/function,functions/19/function,icon
2514202,0,0,251420201,251420102,251420203,251420104,251420205,251420106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2514203,0,0,251420301,251420102,251420303,251420104,251420305,251420106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2514204,0,0,251420401,251420102,251420403,251420104,251420405,251420106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2514205,0,0,251420501,251420102,251420503,251420104,251420505,251420106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2514206,0,0,251420601,251420102,251420603,251420104,251420605,251420106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2514207,0,0,251420701,251420102,251420703,251420104,251420705,251420106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2514208,0,0,251420801,251420102,251420803,251420104,251420805,251420106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2514209,0,0,251420901,251420102,251420903,251420104,251420905,251420106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2514210,0,0,251421001,251420102,251421003,251420104,251421005,251420106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2226101,0,0,222610101,222610102,222610103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_barrier_01
2226102,0,0,222610201,222610202,222610203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_barrier_01
2226103,0,0,222610301,222610302,222610303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_barrier_01
2226104,0,0,222610401,222610402,222610403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_barrier_01
2226105,0,0,222610501,222610502,222610503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_barrier_01
2226106,0,0,222610601,222610602,222610603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_barrier_01
2226107,0,0,222610701,222610702,222610703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_barrier_01
2226108,0,0,222610801,222610802,222610803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_barrier_01
2226109,0,0,222610901,222610902,222610903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_barrier_01
2226110,0,0,222611001,222611002,222611003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_barrier_01
2226201,0,0,222620101,222620102,222620103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healbarrier_01
2226202,0,0,222620201,222620202,222620203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healbarrier_01
2226203,0,0,222620301,222620302,222620303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healbarrier_01
2226204,0,0,222620401,222620402,222620403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healbarrier_01
2226205,0,0,222620501,222620502,222620503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healbarrier_01
2226206,0,0,222620601,222620602,222620603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healbarrier_01
2226207,0,0,222620701,222620702,222620703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healbarrier_01
2226208,0,0,222620801,222620802,222620803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healbarrier_01
2226209,0,0,222620901,222620902,222620903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healbarrier_01
2226210,0,0,222621001,222621002,222621003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_healbarrier_01
2182101,0,0,218210101,218210102,218210103,218210104,218210105,218210108,218210111,218210114,218210117,218210120,218210123,218210126,218210129,218210132,218210134,0,0,0,0,0,icn_skill_atkup_01
2182102,0,0,218210101,218210102,218210203,218210204,218210205,218210208,218210211,218210214,218210217,218210220,218210223,218210226,218210229,218210232,218210134,0,0,0,0,0,icn_skill_atkup_01
2182103,0,0,218210101,218210102,218210303,218210304,218210305,218210308,218210311,218210314,218210317,218210320,218210323,218210326,218210329,218210332,218210134,0,0,0,0,0,icn_skill_atkup_01
2182104,0,0,218210101,218210102,218210403,218210404,218210405,218210408,218210411,218210414,218210417,218210420,218210423,218210426,218210429,218210432,218210134,0,0,0,0,0,icn_skill_atkup_01
2182105,0,0,218210101,218210102,218210503,218210504,218210505,218210508,218210511,218210514,218210517,218210520,218210523,218210526,218210529,218210532,218210134,0,0,0,0,0,icn_skill_atkup_01
2182106,0,0,218210101,218210102,218210603,218210604,218210605,218210608,218210611,218210614,218210617,218210620,218210623,218210626,218210629,218210632,218210134,0,0,0,0,0,icn_skill_atkup_01
2182107,0,0,218210101,218210102,218210703,218210704,218210705,218210708,218210711,218210714,218210717,218210720,218210723,218210726,218210729,218210732,218210134,0,0,0,0,0,icn_skill_atkup_01
2182108,0,0,218210101,218210102,218210803,218210804,218210805,218210808,218210811,218210814,218210817,218210820,218210823,218210826,218210829,218210832,218210134,0,0,0,0,0,icn_skill_atkup_01
2182109,0,0,218210101,218210102,218210903,218210904,218210905,218210908,218210911,218210914,218210917,218210920,218210923,218210926,218210929,218210932,218210134,0,0,0,0,0,icn_skill_atkup_01
2182110,0,0,218210101,218210102,218211003,218211004,218211005,218211008,218211011,218211014,218211017,218211020,218211023,218211026,218211029,218211032,218210134,0,0,0,0,0,icn_skill_atkup_01
2182201,0,0,218220106,218220102,218220103,218220105,218220107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2182202,0,0,218220106,218220202,218220203,218220205,218220107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2182203,0,0,218220106,218220302,218220303,218220305,218220107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2182204,0,0,218220106,218220402,218220403,218220405,218220107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2182205,0,0,218220106,218220502,218220503,218220505,218220107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2182206,0,0,218220106,218220602,218220603,218220605,218220107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2182207,0,0,218220106,218220702,218220703,218220705,218220107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2182208,0,0,218220106,218220802,218220803,218220805,218220107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2182209,0,0,218220106,218220902,218220903,218220905,218220107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2182210,0,0,218220106,218221002,218221003,218221005,218220107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2183101,0,0,218310101,218310102,218310103,218310105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2183102,0,0,218310101,218310102,218310103,218310205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2183103,0,0,218310101,218310102,218310103,218310305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2183104,0,0,218310101,218310102,218310103,218310405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2183105,0,0,218310101,218310102,218310103,218310505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2183106,0,0,218310101,218310102,218310103,218310605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2183107,0,0,218310101,218310102,218310103,218310705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2183108,0,0,218310101,218310102,218310103,218310805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2183109,0,0,218310101,218310102,218310103,218310905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2183110,0,0,218310101,218310102,218310103,218311005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stathp_01
2183201,0,0,218320101,218320104,218320105,218320106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2183202,0,0,218320201,218320204,218320205,218320206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2183203,0,0,218320301,218320304,218320305,218320306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2183204,0,0,218320401,218320404,218320405,218320406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2183205,0,0,218320501,218320504,218320505,218320506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2183206,0,0,218320601,218320604,218320605,218320606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2183207,0,0,218320701,218320704,218320705,218320706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2183208,0,0,218320801,218320804,218320805,218320806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2183209,0,0,218320901,218320904,218320905,218320906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2183210,0,0,218321001,218321004,218321005,218321006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2016101,0,0,201610101,201610102,201610103,201610104,201610105,201610106,201610109,201610110,201610111,201610112,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2016102,0,0,201610101,201610102,201610103,201610104,201610105,201610106,201610209,201610210,201610211,201610212,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2016103,0,0,201610101,201610102,201610103,201610104,201610105,201610106,201610309,201610310,201610311,201610312,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2016104,0,0,201610101,201610102,201610103,201610104,201610105,201610106,201610409,201610410,201610411,201610412,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2016105,0,0,201610101,201610102,201610103,201610104,201610105,201610106,201610509,201610510,201610511,201610512,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2016106,0,0,201610101,201610102,201610103,201610104,201610105,201610106,201610609,201610610,201610611,201610612,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2016107,0,0,201610101,201610102,201610103,201610104,201610105,201610106,201610709,201610710,201610711,201610712,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2016108,0,0,201610101,201610102,201610103,201610104,201610105,201610106,201610809,201610810,201610811,201610812,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2016109,0,0,201610101,201610102,201610103,201610104,201610105,201610106,201610909,201610910,201610911,201610912,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2016110,0,0,201610101,201610102,201610103,201610104,201610105,201610106,201611009,201611010,201611011,201611012,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2016201,0,0,201620101,201620102,201620103,201620104,201620105,201620106,201620107,201620109,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stickyprojectile_01
2016202,0,0,201620101,201620202,201620103,201620204,201620205,201620106,201620107,201620109,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stickyprojectile_01
2016203,0,0,201620101,201620302,201620103,201620304,201620305,201620106,201620107,201620109,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stickyprojectile_01
2016204,0,0,201620101,201620402,201620103,201620404,201620405,201620106,201620107,201620109,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stickyprojectile_01
2016205,0,0,201620101,201620502,201620103,201620504,201620505,201620106,201620107,201620109,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stickyprojectile_01
2016206,0,0,201620101,201620602,201620103,201620604,201620605,201620106,201620107,201620109,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stickyprojectile_01
2016207,0,0,201620101,201620702,201620103,201620704,201620705,201620106,201620107,201620109,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stickyprojectile_01
2016208,0,0,201620101,201620802,201620103,201620804,201620805,201620106,201620107,201620109,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stickyprojectile_01
2016209,0,0,201620101,201620902,201620103,201620904,201620905,201620106,201620107,201620109,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stickyprojectile_01
2016210,0,0,201620101,201621002,201620103,201621004,201621005,201620106,201620107,201620109,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stickyprojectile_01
2354101,0,0,235410101,235410102,235410103,235410104,235410105,235410106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2354102,0,0,235410201,235410102,235410103,235410104,235410205,235410206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2354103,0,0,235410301,235410102,235410103,235410104,235410305,235410306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2354104,0,0,235410401,235410102,235410103,235410104,235410405,235410406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2354105,0,0,235410501,235410102,235410103,235410104,235410505,235410506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2354106,0,0,235410601,235410102,235410103,235410104,235410605,235410606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2354107,0,0,235410701,235410102,235410103,235410104,235410705,235410706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2354108,0,0,235410801,235410102,235410103,235410104,235410805,235410806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2354109,0,0,235410901,235410102,235410103,235410104,235410905,235410906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2354110,0,0,235411001,235410102,235410103,235410104,235411005,235411006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2354201,0,0,235420101,235420102,235420103,235420104,235420105,235420106,235420107,235420108,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_sharedamageincrease
2354202,0,0,235420201,235420202,235420203,235420204,235420205,235420206,235420207,235420108,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_sharedamageincrease
2354203,0,0,235420301,235420302,235420303,235420304,235420305,235420306,235420307,235420108,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_sharedamageincrease
2354204,0,0,235420401,235420402,235420403,235420404,235420405,235420406,235420407,235420108,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_sharedamageincrease
2354205,0,0,235420501,235420502,235420503,235420504,235420505,235420506,235420507,235420108,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_sharedamageincrease
2354206,0,0,235420601,235420602,235420603,235420604,235420605,235420606,235420607,235420108,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_sharedamageincrease
2354207,0,0,235420701,235420702,235420703,235420704,235420705,235420706,235420707,235420108,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_sharedamageincrease
2354208,0,0,235420801,235420802,235420803,235420804,235420805,235420806,235420807,235420108,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_sharedamageincrease
2354209,0,0,235420901,235420902,235420903,235420904,235420905,235420906,235420907,235420108,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_sharedamageincrease
2354210,0,0,235421001,235421002,235421003,235421004,235421005,235421006,235421007,235420108,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_sharedamageincrease
2355101,0,0,235510105,235510103,235510101,235510106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2355102,0,0,235510205,235510203,235510201,235510206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2355103,0,0,235510305,235510303,235510301,235510306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2355104,0,0,235510405,235510403,235510401,235510406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2355105,0,0,235510505,235510503,235510501,235510506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2355106,0,0,235510605,235510603,235510601,235510606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2355107,0,0,235510705,235510703,235510701,235510706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2355108,0,0,235510805,235510803,235510801,235510806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2355109,0,0,235510905,235510903,235510901,235510906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2355110,0,0,235511005,235511003,235511001,235511006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2355201,0,0,235520105,235520103,235520101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_sharedamageincrease
2355202,0,0,235520205,235520203,235520201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_sharedamageincrease
2355203,0,0,235520305,235520303,235520301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_sharedamageincrease
2355204,0,0,235520405,235520403,235520401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_sharedamageincrease
2355205,0,0,235520505,235520503,235520501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_sharedamageincrease
2355206,0,0,235520605,235520603,235520601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_sharedamageincrease
2355207,0,0,235520705,235520703,235520701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_sharedamageincrease
2355208,0,0,235520805,235520803,235520801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_sharedamageincrease
2355209,0,0,235520905,235520903,235520901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_sharedamageincrease
2355210,0,0,235521005,235521003,235521001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_sharedamageincrease
2141151,0,0,214115102,214115103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2141152,0,0,214115202,214115203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2141153,0,0,214115302,214115303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2141154,0,0,214115402,214115403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2141155,0,0,214115502,214115503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2141156,0,0,214115602,214115603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2141157,0,0,214115702,214115703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2141158,0,0,214115802,214115803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2141159,0,0,214115902,214115903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2141160,0,0,214116002,214116003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2141251,0,0,214125101,214125102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_criticaldamage_01
2141252,0,0,214125201,214125202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_criticaldamage_01
2141253,0,0,214125301,214125302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_criticaldamage_01
2141254,0,0,214125401,214125402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_criticaldamage_01
2141255,0,0,214125501,214125502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_criticaldamage_01
2141256,0,0,214125601,214125602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_criticaldamage_01
2141257,0,0,214125701,214125702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_criticaldamage_01
2141258,0,0,214125801,214125802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_criticaldamage_01
2141259,0,0,214125901,214125902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_criticaldamage_01
2141260,0,0,214126001,214126002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_criticaldamage_01
2101151,0,0,210115101,210115102,210115103,210115104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stataccuracycircle_01
2101152,0,0,210115201,210115202,210115203,210115204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stataccuracycircle_01
2101153,0,0,210115301,210115302,210115303,210115304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stataccuracycircle_01
2101154,0,0,210115401,210115402,210115403,210115404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stataccuracycircle_01
2101155,0,0,210115501,210115502,210115503,210115504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stataccuracycircle_01
2101156,0,0,210115601,210115602,210115603,210115604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stataccuracycircle_01
2101157,0,0,210115701,210115702,210115703,210115704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stataccuracycircle_01
2101158,0,0,210115801,210115802,210115803,210115804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stataccuracycircle_01
2101159,0,0,210115901,210115902,210115903,210115904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stataccuracycircle_01
2101160,0,0,210116001,210116002,210116003,210116004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stataccuracycircle_01
2101251,0,0,210125101,210125102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2101252,0,0,210125201,210125202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2101253,0,0,210125301,210125302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2101254,0,0,210125401,210125402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2101255,0,0,210125501,210125502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2101256,0,0,210125601,210125602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2101257,0,0,210125701,210125702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2101258,0,0,210125801,210125802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2101259,0,0,210125901,210125902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2101260,0,0,210126001,210126002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_atkup_01
2032151,0,0,203215101,203215102,203215103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stataccuracycircle_01
2032152,0,0,203215201,203215202,203215203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stataccuracycircle_01
2032153,0,0,203215301,203215302,203215303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stataccuracycircle_01
2032154,0,0,203215401,203215402,203215403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stataccuracycircle_01
2032155,0,0,203215501,203215502,203215503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stataccuracycircle_01
2032156,0,0,203215601,203215602,203215603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stataccuracycircle_01
2032157,0,0,203215701,203215702,203215703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stataccuracycircle_01
2032158,0,0,203215801,203215802,203215803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stataccuracycircle_01
2032159,0,0,203215901,203215902,203215903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stataccuracycircle_01
2032160,0,0,203216001,203216002,203216003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_stataccuracycircle_01
2032251,0,0,203225101,203225102,203225103,203225104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_criticaldamage_01
2032252,0,0,203225201,203225202,203225203,203225204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_criticaldamage_01
2032253,0,0,203225301,203225302,203225303,203225304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_criticaldamage_01
2032254,0,0,203225401,203225402,203225403,203225404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_criticaldamage_01
2032255,0,0,203225501,203225502,203225503,203225504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_criticaldamage_01
2032256,0,0,203225601,203225602,203225603,203225604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_criticaldamage_01
2032257,0,0,203225701,203225702,203225703,203225704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_criticaldamage_01
2032258,0,0,203225801,203225802,203225803,203225804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_criticaldamage_01
2032259,0,0,203225901,203225902,203225903,203225904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_criticaldamage_01
2032260,0,0,203226001,203226002,203226003,203226004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_criticaldamage_01
2352151,0,0,235215101,235215102,235215103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statcritical_01
2352152,0,0,235215201,235215202,235215203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statcritical_01
2352153,0,0,235215301,235215302,235215303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statcritical_01
2352154,0,0,235215401,235215402,235215403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,icn_skill_statcritical_01
