id,VersionGroup,GroupId,SubGroupId,ClearedStageId,CloseStageId,TriggerValue,CloseValue,CharResourceId,Title_TextLocale,TextLocale,TextLocation,Background,AddonResource/0,FieldMovingRouteControl,UnmaskControl,UnmaskInputControl,NextId,SaveTutorial,ReconnectionTutorialId,ReconnectionTriggerValue,SkipButtonControl,UnmaskKeyList/0,IsShow,MarkHiddenItemId/0,HiddenItemMarkResource,UnmaskKeyList/1,UnmaskKeyList/2,UnmaskKeyList/3,UnmaskKeyList/4,TriggerValueExtraKey,CloseValueExtraKey,UnmaskTextLocale
3500041,1,3500,None,6011018,0,None,None,si_c902_00_s,Locale_Tutorial:tuto_special_arena_05_title,Locale_Tutorial:tuto_special_arena_05_description,Top,1,None,False,True,False,3500051,False,0,None,True,tuto_special_arena_squad_info,,,,,,,,,,
3500051,1,3500,None,6011018,0,None,None,si_c902_00_s,Locale_Tutorial:tuto_special_arena_06_title,Locale_Tutorial:tuto_special_arena_06_description,Top,0,None,False,True,True,3500061,False,0,None,True,,,,,,,,,,,
3500061,1,3500,None,6011018,0,None,None,si_c902_00_s,Locale_Tutorial:tuto_special_arena_07_title,Locale_Tutorial:tuto_special_arena_07_description,Top,0,None,False,True,True,3500071,False,0,None,True,,,,,,,,,,,
3500071,1,3500,None,6011018,0,None,None,si_c902_00_s,Locale_Tutorial:tuto_special_arena_08_title,Locale_Tutorial:tuto_special_arena_08_description,Bottom,1,None,False,True,False,3500081,False,0,None,True,tuto_special_arena_reward_box,,,,,,,,,,
3500081,1,3500,None,6011018,0,None,None,si_c902_00_s,Locale_Tutorial:tuto_special_arena_09_title,Locale_Tutorial:tuto_special_arena_09_description,Bottom,1,None,False,True,False,0,True,1,None,True,tuto_special_arena_reward_box,,,,,,,,,,
3700011,1,3700,None,6001004,0,AchievementCharacterHurdleLevel,None,si_c907_00_s,Locale_Tutorial:tuto_limit_level_01_title,Locale_Tutorial:tuto_limit_level_01_description,Bottom,1,None,False,True,False,3700021,True,1,None,True,tuto_level_max_01,,,,,,,,,,
3700021,1,3700,Nikke,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_limit_level_01_title,Locale_Tutorial:tuto_limit_level_10_description,Bottom,1,None,False,True,False,3700031,False,0,None,True,,,,,,,,,,,
3700031,1,3700,Nikke,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_limit_level_01_title,Locale_Tutorial:tuto_limit_level_11_description,Bottom,1,ContentsTutorial_CharacterRare,False,True,False,3700041,False,0,None,True,,,,,,,,,,,
3700041,1,3700,Nikke,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_limit_level_01_title,Locale_Tutorial:tuto_limit_level_12_description,Bottom,1,ContentsTutorial_Limit_SynchroLevel_Desc_01,False,True,False,3700051,False,0,None,True,,,,,,,,,,,
3700051,1,3700,Nikke,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_limit_level_04_title,Locale_Tutorial:tuto_limit_level_04_description,Bottom,1,None,False,True,False,3700061,False,0,None,True,,,,,,,,,,,
3700061,1,3700,Nikke,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_limit_level_05_title,Locale_Tutorial:tuto_limit_level_05_description,Bottom,1,ContentsTutorial_LevelReset,False,True,False,3700071,False,0,None,True,,,,,,,,,,,
3700071,1,3700,Nikke,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_limit_level_06_title,Locale_Tutorial:tuto_limit_level_06_description,Bottom,1,ContentsTutorial_SynchroLevel_01,False,True,False,3700081,False,0,None,True,,,,,,,,,,,
3700081,1,3700,Nikke,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_limit_level_07_title,Locale_Tutorial:tuto_limit_level_07_description,Bottom,1,ContentsTutorial_SynchroLevel_02,False,True,False,3700091,False,0,None,True,,,,,,,,,,,
3700091,1,3700,Nikke,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_limit_level_08_title,Locale_Tutorial:tuto_limit_level_08_description,Bottom,1,ContentsTutorial_SynchroLevel_03,False,True,False,3700101,False,0,None,True,,,,,,,,,,,
3700101,1,3700,Nikke,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_limit_level_09_title,Locale_Tutorial:tuto_limit_level_09_description,Bottom,1,ContentsTutorial_SynchroLevel_04,False,True,False,0,True,1,None,True,,,,,,,,,,,
380001,0,3800,SynchroDeviceLimitLevel,6001004,0,AchievementSynchroHurdleLevel,None,si_c907_00_s,Locale_Tutorial:tuto_limit_level_synchro_01_title,Locale_Tutorial:tuto_limit_level_synchro_01_description,Bottom,1,None,False,True,False,380002,True,1,None,True,,,,,,,,,,,
380002,0,3800,SynchroDeviceLimitLevel,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_limit_level_synchro_02_title,Locale_Tutorial:tuto_limit_level_synchro_02_description,Bottom,1,ContentsTutorial_Limit_SynchroLevel_Desc_01,False,True,False,380003,False,0,None,True,,,,,,,,,,,
380003,0,3800,SynchroDeviceLimitLevel,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_limit_level_synchro_03_title,Locale_Tutorial:tuto_limit_level_synchro_03_description,Bottom,1,ContentsTutorial_Limit_SynchroLevel_Desc_02,False,True,False,380004,False,0,None,True,,,,,,,,,,,
380004,0,3800,SynchroDeviceLimitLevel,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_limit_level_synchro_04_title,Locale_Tutorial:tuto_limit_level_synchro_04_description,Bottom,1,ContentsTutorial_SynchroLevel_04,False,True,False,380005,False,0,None,True,,,,,,,,,,,
380005,0,3800,SynchroDeviceLimitLevel,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_limit_level_synchro_05_title,Locale_Tutorial:tuto_limit_level_synchro_05_description,Bottom,1,ContentsTutorial_SynchroLevel_03,False,True,False,0,True,1,None,True,,,,,,,,,,,
390001,0,3900,None,6001004,0,TouchArchiveCategoryBtn,None,si_c907_00_s,Locale_Tutorial:tuto_archive_01_title,Locale_Tutorial:tuto_archive_01_description,Bottom,0,,False,True,False,390002,True,1,None,True,,,,,,,,,,,
390002,0,3900,Archive,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_archive_01_title,Locale_Tutorial:tuto_archive_02_description,Bottom,0,,False,True,False,390003,True,1,None,True,,,,,,,,,,,
390003,0,3900,Archive,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_archive_02_title,Locale_Tutorial:tuto_archive_03_description,Bottom,1,,False,True,False,390004,True,1,None,True,tuto_archive_record,,,,,,,,,,
390004,0,3900,Archive,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_archive_02_title,Locale_Tutorial:tuto_archive_04_description,Bottom,1,,False,True,False,390005,True,1,None,True,tuto_archive_record,,,,,,,,,,
390005,0,3900,Archive,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_archive_02_title,Locale_Tutorial:tuto_archive_05_description,Bottom,0,,False,True,False,390006,True,1,None,True,,,,,,,,,,,
390006,0,3900,Archive,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_archive_03_title,Locale_Tutorial:tuto_archive_06_description,Bottom,1,,False,True,False,390007,True,1,None,True,tuto_archive_memory_film,,,,,,,,,,
390007,0,3900,Archive,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_archive_03_title,Locale_Tutorial:tuto_archive_07_description,Bottom,1,,False,True,False,390008,True,1,None,True,tuto_archive_memory_film,,,,,,,,,,
390008,0,3900,Archive,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_archive_04_title,Locale_Tutorial:tuto_archive_08_description,Bottom,1,,False,True,False,390009,True,1,None,True,,,,,,,,,,,
390009,0,3900,Archive,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_archive_04_title,Locale_Tutorial:tuto_archive_09_description,Bottom,1,ContentsTutorial_Archive_Reward,False,True,False,390010,True,1,None,True,,,,,,,,,,,
390010,0,3900,Archive,6001004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_archive_01_title,Locale_Tutorial:tuto_archive_10_description,Bottom,0,,False,True,False,0,True,1,None,True,,,,,,,,,,,
4100011,1,4100,None,6002016,6003001,EnterCampaignStageSelectView,None,si_c907_00_s,Locale_Tutorial:tuto_temporary_01_title,Locale_Tutorial:tuto_temporary_01_description,Top,1,None,False,True,True,4100021,True,1,None,True,,,,,,,,,6003001,,
4100021,1,4100,None,6002016,6003001,None,TouchTemaPresetSlot,,,,None,1,None,False,True,True,4100031,True,1,None,True,tuto_simulation_room_11,,,,,,,,,,
4100031,1,4100,None,6002016,6003001,FinishPartySetAnimation,None,si_c907_00_s,Locale_Tutorial:tuto_temporary_01_title,Locale_Tutorial:tuto_temporary_02_description,Top,0,None,False,True,False,4100041,True,1,None,True,,,,,,,,,,,
4100041,1,4100,None,6002016,6003001,None,TouchAutoSettingButton,,,,None,1,None,False,True,True,4100051,True,1,None,True,tuto_auto_setting_button,,,,,,,,,,
4100051,1,4100,None,6002016,6003001,TouchAutoSettingButton,None,si_c907_00_s,Locale_Tutorial:tuto_temporary_01_title,Locale_Tutorial:tuto_temporary_03_description,Bottom,1,None,False,True,False,4100061,True,1,None,True,tuto_team_setting_slot,,,,,,,,,,
4100061,1,4100,None,6002016,6003001,None,None,si_c907_00_s,Locale_Tutorial:tuto_temporary_01_title,Locale_Tutorial:tuto_temporary_04_description,Bottom,1,None,False,True,False,4100071,True,1,None,True,tuto_team_setting_slot,,,,,,,,,,
4100071,1,4100,None,6002016,6003001,None,None,si_c907_00_s,Locale_Tutorial:tuto_temporary_01_title,Locale_Tutorial:tuto_temporary_05_description,Bottom,1,None,False,True,False,4100081,True,1,None,True,tuto_temporary_join_popup_btn,,,,,,,,,,
4100081,1,4100,None,6002016,6003001,None,None,si_c907_00_s,Locale_Tutorial:tuto_temporary_01_title,Locale_Tutorial:tuto_temporary_06_description,Bottom,1,None,False,True,False,4100091,True,1,None,True,tuto_temporary_join_popup_btn,,,,,,,,,,
4100091,1,4100,None,6002016,6003001,None,TouchSavePartySetButton,si_c907_00_s,Locale_Tutorial:tuto_temporary_01_title,Locale_Tutorial:tuto_temporary_07_description,Top,1,None,False,True,True,4100101,True,1,None,True,tuto_save_party_set_button,,,,,,,,,,
4100101,1,4100,None,6002016,6003001,TouchSavePartySetButton,None,si_c907_00_s,Locale_Tutorial:tuto_temporary_01_title,Locale_Tutorial:tuto_temporary_08_description,Top,1,None,False,True,False,0,True,1,None,True,,,,,,,,,,,
500001,0,5000,None,6006004,0,EnterCollectionView,None,si_c907_00_s,Locale_Tutorial:tuto_collection,Locale_Tutorial:tuto_collection_select_01_description,Bottom,0,None,False,True,False,500002,True,1,None,True,,,,,,,,,,,
500002,0,5000,None,6006004,0,None,EnterCollectionSelectPopup,si_c907_00_s,Locale_Tutorial:tuto_collection,Locale_Tutorial:tuto_collection_select_02_description,Bottom,1,None,False,True,True,500003,True,1,None,True,tuto_collection_add_btn,,,,,,,,,,
500003,0,5000,None,6006004,0,EnterCollectionSelectPopup,None,si_c907_00_s,Locale_Tutorial:tuto_collection_select_title_02,Locale_Tutorial:tuto_collection_select_03_description,Bottom,0,None,False,True,False,500004,True,1,None,True,,,,,,,,,,,
500004,0,5000,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection_select_title_03,Locale_Tutorial:tuto_collection_select_04_description,Bottom,1,CollectionType,False,True,False,500005,True,1,None,True,,,,,,,,,,,
500005,0,5000,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection_select_title_04,Locale_Tutorial:tuto_collection_select_05_description,Bottom,1,CollectionObtainContents,False,True,False,500006,True,1,None,True,,,,,,,,,,,
500006,0,5000,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection,Locale_Tutorial:tuto_collection_select_06_description,Bottom,0,None,False,True,False,0,True,1,None,True,,,,,,,,,,,
5100011,1,5100,None,6006004,0,EnterCollectionInfoView,None,si_c907_00_s,Locale_Tutorial:tuto_collection,Locale_Tutorial:tuto_collection_info_01_description,Bottom,0,None,False,True,False,5100021,True,1,None,True,,,,,,,,,,,
5100021,1,5100,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection_info_title_01,Locale_Tutorial:tuto_collection_info_02_description,Bottom,1,None,False,True,False,5100031,True,1,None,True,tuto_collection_info_01,,,,,,,,,,
5100031,1,5100,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection_info_title_02,Locale_Tutorial:tuto_collection_info_03_description,Top,1,None,False,True,False,5100041,True,1,None,True,tuto_collection_info_02,,,,,,,,,,
5100041,1,5100,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection_info_title_03,Locale_Tutorial:tuto_collection_info_04_description,Bottom,1,None,False,True,False,5100051,True,1,None,True,tuto_collection_info_03,,,,,,,,,,
5100051,1,5100,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection_info_title_06,Locale_Tutorial:tuto_collection_info_08_description,Bottom,1,None,False,True,False,5100061,True,1,None,True,tuto_collection_info_05,,,,,,,,,,
5100061,1,5100,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection_info_title_04,Locale_Tutorial:tuto_collection_info_05_description,Bottom,1,None,False,True,False,5100071,True,1,None,True,tuto_collection_info_04,,,,,,,,,,
5100071,1,5100,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection_info_title_05,Locale_Tutorial:tuto_collection_info_06_description,Bottom,1,CollectionInfoChangeBtn,False,True,False,5100081,True,1,None,True,,,,,,,,,,,
5100081,1,5100,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection,Locale_Tutorial:tuto_collection_info_07_description,Bottom,0,None,False,True,False,0,True,1,None,True,,,,,,,,,,,
520001,0,5200,None,6006004,0,EnterCollectionManagementUI,None,si_c907_00_s,Locale_Tutorial:tuto_collection_manager_title_01,Locale_Tutorial:tuto_collection_manager_01_description,Bottom,0,None,False,True,False,520002,True,1,None,True,,,,,,,,,,,
520002,0,5200,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection_manager_title_02,Locale_Tutorial:tuto_collection_manager_02_description,Bottom,0,None,False,True,False,520003,True,1,None,True,,,,,,,,,,,
520003,0,5200,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection_manager_title_03,Locale_Tutorial:tuto_collection_manager_03_description,Bottom,1,None,False,True,False,520004,True,1,None,True,tuto_collection_manager_material,,,,,,,,,,
520004,0,5200,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection_manager_title_03,Locale_Tutorial:tuto_collection_manager_04_description,Bottom,1,None,False,True,False,520005,True,1,None,True,tuto_collection_manager_material,,,,,,,,,,
520005,0,5200,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection_manager_title_04,Locale_Tutorial:tuto_collection_manager_05_description,Bottom,1,CollectionManagerUI_01,False,True,False,520006,True,1,None,True,,,,,,,,,,,
520006,0,5200,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection_manager_title_05,Locale_Tutorial:tuto_collection_manager_06_description,Top,1,None,False,True,False,520007,True,1,None,True,tuto_collection_manager_info,,,,,,,,,,
520007,0,5200,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection_manager_title_01,Locale_Tutorial:tuto_collection_manager_07_description,Bottom,1,None,False,True,False,520008,True,1,None,True,tuto_collection_manager_btn,,,,,,,,,,
520008,0,5200,None,6006004,0,None,None,si_c907_01_s,Locale_Tutorial:tuto_collection_manager_title_01,Locale_Tutorial:tuto_collection_manager_08_description,Bottom,1,CollectionObtainContents,False,True,False,0,True,1,None,True,,,,,,,,,,,
530001,0,5300,None,6006004,0,EnterCollectionCombinePopup,None,si_c907_00_s,Locale_Tutorial:tuto_collection_combine_title_01,Locale_Tutorial:tuto_collection_combine_01_description,Bottom,0,None,False,True,False,530002,True,1,None,True,,,,,,,,,,,
530002,0,5300,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection_combine_title_02,Locale_Tutorial:tuto_collection_combine_02_01_description,Bottom,0,None,False,True,False,530003,True,1,None,True,,,,,,,,,,,
530003,0,5300,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection_combine_title_02,Locale_Tutorial:tuto_collection_combine_03_01_description,Bottom,1,None,False,True,False,530004,True,1,None,True,tuto_collection_combine_material,,,,,,,,,,
530004,0,5300,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection_combine_title_02,Locale_Tutorial:tuto_collection_combine_04_description,Bottom,1,CollectionCombine_01,False,True,False,530005,True,1,None,True,,,,,,,,,,,
530005,0,5300,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection_combine_title_01,Locale_Tutorial:tuto_collection_combine_05_description,Bottom,0,None,False,True,False,0,True,1,None,True,,,,,,,,,,,
540001,0,5400,None,6006004,0,EnterCollectionChangeView,None,si_c907_00_s,Locale_Tutorial:tuto_collection_change_title_01,Locale_Tutorial:tuto_collection_change_01_description,Bottom,0,None,False,True,False,540002,True,1,None,True,,,,,,,,,,,
540002,0,5400,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection_change_title_02,Locale_Tutorial:tuto_collection_change_02_description,Bottom,1,CollectionChange_01,False,True,False,540003,True,1,None,True,,,,,,,,,,,
540003,0,5400,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection_change_title_03,Locale_Tutorial:tuto_collection_change_03_description,Bottom,1,CollectionChange_02,False,True,False,540004,True,1,None,True,,,,,,,,,,,
540004,0,5400,None,6006004,0,None,None,si_c907_00_s,Locale_Tutorial:tuto_collection_change_title_01,Locale_Tutorial:tuto_collection_change_04_description,Bottom,0,None,False,True,False,0,True,1,None,True,,,,,,,,,,,
600001,0,6000,None,6005026,0,EnterCampaignStageSelectView,None,si_c010_00_s,Locale_Tutorial:tuto_campaign_quick_battle_title_01,Locale_Tutorial:tuto_campaign_quick_battle_description_01,Bottom,1,None,False,True,False,600002,True,600006,None,True,,,,,,,,,,,
600002,0,6000,None,6005026,0,None,None,si_c010_00_s,Locale_Tutorial:tuto_campaign_quick_battle_title_01,Locale_Tutorial:tuto_campaign_quick_battle_description_02,Bottom,1,None,False,True,False,600003,False,0,None,True,,,,,,,,,,,
600003,0,6000,None,6005026,0,None,None,si_c010_00_s,Locale_Tutorial:tuto_campaign_quick_battle_title_01,Locale_Tutorial:tuto_campaign_quick_battle_description_03,Bottom,1,campaign_quick_battle_tuto_01,False,True,False,600004,False,0,None,True,,,,,,,,,,,
600004,0,6000,None,6005026,0,None,None,si_c010_00_s,Locale_Tutorial:tuto_campaign_quick_battle_title_01,Locale_Tutorial:tuto_campaign_quick_battle_description_04,Bottom,1,campaign_quick_battle_tuto_02,False,True,False,600005,False,0,None,True,,,,,,,,,,,
600005,0,6000,None,6005026,0,None,None,si_c010_00_s,Locale_Tutorial:tuto_campaign_quick_battle_title_01,Locale_Tutorial:tuto_campaign_quick_battle_description_05,Bottom,1,None,False,True,False,0,True,1,None,True,,,,,,,,,,,
600006,0,6000,None,6005026,0,FinishLobbyAnimation,None,si_c010_00_s,Locale_Tutorial:tuto_campaign_quick_battle_title_01,Locale_Tutorial:tuto_campaign_quick_battle_description_00,Bottom,1,None,False,True,False,600007,True,0,FinishLobbyAnimation,True,,,,,,,,,,,
600007,0,6000,None,6005026,0,None,None,si_c010_00_s,Locale_Tutorial:tuto_campaign_quick_battle_title_01,Locale_Tutorial:tuto_campaign_quick_battle_description_02,Bottom,1,campaign_quick_battle_tuto_01,False,True,False,600008,False,0,None,True,,,,,,,,,,,
600008,0,6000,None,6005026,0,None,None,si_c010_00_s,Locale_Tutorial:tuto_campaign_quick_battle_title_01,Locale_Tutorial:tuto_campaign_quick_battle_description_03,Bottom,1,campaign_quick_battle_tuto_02,False,True,False,600009,False,0,None,True,,,,,,,,,,,
600009,0,6000,None,6005026,0,None,None,si_c010_00_s,Locale_Tutorial:tuto_campaign_quick_battle_title_01,Locale_Tutorial:tuto_campaign_quick_battle_description_04,Bottom,1,None,False,True,False,0,True,1,None,True,,,,,,,,,,,
