id,manager_id,dialog_event_id,selection_dialog_group_id,selection_dialog_id,is_consume_stamina,selection_event_type,selection_event_value_list/0/event_target_heroine,selection_event_value_list/0/event_value,selection_event_value_list/0/event_result_grade,selection_event_value_list/1/event_target_heroine,selection_event_value_list/1/event_value,selection_event_value_list/1/event_result_grade,selection_event_value_list/2/event_target_heroine,selection_event_value_list/2/event_value,selection_event_value_list/2/event_result_grade,selection_event_value_list/3/event_target_heroine,selection_event_value_list/3/event_value,selection_event_value_list/3/event_result_grade,selection_event_value_list/4/event_target_heroine,selection_event_value_list/4/event_value,selection_event_value_list/4/event_result_grade,is_use_select_condition,select_dialog_condition_list/0/select_condition_dialog_event
snowfall_speech_mica_02_17,1001,snowfall_speech_mica_02,snowfall_speech_mica_02,snowfall_speech_mica_02_17,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_02_18,1001,snowfall_speech_mica_02,snowfall_speech_mica_02,snowfall_speech_mica_02_18,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_03_24,1001,snowfall_speech_mica_03,snowfall_speech_mica_03,snowfall_speech_mica_03_24,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_03_25,1001,snowfall_speech_mica_03,snowfall_speech_mica_03,snowfall_speech_mica_03_25,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_04_15,1001,snowfall_speech_mica_04,snowfall_speech_mica_04,snowfall_speech_mica_04_15,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_04_16,1001,snowfall_speech_mica_04,snowfall_speech_mica_04,snowfall_speech_mica_04_16,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_05_14,1001,snowfall_speech_mica_05,snowfall_speech_mica_05,snowfall_speech_mica_05_14,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_05_15,1001,snowfall_speech_mica_05,snowfall_speech_mica_05,snowfall_speech_mica_05_15,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_06_16,1001,snowfall_speech_mica_06,snowfall_speech_mica_06,snowfall_speech_mica_06_16,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_06_17,1001,snowfall_speech_mica_06,snowfall_speech_mica_06,snowfall_speech_mica_06_17,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_07_14,1001,snowfall_speech_mica_07,snowfall_speech_mica_07,snowfall_speech_mica_07_14,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_07_15,1001,snowfall_speech_mica_07,snowfall_speech_mica_07,snowfall_speech_mica_07_15,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_08_11,1001,snowfall_speech_mica_08,snowfall_speech_mica_08,snowfall_speech_mica_08_11,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_08_12,1001,snowfall_speech_mica_08,snowfall_speech_mica_08,snowfall_speech_mica_08_12,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_09_19,1001,snowfall_speech_mica_09,snowfall_speech_mica_09,snowfall_speech_mica_09_19,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_09_20,1001,snowfall_speech_mica_09,snowfall_speech_mica_09,snowfall_speech_mica_09_20,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_10_17,1001,snowfall_speech_mica_10,snowfall_speech_mica_10,snowfall_speech_mica_10_17,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_10_18,1001,snowfall_speech_mica_10,snowfall_speech_mica_10,snowfall_speech_mica_10_18,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_11_16,1001,snowfall_speech_mica_11,snowfall_speech_mica_11,snowfall_speech_mica_11_16,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_11_17,1001,snowfall_speech_mica_11,snowfall_speech_mica_11,snowfall_speech_mica_11_17,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_12_15,1001,snowfall_speech_mica_12,snowfall_speech_mica_12,snowfall_speech_mica_12_15,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_12_16,1001,snowfall_speech_mica_12,snowfall_speech_mica_12,snowfall_speech_mica_12_16,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_13_21,1001,snowfall_speech_mica_13,snowfall_speech_mica_13,snowfall_speech_mica_13_21,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_13_22,1001,snowfall_speech_mica_13,snowfall_speech_mica_13,snowfall_speech_mica_13_22,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_14_14,1001,snowfall_speech_mica_14,snowfall_speech_mica_14,snowfall_speech_mica_14_14,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_14_15,1001,snowfall_speech_mica_14,snowfall_speech_mica_14,snowfall_speech_mica_14_15,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_15_13,1001,snowfall_speech_mica_15,snowfall_speech_mica_15,snowfall_speech_mica_15_13,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_15_14,1001,snowfall_speech_mica_15,snowfall_speech_mica_15,snowfall_speech_mica_15_14,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_16_13,1001,snowfall_speech_mica_16,snowfall_speech_mica_16,snowfall_speech_mica_16_13,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_16_14,1001,snowfall_speech_mica_16,snowfall_speech_mica_16,snowfall_speech_mica_16_14,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_17_15,1001,snowfall_speech_mica_17,snowfall_speech_mica_17,snowfall_speech_mica_17_15,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_17_16,1001,snowfall_speech_mica_17,snowfall_speech_mica_17,snowfall_speech_mica_17_16,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_18_9,1001,snowfall_speech_mica_18,snowfall_speech_mica_18,snowfall_speech_mica_18_9,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_18_10,1001,snowfall_speech_mica_18,snowfall_speech_mica_18,snowfall_speech_mica_18_10,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_19_12,1001,snowfall_speech_mica_19,snowfall_speech_mica_19,snowfall_speech_mica_19_12,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_19_13,1001,snowfall_speech_mica_19,snowfall_speech_mica_19,snowfall_speech_mica_19_13,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_20_10,1001,snowfall_speech_mica_20,snowfall_speech_mica_20,snowfall_speech_mica_20_10,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_20_11,1001,snowfall_speech_mica_20,snowfall_speech_mica_20,snowfall_speech_mica_20_11,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_21_15,1001,snowfall_speech_mica_21,snowfall_speech_mica_21,snowfall_speech_mica_21_15,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_21_16,1001,snowfall_speech_mica_21,snowfall_speech_mica_21,snowfall_speech_mica_21_16,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_22_16,1001,snowfall_speech_mica_22,snowfall_speech_mica_22,snowfall_speech_mica_22_16,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_22_17,1001,snowfall_speech_mica_22,snowfall_speech_mica_22,snowfall_speech_mica_22_17,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_23_16,1001,snowfall_speech_mica_23,snowfall_speech_mica_23,snowfall_speech_mica_23_16,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_23_17,1001,snowfall_speech_mica_23,snowfall_speech_mica_23,snowfall_speech_mica_23_17,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_24_13,1001,snowfall_speech_mica_24,snowfall_speech_mica_24,snowfall_speech_mica_24_13,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_24_14,1001,snowfall_speech_mica_24,snowfall_speech_mica_24,snowfall_speech_mica_24_14,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_25_14,1001,snowfall_speech_mica_25,snowfall_speech_mica_25,snowfall_speech_mica_25_14,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_25_15,1001,snowfall_speech_mica_25,snowfall_speech_mica_25,snowfall_speech_mica_25_15,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_26_15,1001,snowfall_speech_mica_26,snowfall_speech_mica_26,snowfall_speech_mica_26_15,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_26_16,1001,snowfall_speech_mica_26,snowfall_speech_mica_26,snowfall_speech_mica_26_16,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_27_13,1001,snowfall_speech_mica_27,snowfall_speech_mica_27,snowfall_speech_mica_27_13,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_27_14,1001,snowfall_speech_mica_27,snowfall_speech_mica_27,snowfall_speech_mica_27_14,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_28_17,1001,snowfall_speech_mica_28,snowfall_speech_mica_28,snowfall_speech_mica_28_17,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_28_18,1001,snowfall_speech_mica_28,snowfall_speech_mica_28,snowfall_speech_mica_28_18,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_29_10,1001,snowfall_speech_mica_29,snowfall_speech_mica_29,snowfall_speech_mica_29_10,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_29_11,1001,snowfall_speech_mica_29,snowfall_speech_mica_29,snowfall_speech_mica_29_11,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_30_14,1001,snowfall_speech_mica_30,snowfall_speech_mica_30,snowfall_speech_mica_30_14,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_30_15,1001,snowfall_speech_mica_30,snowfall_speech_mica_30,snowfall_speech_mica_30_15,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_31_9,1001,snowfall_speech_mica_31,snowfall_speech_mica_31,snowfall_speech_mica_31_9,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_speech_mica_31_10,1001,snowfall_speech_mica_31,snowfall_speech_mica_31,snowfall_speech_mica_31_10,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_32_14,1001,snowfall_speech_mica_32,snowfall_speech_mica_32,snowfall_speech_mica_32_14,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_speech_mica_32_15,1001,snowfall_speech_mica_32,snowfall_speech_mica_32,snowfall_speech_mica_32_15,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_infinite_noir_01_8,1001,snowfall_infinite_noir_01,snowfall_infinite_noir_01,snowfall_infinite_noir_01_8,,relationpointup,snowfalloasis_noir,50.0,medium,,,,,,,,,,,,,,
snowfall_infinite_noir_01_9,1001,snowfall_infinite_noir_01,snowfall_infinite_noir_01,snowfall_infinite_noir_01_9,,relationpointup,snowfalloasis_noir,25.0,low,,,,,,,,,,,,,,
snowfall_infinite_noir_02_8,1001,snowfall_infinite_noir_02,snowfall_infinite_noir_02,snowfall_infinite_noir_02_8,,relationpointup,snowfalloasis_noir,50.0,medium,,,,,,,,,,,,,,
snowfall_infinite_noir_02_9,1001,snowfall_infinite_noir_02,snowfall_infinite_noir_02,snowfall_infinite_noir_02_9,,relationpointup,snowfalloasis_noir,25.0,low,,,,,,,,,,,,,,
snowfall_infinite_noir_03_8,1001,snowfall_infinite_noir_03,snowfall_infinite_noir_03,snowfall_infinite_noir_03_8,,relationpointup,snowfalloasis_noir,50.0,medium,,,,,,,,,,,,,,
snowfall_infinite_noir_03_9,1001,snowfall_infinite_noir_03,snowfall_infinite_noir_03,snowfall_infinite_noir_03_9,,relationpointup,snowfalloasis_noir,25.0,low,,,,,,,,,,,,,,
snowfall_infinite_blanc_01_8,1001,snowfall_infinite_blanc_01,snowfall_infinite_blanc_01,snowfall_infinite_blanc_01_8,,relationpointup,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,,,,
snowfall_infinite_blanc_01_9,1001,snowfall_infinite_blanc_01,snowfall_infinite_blanc_01,snowfall_infinite_blanc_01_9,,relationpointup,snowfalloasis_blanc,25.0,low,,,,,,,,,,,,,,
snowfall_infinite_blanc_02_8,1001,snowfall_infinite_blanc_02,snowfall_infinite_blanc_02,snowfall_infinite_blanc_02_8,,relationpointup,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,,,,
snowfall_infinite_blanc_02_9,1001,snowfall_infinite_blanc_02,snowfall_infinite_blanc_02,snowfall_infinite_blanc_02_9,,relationpointup,snowfalloasis_blanc,25.0,low,,,,,,,,,,,,,,
snowfall_infinite_blanc_03_8,1001,snowfall_infinite_blanc_03,snowfall_infinite_blanc_03,snowfall_infinite_blanc_03_8,,relationpointup,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,,,,
snowfall_infinite_blanc_03_9,1001,snowfall_infinite_blanc_03,snowfall_infinite_blanc_03,snowfall_infinite_blanc_03_9,,relationpointup,snowfalloasis_blanc,25.0,low,,,,,,,,,,,,,,
snowfall_infinite_emma_01_8,1001,snowfall_infinite_emma_01,snowfall_infinite_emma_01,snowfall_infinite_emma_01_8,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_infinite_emma_01_9,1001,snowfall_infinite_emma_01,snowfall_infinite_emma_01,snowfall_infinite_emma_01_9,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_infinite_emma_02_8,1001,snowfall_infinite_emma_02,snowfall_infinite_emma_02,snowfall_infinite_emma_02_8,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_infinite_emma_02_9,1001,snowfall_infinite_emma_02,snowfall_infinite_emma_02,snowfall_infinite_emma_02_9,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_infinite_emma_03_8,1001,snowfall_infinite_emma_03,snowfall_infinite_emma_03,snowfall_infinite_emma_03_8,,relationpointup,snowfalloasis_emma,50.0,medium,,,,,,,,,,,,,,
snowfall_infinite_emma_03_9,1001,snowfall_infinite_emma_03,snowfall_infinite_emma_03,snowfall_infinite_emma_03_9,,relationpointup,snowfalloasis_emma,25.0,low,,,,,,,,,,,,,,
snowfall_infinite_mica_01_8,1001,snowfall_infinite_mica_01,snowfall_infinite_mica_01,snowfall_infinite_mica_01_8,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_infinite_mica_01_9,1001,snowfall_infinite_mica_01,snowfall_infinite_mica_01,snowfall_infinite_mica_01_9,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_infinite_mica_02_8,1001,snowfall_infinite_mica_02,snowfall_infinite_mica_02,snowfall_infinite_mica_02_8,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_infinite_mica_02_9,1001,snowfall_infinite_mica_02,snowfall_infinite_mica_02,snowfall_infinite_mica_02_9,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_infinite_mica_03_8,1001,snowfall_infinite_mica_03,snowfall_infinite_mica_03,snowfall_infinite_mica_03_8,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_infinite_mica_03_9,1001,snowfall_infinite_mica_03,snowfall_infinite_mica_03,snowfall_infinite_mica_03_9,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_infinite_ludmilla_01_8,1001,snowfall_infinite_ludmilla_01,snowfall_infinite_ludmilla_01,snowfall_infinite_ludmilla_01_8,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_infinite_ludmilla_01_9,1001,snowfall_infinite_ludmilla_01,snowfall_infinite_ludmilla_01,snowfall_infinite_ludmilla_01_9,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_infinite_ludmilla_02_8,1001,snowfall_infinite_ludmilla_02,snowfall_infinite_ludmilla_02,snowfall_infinite_ludmilla_02_8,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_infinite_ludmilla_02_9,1001,snowfall_infinite_ludmilla_02,snowfall_infinite_ludmilla_02,snowfall_infinite_ludmilla_02_9,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_infinite_ludmilla_03_8,1001,snowfall_infinite_ludmilla_03,snowfall_infinite_ludmilla_03,snowfall_infinite_ludmilla_03_8,,relationpointup,snowfalloasis_ludmilla,50.0,medium,,,,,,,,,,,,,,
snowfall_infinite_ludmilla_03_9,1001,snowfall_infinite_ludmilla_03,snowfall_infinite_ludmilla_03,snowfall_infinite_ludmilla_03_9,,relationpointup,snowfalloasis_ludmilla,25.0,low,,,,,,,,,,,,,,
snowfall_global_03_193,1001,snowfall_global_03,snowfall_global_03,snowfall_global_03_193,,relationpointup,snowfalloasis_emma,100.0,high,,,,,,,,,,,,,,
snowfall_global_03_194,1001,snowfall_global_03,snowfall_global_03,snowfall_global_03_194,,relationpointup,snowfalloasis_ludmilla,100.0,high,,,,,,,,,,,,,,
snowfall_global_03_195,1001,snowfall_global_03,snowfall_global_03,snowfall_global_03_195,,relationpointup,snowfalloasis_ludmilla,25.0,low,snowfalloasis_emma,25.0,low,snowfalloasis_mica,25.0,low,,,,,,,,
snowfall_global_03_196,1001,snowfall_global_03,snowfall_global_03,snowfall_global_03_196,,relationpointup,snowfalloasis_mica,100.0,high,,,,,,,,,,,,,,
snowfall_global_04_30,1001,snowfall_global_04,snowfall_global_04,snowfall_global_04_30,,relationpointup,snowfalloasis_ludmilla,25.0,low,snowfalloasis_emma,25.0,low,snowfalloasis_mica,25.0,low,,,,,,,,
snowfall_global_04_31,1001,snowfall_global_04,snowfall_global_04,snowfall_global_04_31,,relationpointup,snowfalloasis_ludmilla,100.0,high,,,,,,,,,,,,,,
snowfall_global_04_32,1001,snowfall_global_04,snowfall_global_04,snowfall_global_04_32,,relationpointup,snowfalloasis_emma,100.0,high,,,,,,,,,,,,,,
snowfall_global_04_33,1001,snowfall_global_04,snowfall_global_04,snowfall_global_04_33,,relationpointup,snowfalloasis_mica,100.0,high,,,,,,,,,,,,,,
snowfall_global_06_73,1001,snowfall_global_06,snowfall_global_06,snowfall_global_06_73,,relationpointup,snowfalloasis_noir,100.0,high,snowfalloasis_blanc,100.0,high,,,,,,,,,,,
snowfall_global_06_74,1001,snowfall_global_06,snowfall_global_06,snowfall_global_06_74,,relationpointup,snowfalloasis_emma,100.0,high,,,,,,,,,,,,,,
snowfall_global_06_75,1001,snowfall_global_06,snowfall_global_06,snowfall_global_06_75,,relationpointup,snowfalloasis_mica,100.0,high,,,,,,,,,,,,,,
snowfall_global_06_76,1001,snowfall_global_06,snowfall_global_06,snowfall_global_06_76,,relationpointup,snowfalloasis_ludmilla,100.0,high,,,,,,,,,,,,,,
snowfall_global_07_37,1001,snowfall_global_07,snowfall_global_07,snowfall_global_07_37,,relationpointup,snowfalloasis_noir,100.0,high,snowfalloasis_blanc,100.0,high,,,,,,,,,,,
snowfall_global_07_38,1001,snowfall_global_07,snowfall_global_07,snowfall_global_07_38,,relationpointup,snowfalloasis_emma,100.0,high,,,,,,,,,,,,,,
snowfall_global_07_39,1001,snowfall_global_07,snowfall_global_07,snowfall_global_07_39,,relationpointup,snowfalloasis_ludmilla,100.0,high,,,,,,,,,,,,,,
snowfall_global_07_40,1001,snowfall_global_07,snowfall_global_07,snowfall_global_07_40,,relationpointup,snowfalloasis_mica,100.0,high,,,,,,,,,,,,,,
snowfall_global_08_68,1001,snowfall_global_08,snowfall_global_08,snowfall_global_08_68,,relationpointup,snowfalloasis_noir,100.0,high,snowfalloasis_blanc,100.0,high,,,,,,,,,,,
snowfall_global_08_69,1001,snowfall_global_08,snowfall_global_08,snowfall_global_08_69,,relationpointup,snowfalloasis_emma,100.0,high,,,,,,,,,,,,,,
snowfall_global_08_70,1001,snowfall_global_08,snowfall_global_08,snowfall_global_08_70,,relationpointup,snowfalloasis_mica,100.0,high,,,,,,,,,,,,,,
snowfall_global_08_71,1001,snowfall_global_08,snowfall_global_08,snowfall_global_08_71,,relationpointup,snowfalloasis_ludmilla,100.0,high,,,,,,,,,,,,,,
snowfall_global_09_63,1001,snowfall_global_09,snowfall_global_09,snowfall_global_09_63,,relationpointup,snowfalloasis_mica,50.0,medium,,,,,,,,,,,,,,
snowfall_global_09_64,1001,snowfall_global_09,snowfall_global_09,snowfall_global_09_64,,relationpointup,snowfalloasis_mica,25.0,low,,,,,,,,,,,,,,
snowfall_global_09_103,1001,snowfall_global_09,snowfall_global_09,snowfall_global_09_103,,relationpointup,snowfalloasis_noir,25.0,low,snowfalloasis_blanc,25.0,low,,,,,,,,,,,
snowfall_global_09_104,1001,snowfall_global_09,snowfall_global_09,snowfall_global_09_104,,relationpointup,snowfalloasis_noir,50.0,medium,snowfalloasis_blanc,50.0,medium,,,,,,,,,,,
snowfall_global_09_134,1001,snowfall_global_09,snowfall_global_09,snowfall_global_09_134,,relationpointup,snowfalloasis_blanc,100.0,high,,,,,,,,,,,,,,
snowfall_global_09_135,1001,snowfall_global_09,snowfall_global_09,snowfall_global_09_135,,relationpointup,snowfalloasis_noir,100.0,high,,,,,,,,,,,,,,
snowfall_global_09_136,1001,snowfall_global_09,snowfall_global_09,snowfall_global_09_136,,relationpointup,snowfalloasis_emma,100.0,high,,,,,,,,,,,,,,
snowfall_global_09_137,1001,snowfall_global_09,snowfall_global_09,snowfall_global_09_137,,relationpointup,snowfalloasis_ludmilla,100.0,high,,,,,,,,,,,,,,
snowfall_global_09_138,1001,snowfall_global_09,snowfall_global_09,snowfall_global_09_138,,relationpointup,snowfalloasis_mica,100.0,high,,,,,,,,,,,,,,
snowfall_global_10_53,1001,snowfall_global_10,snowfall_global_10,snowfall_global_10_53,,relationpointup,snowfalloasis_ludmilla,100.0,high,,,,,,,,,,,,,,
snowfall_global_10_54,1001,snowfall_global_10,snowfall_global_10,snowfall_global_10_54,,relationpointup,snowfalloasis_mica,100.0,high,,,,,,,,,,,,,,
snowfall_global_10_55,1001,snowfall_global_10,snowfall_global_10,snowfall_global_10_55,,relationpointup,snowfalloasis_emma,100.0,high,,,,,,,,,,,,,,
snowfall_global_10_56,1001,snowfall_global_10,snowfall_global_10,snowfall_global_10_56,,relationpointup,snowfalloasis_noir,100.0,high,snowfalloasis_blanc,100.0,high,,,,,,,,,,,
snowfall_global_solo_13_9,1001,snowfall_global_solo_13,snowfall_global_solo_13,snowfall_global_solo_13_9,,relationpointup,snowfalloasis_noir,100.0,high,snowfalloasis_blanc,100.0,high,,,,,,,,,,,
snowfall_global_solo_13_10,1001,snowfall_global_solo_13,snowfall_global_solo_13,snowfall_global_solo_13_10,,relationpointup,snowfalloasis_ludmilla,100.0,high,,,,,,,,,,,,,,
snowfall_global_solo_13_11,1001,snowfall_global_solo_13,snowfall_global_solo_13,snowfall_global_solo_13_11,,relationpointup,snowfalloasis_mica,100.0,high,,,,,,,,,,,,,,
snowfall_global_solo_13_12,1001,snowfall_global_solo_13,snowfall_global_solo_13,snowfall_global_solo_13_12,,relationpointup,snowfalloasis_emma,100.0,high,,,,,,,,,,,,,,
snowfall_global_14_61,1001,snowfall_global_14,snowfall_global_14,snowfall_global_14_61,,relationpointup,snowfalloasis_noir,100.0,high,snowfalloasis_blanc,100.0,high,,,,,,,,,,,
snowfall_global_14_62,1001,snowfall_global_14,snowfall_global_14,snowfall_global_14_62,,relationpointup,snowfalloasis_emma,100.0,high,,,,,,,,,,,,,,
snowfall_global_14_63,1001,snowfall_global_14,snowfall_global_14,snowfall_global_14_63,,relationpointup,snowfalloasis_ludmilla,100.0,high,,,,,,,,,,,,,,
snowfall_global_14_64,1001,snowfall_global_14,snowfall_global_14,snowfall_global_14_64,,relationpointup,snowfalloasis_mica,100.0,high,,,,,,,,,,,,,,
snowfall_global_14_65,1001,snowfall_global_14,snowfall_global_14,snowfall_global_14_65,,relationpointup,snowfalloasis_noir,25.0,low,snowfalloasis_blanc,25.0,low,snowfalloasis_emma,25.0,low,snowfalloasis_ludmilla,25.0,low,snowfalloasis_mica,25.0,low,,
snowfall_global_12_29,1001,snowfall_global_12,snowfall_global_12,snowfall_global_12_29,,,,,,,,,,,,,,,,,,True,snowfall_episode_noirblanc_05
snowfall_global_12_30,1001,snowfall_global_12,snowfall_global_12,snowfall_global_12_30,,,,,,,,,,,,,,,,,,True,snowfall_episode_mica_07
snowfall_global_12_31,1001,snowfall_global_12,snowfall_global_12,snowfall_global_12_31,,,,,,,,,,,,,,,,,,True,snowfall_episode_emma_07
snowfall_global_12_32,1001,snowfall_global_12,snowfall_global_12,snowfall_global_12_32,,,,,,,,,,,,,,,,,,True,snowfall_episode_ludmilla_07
snowfall_global_12_33,1001,snowfall_global_12,snowfall_global_12,snowfall_global_12_33,,,,,,,,,,,,,,,,,,,
