id,name_localkey,description_localkey,skill_icon,skill_ani_number,weapon_type,prefer_target,show_lock_on,attack_type,fire_type,casting_time,break_object_hp_raito,skill_value_type_01,skill_value_01,skill_value_type_02,skill_value_02,shot_count,delay_time,shot_timing,penetration,projectile_speed,projectile_hp_ratio,projectile_radius_object,projectile_radius,spot_explosion_range,is_destroyable_projectile,relate_anim,deceleration_rate,target_character_ratio,target_cover_ratio,target_nothing_ratio,calling_group_id,target_count,object_position_type,object_position/0,object_position/1,object_position/2,is_using_timeline,control_gauge,weapon_object_enum,object_resource/0,linked_parts,break_object/0,break_object/1,cancel_type,break_object/2,break_object/3,break_object/4,break_object/5,break_object/6,break_object/7,break_object/8,object_resource/1,object_position/3,object_position/4,object_position/5,break_object/9,break_object/10,break_object/11,control_parts/0,control_parts/1,move_object/0,move_object/1,move_object/2,move_object/3,control_parts/2,control_parts/3,control_parts/4,control_parts/5
530947,Locale_Skill:sk_name_motherwhale_Shot_06,Locale_Skill:sk_desc_motherwhale_Metal_Shot_06,walk_summon,Shot_08,AR,Random,False,Metal,Calling,50,0,Integer,262,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530948,,,,Shot_09,AR,Random,False,Metal,Calling,50,0,Integer,263,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530949,,,,Shot_10,AR,Random,False,Metal,Calling,50,0,Integer,264,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530950,,,,Shot_07,AR,Random,False,Metal,Calling,50,0,Integer,265,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530951,,,,Shot_11,AR,Random,False,Metal,Calling,50,0,Integer,266,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530952,,,,Shot_16,AR,Random,False,Metal,Calling,50,0,Integer,267,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530953,,,,Shot_17,AR,Random,False,Metal,Calling,50,0,Integer,268,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530954,,,,Shot_18,AR,Random,False,Metal,Calling,50,0,Integer,269,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530955,,,,Shot_19,AR,Random,False,Metal,Calling,50,0,Integer,270,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530956,,,,Shot_20,AR,Random,False,Metal,Calling,50,0,Integer,271,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530957,,,,Shot_21,AR,Random,False,Metal,Calling,50,0,Integer,272,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530958,,,,Shot_22,AR,Random,False,Metal,Calling,50,0,Integer,273,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530959,,,,Shot_23,AR,Random,False,Metal,Calling,50,0,Integer,274,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530960,,,,Shot_24,AR,Random,False,Metal,Calling,50,0,Integer,275,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530961,,,,Shot_25,AR,Random,False,Metal,Calling,50,0,Integer,276,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530962,,,,Shot_26,AR,Random,False,Metal,Calling,50,0,Integer,277,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530963,,,,Shot_27,AR,Random,False,Metal,Calling,50,0,Integer,278,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530964,,,,Shot_28,AR,Random,False,Metal,Calling,50,0,Integer,279,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530965,,,,Shot_29,AR,Random,False,Metal,Calling,50,0,Integer,280,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530966,Locale_Skill:sk_name_movefire_Shot_01,Locale_Skill:sk_desc_movefire_None_Shot_01,attack_strong_ar_move,Shot_01,AR,Random,False,Water,Instant,300,0,Percent,6000,None,0,4,10,Sequence,0,0.0,0,0,0,0,False,False,30,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530967,Locale_Skill:sk_name_movefire_Shot_01,Locale_Skill:sk_desc_movefire_None_Shot_01,attack_strong_ar_move,Shot_01,AR,Random,False,Water,Instant,300,0,Percent,6000,None,0,4,10,Sequence,0,0.0,0,0,0,0,False,False,30,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530968,Locale_Skill:sk_name_movefire_Shot_01,Locale_Skill:sk_desc_movefire_None_Shot_01,attack_strong_ar_move,Shot_01,AR,Random,False,Water,Instant,300,0,Percent,6000,None,0,4,10,Sequence,0,0.0,0,0,0,0,False,False,30,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530969,Locale_Skill:sk_name_movefire_Shot_01,Locale_Skill:sk_desc_movefire_None_Shot_01,attack_strong_ar_move,Shot_01,AR,Random,False,Water,Instant,300,0,Percent,6000,None,0,4,10,Sequence,0,0.0,0,0,0,0,False,False,30,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530970,Locale_Skill:sk_name_movefire_Shot_01,Locale_Skill:sk_desc_movefire_None_Shot_01,attack_strong_ar_move,Shot_01,AR,Random,False,Water,Instant,300,0,Percent,6000,None,0,4,10,Sequence,0,0.0,0,0,0,0,False,False,30,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530971,Locale_Skill:sk_name_cannonade_Shot_01,Locale_Skill:sk_desc_cannonade_None_Shot_01,attack_proj_cannonade,Shot_01,RL,Random,False,Water,ProjectileCurve,300,0,Percent,6000,None,0,4,10,Sequence,0,4000.0,10000,2,50,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530972,Locale_Skill:sk_name_cannonade_Shot_01,Locale_Skill:sk_desc_cannonade_None_Shot_01,attack_proj_cannonade,Shot_01,RL,Random,False,Water,ProjectileCurve,300,0,Percent,6000,None,0,4,10,Sequence,0,4000.0,10000,2,50,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530973,Locale_Skill:sk_name_cannonade_Shot_01,Locale_Skill:sk_desc_cannonade_None_Shot_01,attack_proj_cannonade,Shot_01,RL,Random,False,Water,ProjectileCurve,300,0,Percent,6000,None,0,4,10,Sequence,0,4000.0,10000,2,50,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530974,Locale_Skill:sk_name_cannonade_Shot_01,Locale_Skill:sk_desc_cannonade_None_Shot_01,attack_proj_cannonade,Shot_01,RL,Random,False,Water,ProjectileCurve,300,0,Percent,6000,None,0,4,10,Sequence,0,4000.0,10000,2,50,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530975,Locale_Skill:sk_name_cannonade_Shot_01,Locale_Skill:sk_desc_cannonade_None_Shot_01,attack_proj_cannonade,Shot_01,RL,Random,False,Water,ProjectileCurve,300,0,Percent,6000,None,0,4,10,Sequence,0,4000.0,10000,2,50,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530976,Locale_Skill:sk_name_f_sc1_pe0_ar_ins,Locale_Skill:sk_desc_f_sc1_pe0_ar_none_ins,attack_default_ar,Shot_01,AR,Random,False,Water,Instant,500,0,Percent,500,None,0,1,10,Sequence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530977,Locale_Skill:sk_name_f_sc1_pe0_ar_ins,Locale_Skill:sk_desc_f_sc1_pe0_ar_none_ins,attack_default_ar,Shot_01,AR,Random,False,Water,Instant,500,0,Percent,500,None,0,1,10,Sequence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530978,Locale_Skill:sk_name_f_sc1_pe0_ar_ins,Locale_Skill:sk_desc_f_sc1_pe0_ar_none_ins,attack_default_ar,Shot_01,AR,Random,False,Water,Instant,500,0,Percent,500,None,0,1,10,Sequence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530979,Locale_Skill:sk_name_f_sc1_pe0_ar_ins,Locale_Skill:sk_desc_f_sc1_pe0_ar_none_ins,attack_default_ar,Shot_01,AR,Random,False,Water,Instant,500,0,Percent,500,None,0,1,10,Sequence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530980,Locale_Skill:sk_name_f_sc1_pe0_ar_ins,Locale_Skill:sk_desc_f_sc1_pe0_ar_none_ins,attack_default_ar,Shot_01,AR,Random,False,Water,Instant,500,0,Percent,500,None,0,1,10,Sequence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111076,Locale_Skill:sk_name_f_sc1_pe0_rl_pro,Locale_Skill:sk_desc_f_sc1_pe0_rl_none_pro,attack_default_rl,Shot_01,RL,Random,False,Water,ProjectileCurve,200,0,Percent,7100,None,0,1,50,Sequence,0,800.0,10000,2,50,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111077,Locale_Skill:sk_name_f_sc1_pe0_rl_pro,Locale_Skill:sk_desc_f_sc1_pe0_rl_none_pro,attack_default_rl,Shot_01,RL,Random,False,Water,ProjectileCurve,200,0,Percent,7100,None,0,1,50,Sequence,0,800.0,10000,2,50,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111078,Locale_Skill:sk_name_f_sc1_pe0_rl_pro,Locale_Skill:sk_desc_f_sc1_pe0_rl_none_pro,attack_default_rl,Shot_01,RL,Random,False,Water,ProjectileCurve,200,0,Percent,7100,None,0,1,50,Sequence,0,800.0,10000,2,50,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111079,Locale_Skill:sk_name_f_sc1_pe0_rl_pro,Locale_Skill:sk_desc_f_sc1_pe0_rl_none_pro,attack_default_rl,Shot_01,RL,Random,False,Water,ProjectileCurve,200,0,Percent,7100,None,0,1,50,Sequence,0,800.0,10000,2,50,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111080,Locale_Skill:sk_name_f_sc1_pe0_rl_pro,Locale_Skill:sk_desc_f_sc1_pe0_rl_none_pro,attack_default_rl,Shot_01,RL,Random,False,Water,ProjectileCurve,200,0,Percent,7100,None,0,1,50,Sequence,0,800.0,10000,2,50,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121056,Locale_Skill:sk_name_f_sc1_pe0_ar_ins,Locale_Skill:sk_desc_f_sc1_pe0_ar_none_ins,attack_default_ar,Shot_01,AR,Random,False,Water,Instant,500,0,Percent,15700,None,0,1,10,Sequence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121057,Locale_Skill:sk_name_f_sc1_pe0_ar_ins,Locale_Skill:sk_desc_f_sc1_pe0_ar_none_ins,attack_default_ar,Shot_01,AR,Random,False,Water,Instant,500,0,Percent,15700,None,0,1,10,Sequence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121058,Locale_Skill:sk_name_f_sc1_pe0_ar_ins,Locale_Skill:sk_desc_f_sc1_pe0_ar_none_ins,attack_default_ar,Shot_01,AR,Random,False,Water,Instant,500,0,Percent,15700,None,0,1,10,Sequence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121059,Locale_Skill:sk_name_f_sc1_pe0_ar_ins,Locale_Skill:sk_desc_f_sc1_pe0_ar_none_ins,attack_default_ar,Shot_01,AR,Random,False,Water,Instant,500,0,Percent,15700,None,0,1,10,Sequence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121060,Locale_Skill:sk_name_f_sc1_pe0_ar_ins,Locale_Skill:sk_desc_f_sc1_pe0_ar_none_ins,attack_default_ar,Shot_01,AR,Random,False,Water,Instant,500,0,Percent,15700,None,0,1,10,Sequence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541201,Locale_Skill:sk_name_motherwhale_Shot_01,Locale_Skill:sk_desc_motherwhale_Metal_Shot_01,laser_show,Shot_01,AR,Random,False,Metal,InstantAll_FrontRay,300,0,Percent,500,None,0,1,0,Sequence,1,0.0,0,0,0,0,False,True,30,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541202,Locale_Skill:sk_name_motherwhale_Shot_02,Locale_Skill:sk_desc_motherwhale_Metal_Shot_02,shock_wave,Shot_02,RL,Random,False,Metal,Instant,0,0,Percent,0,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,0,0,100,0,0,None,0.0,0.0,0.0,True,0,weapon_object_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541203,Locale_Skill:sk_name_motherwhale_Shot_03,Locale_Skill:sk_desc_motherwhale_zeus_Shot_28,tail_storm,Shot_03,AR,Random,False,Metal,InstantAll_FrontRay,500,5,Percent,4000,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_01,,,break_col_01,break_col_02,BreakCol,break_col_03,,,,,,,,,,,,,,,,,,,,,,,
1541204,Locale_Skill:sk_name_motherwhale_Shot_04,Locale_Skill:sk_desc_motherwhale_Metal_Shot_04,bomb_summon,Shot_04,RL,Random,False,Metal,ProjectileCurveV2,50,0,Percent,500,None,0,5,50,ConcurrenceGroup,0,300.0,10000,2,100,0,True,False,30,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541205,,,,Shot_05,RL,Random,False,Metal,ProjectileCurveV2,50,0,Percent,500,None,0,5,50,ConcurrenceGroup,0,300.0,10000,2,100,0,True,False,30,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541206,,,fly_summon,Shot_06,AR,Random,False,Metal,Calling,50,0,Integer,256,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541207,Locale_Skill:sk_name_motherwhale_Shot_06,Locale_Skill:sk_desc_motherwhale_zeus_Shot_06,walk_summon,Shot_07,AR,Random,False,Metal,Calling,50,0,Integer,257,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541208,,,,Shot_08,AR,Random,False,Metal,Calling,50,0,Integer,258,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541209,,,,Shot_09,AR,Random,False,Metal,Calling,50,0,Integer,259,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541210,,,,Shot_10,AR,Random,False,Metal,Calling,50,0,Integer,260,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541211,,,,Shot_11,AR,Random,False,Metal,Instant,0,0,Percent,0,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541212,,,,Shot_12,RL,Random,False,Metal,ProjectileCurveV2,50,0,Percent,500,None,0,5,50,ConcurrenceGroup,0,300.0,10000,2,100,0,True,False,30,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541213,,,,Shot_13,RL,Random,False,Metal,ProjectileCurveV2,50,0,Percent,500,None,0,5,50,ConcurrenceGroup,0,300.0,10000,2,100,0,True,False,30,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541214,,,,Shot_14,RL,Random,False,Metal,ProjectileCurveV2,50,0,Percent,500,None,0,5,50,ConcurrenceGroup,0,300.0,10000,2,100,0,True,False,30,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541215,,,,Shot_15,RL,Random,False,Metal,ProjectileCurveV2,50,0,Percent,500,None,0,5,50,ConcurrenceGroup,0,300.0,10000,2,100,0,True,False,30,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541216,,,,Shot_16,AR,Random,False,Metal,Instant,0,0,Percent,0,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541217,,,,Shot_17,AR,Random,False,Metal,Instant,0,0,Percent,0,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541218,Locale_Skill:sk_name_motherwhale_Shot_18,Locale_Skill:sk_desc_motherwhale_Metal_Shot_18,mega_howling,Shot_18,AR,Random,False,Metal,InstantAll_FrontRay,50,0,Percent,4000,None,0,1,0,Concurrence,1,0.0,0,0,0,0,False,True,30,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541219,Locale_Skill:sk_name_motherwhale_Shot_19,Locale_Skill:sk_desc_motherwhale_Metal_Shot_19,brilliant_beam,Shot_19,RL,Random,False,Metal,ProjectileCurveV2,100,0,Percent,200,None,0,3,0,Sequence,0,5000.0,10000,0,0,0,False,False,30,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541220,,,,Shot_20,RL,Random,False,Metal,ProjectileCurveV2,100,0,Percent,200,None,0,3,0,Sequence,0,5000.0,10000,0,0,0,False,False,30,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541221,,,,Shot_21,RL,Random,False,Metal,ProjectileCurveV2,100,0,Percent,200,None,0,3,0,Sequence,0,5000.0,10000,0,0,0,False,False,30,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541222,,,,Shot_22,RL,Random,False,Metal,ProjectileCurveV2,100,0,Percent,200,None,0,3,0,Sequence,0,5000.0,10000,0,0,0,False,False,30,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541223,,,,Shot_23,RL,Random,False,Metal,ProjectileCurveV2,100,0,Percent,200,None,0,3,0,Sequence,0,5000.0,10000,0,0,0,False,False,30,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541224,,,,Shot_24,RL,Random,False,Metal,ProjectileCurveV2,100,0,Percent,200,None,0,3,0,Sequence,0,5000.0,10000,0,0,0,False,False,30,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541225,,,,Shot_25,AR,Random,False,Metal,Instant,300,0,Percent,0,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,0,0,100,0,0,None,0.0,0.0,0.0,True,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541226,,,,Shot_26,AR,Random,False,Metal,Instant,0,0,Percent,0,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541227,,,,Shot_27,AR,Random,False,Metal,InstantAll_FrontRay,300,0,Percent,500,None,0,1,0,Sequence,1,0.0,0,0,0,0,False,True,30,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541228,,,,Shot_28,AR,Random,False,Metal,InstantAll_FrontRay,500,5,Percent,4000,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_11,,,break_col_04,break_col_05,BreakCol,break_col_06,,,,,,,,,,,,,,,,,,,,,,,
1541285,,,,Shot_29,AR,Random,False,Metal,Instant,0,0,Percent,0,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,False,0,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541229,Locale_Skill:sk_name_motherwhale_Shot_01,Locale_Skill:sk_desc_motherwhale_Metal_Shot_01,laser_show,Shot_01,AR,Random,False,Metal,InstantAll_FrontRay,300,0,Percent,250,None,0,1,0,Sequence,1,0.0,0,0,0,0,False,True,30,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541230,Locale_Skill:sk_name_motherwhale_Shot_02,Locale_Skill:sk_desc_motherwhale_Metal_Shot_02,shock_wave,Shot_02,RL,Random,False,Metal,Instant,0,0,Percent,0,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,0,0,100,0,0,None,0.0,0.0,0.0,True,0,weapon_object_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541231,Locale_Skill:sk_name_motherwhale_Shot_03,Locale_Skill:sk_desc_motherwhale_zeus_Shot_28,tail_storm,Shot_03,AR,Random,False,Metal,InstantAll_FrontRay,500,5,Percent,4000,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,True,0,weapon_object_01,,,break_col_01,break_col_02,BreakCol,break_col_03,,,,,,,,,,,,,,,,,,,,,,,
1541232,Locale_Skill:sk_name_motherwhale_Shot_04,Locale_Skill:sk_desc_motherwhale_Metal_Shot_04,bomb_summon,Shot_04,RL,Random,False,Metal,ProjectileCurveV2,50,0,Percent,500,None,0,5,50,ConcurrenceGroup,0,300.0,7000,2,100,0,True,False,30,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541233,,,,Shot_05,RL,Random,False,Metal,ProjectileCurveV2,50,0,Percent,500,None,0,5,50,ConcurrenceGroup,0,300.0,7000,2,100,0,True,False,30,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541234,,,fly_summon,Shot_06,AR,Random,False,Metal,Calling,50,0,Integer,256,None,0,1,0,Concurrence,0,0.0,0,0,0,0,False,True,30,90,0,10,0,0,None,0.0,0.0,0.0,True,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
