id,wave_path_group_id,spawn_start_time,spawn_monster_id,spawn_count,spawn_delay,starting_point_group,starting_point_type,starting_point_min_order,starting_point_max_order,forced_starting_point_index
910920802,9109208,1100,1001112034,8,120,C,InOrder,4.0,6.0,
910920803,9109208,1300,1001104034,1,200,C,InOrder,4.0,6.0,
910920804,9109208,2300,1001112034,8,120,C,InOrder,4.0,6.0,
910920805,9109208,2940,1001110034,3,160,C,InOrder,4.0,6.0,
910920806,9109208,4260,1001109034,5,140,C,InOrder,4.0,6.0,
910920807,9109208,4140,1001110034,3,160,C,InOrder,4.0,6.0,
910920808,9109208,5460,1001109034,5,140,C,InOrder,4.0,6.0,
910920901,9109209,100,1001104034,1,200,C,InOrder,7.0,9.0,
910920902,9109209,1100,1001112034,8,120,C,InOrder,7.0,9.0,
910920903,9109209,1300,1001104034,1,200,C,InOrder,7.0,9.0,
910920904,9109209,2300,1001112034,8,120,C,InOrder,7.0,9.0,
910920905,9109209,2940,1001110034,3,160,C,InOrder,7.0,9.0,
910920906,9109209,4260,1001109034,5,140,C,InOrder,7.0,9.0,
910920907,9109209,4140,1001110034,3,160,C,InOrder,7.0,9.0,
910920908,9109209,5460,1001109034,5,140,C,InOrder,7.0,9.0,
910921001,9109210,100,1001104034,1,200,D,InOrder,1.0,3.0,
910921002,9109210,1100,1001112034,8,120,D,InOrder,1.0,3.0,
910921003,9109210,1300,1001104034,1,200,D,InOrder,1.0,3.0,
910921004,9109210,2300,1001112034,8,120,D,InOrder,1.0,3.0,
910921005,9109210,2940,1001110034,3,160,D,InOrder,1.0,3.0,
910921006,9109210,4260,1001109034,5,140,D,InOrder,1.0,3.0,
910921007,9109210,4140,1001110034,3,160,D,InOrder,1.0,3.0,
910921008,9109210,5460,1001109034,5,140,D,InOrder,1.0,3.0,
910921101,9109211,100,1001104034,1,200,D,InOrder,4.0,6.0,
910921102,9109211,1100,1001112034,8,120,D,InOrder,4.0,6.0,
910921103,9109211,1300,1001104034,1,200,D,InOrder,4.0,6.0,
910921104,9109211,2300,1001112034,8,120,D,InOrder,4.0,6.0,
910921105,9109211,2940,1001110034,3,160,D,InOrder,4.0,6.0,
910921106,9109211,4260,1001109034,5,140,D,InOrder,4.0,6.0,
910921107,9109211,4140,1001110034,3,160,D,InOrder,4.0,6.0,
910921108,9109211,5460,1001109034,5,140,D,InOrder,4.0,6.0,
910921201,9109212,100,1001104034,1,200,D,InOrder,7.0,9.0,
910921202,9109212,1100,1001112034,8,120,D,InOrder,7.0,9.0,
910921203,9109212,1300,1001104034,1,200,D,InOrder,7.0,9.0,
910921204,9109212,2300,1001112034,8,120,D,InOrder,7.0,9.0,
910921205,9109212,2940,1001110034,3,160,D,InOrder,7.0,9.0,
910921206,9109212,4260,1001109034,5,140,D,InOrder,7.0,9.0,
910921207,9109212,4140,1001110034,3,160,D,InOrder,7.0,9.0,
910921208,9109212,5460,1001109034,5,140,D,InOrder,7.0,9.0,
910930101,9109301,100,1001115034,1,200,A,InOrder,1.0,3.0,
910930102,9109301,800,1001108034,3,160,A,InOrder,1.0,3.0,
910930103,9109301,1100,1001115034,1,200,A,InOrder,1.0,3.0,
910930104,9109301,1800,1001108034,3,160,A,InOrder,1.0,3.0,
910930105,9109301,2620,1001115034,1,200,A,InOrder,1.0,3.0,
910930106,9109301,3320,1001110034,3,160,A,InOrder,1.0,3.0,
910930107,9109301,3620,1001115034,1,200,A,InOrder,1.0,3.0,
910930108,9109301,4320,1001110034,3,160,A,InOrder,1.0,3.0,
910930201,9109302,100,1001115034,1,200,A,InOrder,4.0,6.0,
910930202,9109302,800,1001108034,3,160,A,InOrder,4.0,6.0,
910930203,9109302,1100,1001115034,1,200,A,InOrder,4.0,6.0,
910930204,9109302,1800,1001108034,3,160,A,InOrder,4.0,6.0,
910930205,9109302,2620,1001115034,1,200,A,InOrder,4.0,6.0,
910930206,9109302,3320,1001110034,3,160,A,InOrder,4.0,6.0,
910930207,9109302,3620,1001115034,1,200,A,InOrder,4.0,6.0,
910930208,9109302,4320,1001110034,3,160,A,InOrder,4.0,6.0,
910930301,9109303,100,1001115034,1,200,A,InOrder,7.0,9.0,
910930302,9109303,800,1001108034,3,160,A,InOrder,7.0,9.0,
910930303,9109303,1100,1001115034,1,200,A,InOrder,7.0,9.0,
910930304,9109303,1800,1001108034,3,160,A,InOrder,7.0,9.0,
910930305,9109303,2620,1001115034,1,200,A,InOrder,7.0,9.0,
910930306,9109303,3320,1001110034,3,160,A,InOrder,7.0,9.0,
910930307,9109303,3620,1001115034,1,200,A,InOrder,7.0,9.0,
910930308,9109303,4320,1001110034,3,160,A,InOrder,7.0,9.0,
910930401,9109304,100,1001115034,1,200,B,InOrder,1.0,3.0,
910930402,9109304,800,1001108034,3,160,B,InOrder,1.0,3.0,
910930403,9109304,1100,1001115034,1,200,B,InOrder,1.0,3.0,
910930404,9109304,1800,1001108034,3,160,B,InOrder,1.0,3.0,
910930405,9109304,2620,1001115034,1,200,B,InOrder,1.0,3.0,
910930406,9109304,3320,1001110034,3,160,B,InOrder,1.0,3.0,
910930407,9109304,3620,1001115034,1,200,B,InOrder,1.0,3.0,
910930408,9109304,4320,1001110034,3,160,B,InOrder,1.0,3.0,
910930501,9109305,100,1001115034,1,200,B,InOrder,4.0,6.0,
910930502,9109305,800,1001108034,3,160,B,InOrder,4.0,6.0,
910930503,9109305,1100,1001115034,1,200,B,InOrder,4.0,6.0,
910930504,9109305,1800,1001108034,3,160,B,InOrder,4.0,6.0,
910930505,9109305,2620,1001115034,1,200,B,InOrder,4.0,6.0,
910930506,9109305,3320,1001110034,3,160,B,InOrder,4.0,6.0,
910930507,9109305,3620,1001115034,1,200,B,InOrder,4.0,6.0,
910930508,9109305,4320,1001110034,3,160,B,InOrder,4.0,6.0,
910930601,9109306,100,1001115034,1,200,B,InOrder,7.0,9.0,
910930602,9109306,800,1001108034,3,160,B,InOrder,7.0,9.0,
910930603,9109306,1100,1001115034,1,200,B,InOrder,7.0,9.0,
910930604,9109306,1800,1001108034,3,160,B,InOrder,7.0,9.0,
910930605,9109306,2620,1001115034,1,200,B,InOrder,7.0,9.0,
910930606,9109306,3320,1001110034,3,160,B,InOrder,7.0,9.0,
910930607,9109306,3620,1001115034,1,200,B,InOrder,7.0,9.0,
910930608,9109306,4320,1001110034,3,160,B,InOrder,7.0,9.0,
910930701,9109307,100,1001115034,1,200,C,InOrder,1.0,3.0,
910930702,9109307,800,1001108034,3,160,C,InOrder,1.0,3.0,
910930703,9109307,1100,1001115034,1,200,C,InOrder,1.0,3.0,
910930704,9109307,1800,1001108034,3,160,C,InOrder,1.0,3.0,
910930705,9109307,2620,1001115034,1,200,C,InOrder,1.0,3.0,
910930706,9109307,3320,1001110034,3,160,C,InOrder,1.0,3.0,
910930707,9109307,3620,1001115034,1,200,C,InOrder,1.0,3.0,
910930708,9109307,4320,1001110034,3,160,C,InOrder,1.0,3.0,
910930801,9109308,100,1001115034,1,200,C,InOrder,4.0,6.0,
910930802,9109308,800,1001108034,3,160,C,InOrder,4.0,6.0,
910930803,9109308,1100,1001115034,1,200,C,InOrder,4.0,6.0,
910930804,9109308,1800,1001108034,3,160,C,InOrder,4.0,6.0,
910930805,9109308,2620,1001115034,1,200,C,InOrder,4.0,6.0,
910930806,9109308,3320,1001110034,3,160,C,InOrder,4.0,6.0,
910930807,9109308,3620,1001115034,1,200,C,InOrder,4.0,6.0,
910930808,9109308,4320,1001110034,3,160,C,InOrder,4.0,6.0,
910930901,9109309,100,1001115034,1,200,C,InOrder,7.0,9.0,
910930902,9109309,800,1001108034,3,160,C,InOrder,7.0,9.0,
910930903,9109309,1100,1001115034,1,200,C,InOrder,7.0,9.0,
910930904,9109309,1800,1001108034,3,160,C,InOrder,7.0,9.0,
910930905,9109309,2620,1001115034,1,200,C,InOrder,7.0,9.0,
910930906,9109309,3320,1001110034,3,160,C,InOrder,7.0,9.0,
910930907,9109309,3620,1001115034,1,200,C,InOrder,7.0,9.0,
910930908,9109309,4320,1001110034,3,160,C,InOrder,7.0,9.0,
910931001,9109310,100,1001115034,1,200,D,InOrder,1.0,3.0,
910931002,9109310,800,1001108034,3,160,D,InOrder,1.0,3.0,
910931003,9109310,1100,1001115034,1,200,D,InOrder,1.0,3.0,
910931004,9109310,1800,1001108034,3,160,D,InOrder,1.0,3.0,
910931005,9109310,2620,1001115034,1,200,D,InOrder,1.0,3.0,
910931006,9109310,3320,1001110034,3,160,D,InOrder,1.0,3.0,
910931007,9109310,3620,1001115034,1,200,D,InOrder,1.0,3.0,
910931008,9109310,4320,1001110034,3,160,D,InOrder,1.0,3.0,
910931101,9109311,100,1001115034,1,200,D,InOrder,4.0,6.0,
910931102,9109311,800,1001108034,3,160,D,InOrder,4.0,6.0,
910931103,9109311,1100,1001115034,1,200,D,InOrder,4.0,6.0,
910931104,9109311,1800,1001108034,3,160,D,InOrder,4.0,6.0,
910931105,9109311,2620,1001115034,1,200,D,InOrder,4.0,6.0,
910931106,9109311,3320,1001110034,3,160,D,InOrder,4.0,6.0,
910931107,9109311,3620,1001115034,1,200,D,InOrder,4.0,6.0,
910931108,9109311,4320,1001110034,3,160,D,InOrder,4.0,6.0,
910931201,9109312,100,1001115034,1,200,D,InOrder,7.0,9.0,
910931202,9109312,800,1001108034,3,160,D,InOrder,7.0,9.0,
910931203,9109312,1100,1001115034,1,200,D,InOrder,7.0,9.0,
910931204,9109312,1800,1001108034,3,160,D,InOrder,7.0,9.0,
910931205,9109312,2620,1001115034,1,200,D,InOrder,7.0,9.0,
910931206,9109312,3320,1001110034,3,160,D,InOrder,7.0,9.0,
910931207,9109312,3620,1001115034,1,200,D,InOrder,7.0,9.0,
910931208,9109312,4320,1001110034,3,160,D,InOrder,7.0,9.0,
910940101,9109401,100,1001113034,3,140,A,InOrder,1.0,3.0,
910940102,9109401,1280,1001111034,7,120,A,InOrder,1.0,3.0,
910940103,9109401,1300,1001113034,3,140,A,InOrder,1.0,3.0,
910940104,9109401,2480,1001111034,7,120,A,InOrder,1.0,3.0,
910940105,9109401,3000,1001115034,1,200,A,InOrder,1.0,3.0,
910940106,9109401,3500,1001113034,2,160,A,InOrder,1.0,3.0,
910940107,9109401,4200,1001115034,1,200,A,InOrder,1.0,3.0,
910940108,9109401,4700,1001113034,2,160,A,InOrder,1.0,3.0,
910940201,9109402,100,1001113034,3,140,A,InOrder,4.0,6.0,
910940202,9109402,1280,1001111034,7,120,A,InOrder,4.0,6.0,
910940203,9109402,1300,1001113034,3,140,A,InOrder,4.0,6.0,
910940204,9109402,2480,1001111034,7,120,A,InOrder,4.0,6.0,
910940205,9109402,3000,1001115034,1,200,A,InOrder,4.0,6.0,
910940206,9109402,3500,1001113034,2,160,A,InOrder,4.0,6.0,
910940207,9109402,4200,1001115034,1,200,A,InOrder,4.0,6.0,
910940208,9109402,4700,1001113034,2,160,A,InOrder,4.0,6.0,
910940301,9109403,100,1001113034,3,140,A,InOrder,7.0,9.0,
910940302,9109403,1280,1001111034,7,120,A,InOrder,7.0,9.0,
910940303,9109403,1300,1001113034,3,140,A,InOrder,7.0,9.0,
910940304,9109403,2480,1001111034,7,120,A,InOrder,7.0,9.0,
910940305,9109403,3000,1001115034,1,200,A,InOrder,7.0,9.0,
910940306,9109403,3500,1001113034,2,160,A,InOrder,7.0,9.0,
910940307,9109403,4200,1001115034,1,200,A,InOrder,7.0,9.0,
910940308,9109403,4700,1001113034,2,160,A,InOrder,7.0,9.0,
910940401,9109404,100,1001113034,3,140,B,InOrder,1.0,3.0,
910940402,9109404,1280,1001111034,7,120,B,InOrder,1.0,3.0,
910940403,9109404,1300,1001113034,3,140,B,InOrder,1.0,3.0,
910940404,9109404,2480,1001111034,7,120,B,InOrder,1.0,3.0,
910940405,9109404,3000,1001115034,1,200,B,InOrder,1.0,3.0,
910940406,9109404,3500,1001113034,2,160,B,InOrder,1.0,3.0,
910940407,9109404,4200,1001115034,1,200,B,InOrder,1.0,3.0,
910940408,9109404,4700,1001113034,2,160,B,InOrder,1.0,3.0,
910940501,9109405,100,1001113034,3,140,B,InOrder,4.0,6.0,
910940502,9109405,1280,1001111034,7,120,B,InOrder,4.0,6.0,
910940503,9109405,1300,1001113034,3,140,B,InOrder,4.0,6.0,
910940504,9109405,2480,1001111034,7,120,B,InOrder,4.0,6.0,
910940505,9109405,3000,1001115034,1,200,B,InOrder,4.0,6.0,
910940506,9109405,3500,1001113034,2,160,B,InOrder,4.0,6.0,
910940507,9109405,4200,1001115034,1,200,B,InOrder,4.0,6.0,
910940508,9109405,4700,1001113034,2,160,B,InOrder,4.0,6.0,
910940601,9109406,100,1001113034,3,140,B,InOrder,7.0,9.0,
910940602,9109406,1280,1001111034,7,120,B,InOrder,7.0,9.0,
910940603,9109406,1300,1001113034,3,140,B,InOrder,7.0,9.0,
910940604,9109406,2480,1001111034,7,120,B,InOrder,7.0,9.0,
910940605,9109406,3000,1001115034,1,200,B,InOrder,7.0,9.0,
910940606,9109406,3500,1001113034,2,160,B,InOrder,7.0,9.0,
910940607,9109406,4200,1001115034,1,200,B,InOrder,7.0,9.0,
910940608,9109406,4700,1001113034,2,160,B,InOrder,7.0,9.0,
910940701,9109407,100,1001113034,3,140,C,InOrder,1.0,3.0,
910940702,9109407,1280,1001111034,7,120,C,InOrder,1.0,3.0,
910940703,9109407,1300,1001113034,3,140,C,InOrder,1.0,3.0,
910940704,9109407,2480,1001111034,7,120,C,InOrder,1.0,3.0,
910940705,9109407,3000,1001115034,1,200,C,InOrder,1.0,3.0,
910940706,9109407,3500,1001113034,2,160,C,InOrder,1.0,3.0,
910940707,9109407,4200,1001115034,1,200,C,InOrder,1.0,3.0,
910940708,9109407,4700,1001113034,2,160,C,InOrder,1.0,3.0,
910940801,9109408,100,1001113034,3,140,C,InOrder,4.0,6.0,
910940802,9109408,1280,1001111034,7,120,C,InOrder,4.0,6.0,
910940803,9109408,1300,1001113034,3,140,C,InOrder,4.0,6.0,
910940804,9109408,2480,1001111034,7,120,C,InOrder,4.0,6.0,
910940805,9109408,3000,1001115034,1,200,C,InOrder,4.0,6.0,
910940806,9109408,3500,1001113034,2,160,C,InOrder,4.0,6.0,
910940807,9109408,4200,1001115034,1,200,C,InOrder,4.0,6.0,
910940808,9109408,4700,1001113034,2,160,C,InOrder,4.0,6.0,
910940901,9109409,100,1001113034,3,140,C,InOrder,7.0,9.0,
910940902,9109409,1280,1001111034,7,120,C,InOrder,7.0,9.0,
910940903,9109409,1300,1001113034,3,140,C,InOrder,7.0,9.0,
910940904,9109409,2480,1001111034,7,120,C,InOrder,7.0,9.0,
910940905,9109409,3000,1001115034,1,200,C,InOrder,7.0,9.0,
910940906,9109409,3500,1001113034,2,160,C,InOrder,7.0,9.0,
910940907,9109409,4200,1001115034,1,200,C,InOrder,7.0,9.0,
910940908,9109409,4700,1001113034,2,160,C,InOrder,7.0,9.0,
910941001,9109410,100,1001113034,3,140,D,InOrder,1.0,3.0,
910941002,9109410,1280,1001111034,7,120,D,InOrder,1.0,3.0,
910941003,9109410,1300,1001113034,3,140,D,InOrder,1.0,3.0,
910941004,9109410,2480,1001111034,7,120,D,InOrder,1.0,3.0,
910941005,9109410,3000,1001115034,1,200,D,InOrder,1.0,3.0,
910941006,9109410,3500,1001113034,2,160,D,InOrder,1.0,3.0,
910941007,9109410,4200,1001115034,1,200,D,InOrder,1.0,3.0,
910941008,9109410,4700,1001113034,2,160,D,InOrder,1.0,3.0,
910941101,9109411,100,1001113034,3,140,D,InOrder,4.0,6.0,
910941102,9109411,1280,1001111034,7,120,D,InOrder,4.0,6.0,
910941103,9109411,1300,1001113034,3,140,D,InOrder,4.0,6.0,
910941104,9109411,2480,1001111034,7,120,D,InOrder,4.0,6.0,
910941105,9109411,3000,1001115034,1,200,D,InOrder,4.0,6.0,
910941106,9109411,3500,1001113034,2,160,D,InOrder,4.0,6.0,
910941107,9109411,4200,1001115034,1,200,D,InOrder,4.0,6.0,
910941108,9109411,4700,1001113034,2,160,D,InOrder,4.0,6.0,
910941201,9109412,100,1001113034,3,140,D,InOrder,7.0,9.0,
910941202,9109412,1280,1001111034,7,120,D,InOrder,7.0,9.0,
910941203,9109412,1300,1001113034,3,140,D,InOrder,7.0,9.0,
910941204,9109412,2480,1001111034,7,120,D,InOrder,7.0,9.0,
910941205,9109412,3000,1001115034,1,200,D,InOrder,7.0,9.0,
910941206,9109412,3500,1001113034,2,160,D,InOrder,7.0,9.0,
910941207,9109412,4200,1001115034,1,200,D,InOrder,7.0,9.0,
910941208,9109412,4700,1001113034,2,160,D,InOrder,7.0,9.0,
910950101,9109501,300,1001203034,1,200,A,Forced,,,1.0
910950102,9109501,600,1001104034,1,200,A,InOrder,1.0,3.0,
910950103,9109501,1400,1001103034,3,140,A,InOrder,1.0,3.0,
910950104,9109501,1500,1001104034,1,200,A,InOrder,1.0,3.0,
910950105,9109501,2300,1001103034,3,140,A,InOrder,1.0,3.0,
910950106,9109501,3300,1001205034,1,160,A,InOrder,1.0,3.0,
910950107,9109501,4100,1001111034,7,120,A,InOrder,1.0,3.0,
910950108,9109501,4200,1001113034,3,160,A,InOrder,1.0,3.0,
910950109,9109501,5000,1001111034,7,120,A,InOrder,1.0,3.0,
910950110,9109501,5100,1001113034,3,160,A,InOrder,1.0,3.0,
910950111,9109501,5900,1001111034,7,120,A,InOrder,1.0,3.0,
910950201,9109502,300,1001203034,1,200,A,Forced,,,4.0
910950202,9109502,600,1001104034,1,200,A,InOrder,4.0,6.0,
910950203,9109502,1400,1001103034,3,140,A,InOrder,4.0,6.0,
910950204,9109502,1500,1001104034,1,200,A,InOrder,4.0,6.0,
910950205,9109502,2300,1001103034,3,140,A,InOrder,4.0,6.0,
910950206,9109502,3300,1001205034,1,160,A,InOrder,4.0,6.0,
910950207,9109502,4100,1001111034,7,120,A,InOrder,4.0,6.0,
910950208,9109502,4200,1001113034,3,160,A,InOrder,4.0,6.0,
910950209,9109502,5000,1001111034,7,120,A,InOrder,4.0,6.0,
910950210,9109502,5100,1001113034,3,160,A,InOrder,4.0,6.0,
910950211,9109502,5900,1001111034,7,120,A,InOrder,4.0,6.0,
910950301,9109503,300,1001203034,1,200,A,Forced,,,7.0
910950302,9109503,600,1001104034,1,200,A,InOrder,7.0,9.0,
910950303,9109503,1400,1001103034,3,140,A,InOrder,7.0,9.0,
910950304,9109503,1500,1001104034,1,200,A,InOrder,7.0,9.0,
910950305,9109503,2300,1001103034,3,140,A,InOrder,7.0,9.0,
910950306,9109503,3300,1001205034,1,160,A,InOrder,7.0,9.0,
910950307,9109503,4100,1001111034,7,120,A,InOrder,7.0,9.0,
910950308,9109503,4200,1001113034,3,160,A,InOrder,7.0,9.0,
910950309,9109503,5000,1001111034,7,120,A,InOrder,7.0,9.0,
910950310,9109503,5100,1001113034,3,160,A,InOrder,7.0,9.0,
910950311,9109503,5900,1001111034,7,120,A,InOrder,7.0,9.0,
910950401,9109504,300,1001203034,1,200,B,Forced,,,1.0
910950402,9109504,600,1001104034,1,200,B,InOrder,1.0,3.0,
910950403,9109504,1400,1001103034,3,140,B,InOrder,1.0,3.0,
910950404,9109504,1500,1001104034,1,200,B,InOrder,1.0,3.0,
910950405,9109504,2300,1001103034,3,140,B,InOrder,1.0,3.0,
910950406,9109504,3300,1001205034,1,160,B,InOrder,1.0,3.0,
910950407,9109504,4100,1001111034,7,120,B,InOrder,1.0,3.0,
910950408,9109504,4200,1001113034,3,160,B,InOrder,1.0,3.0,
910950409,9109504,5000,1001111034,7,120,B,InOrder,1.0,3.0,
910950410,9109504,5100,1001113034,3,160,B,InOrder,1.0,3.0,
910950411,9109504,5900,1001111034,7,120,B,InOrder,1.0,3.0,
910950501,9109505,300,1001203034,1,200,B,Forced,,,4.0
910950502,9109505,600,1001104034,1,200,B,InOrder,4.0,6.0,
910950503,9109505,1400,1001103034,3,140,B,InOrder,4.0,6.0,
910950504,9109505,1500,1001104034,1,200,B,InOrder,4.0,6.0,
910950505,9109505,2300,1001103034,3,140,B,InOrder,4.0,6.0,
910950506,9109505,3300,1001205034,1,160,B,InOrder,4.0,6.0,
910950507,9109505,4100,1001111034,7,120,B,InOrder,4.0,6.0,
910950508,9109505,4200,1001113034,3,160,B,InOrder,4.0,6.0,
910950509,9109505,5000,1001111034,7,120,B,InOrder,4.0,6.0,
910950510,9109505,5100,1001113034,3,160,B,InOrder,4.0,6.0,
910950511,9109505,5900,1001111034,7,120,B,InOrder,4.0,6.0,
910950601,9109506,300,1001203034,1,200,B,Forced,,,7.0
910950602,9109506,600,1001104034,1,200,B,InOrder,7.0,9.0,
910950603,9109506,1400,1001103034,3,140,B,InOrder,7.0,9.0,
910950604,9109506,1500,1001104034,1,200,B,InOrder,7.0,9.0,
910950605,9109506,2300,1001103034,3,140,B,InOrder,7.0,9.0,
910950606,9109506,3300,1001205034,1,160,B,InOrder,7.0,9.0,
910950607,9109506,4100,1001111034,7,120,B,InOrder,7.0,9.0,
910950608,9109506,4200,1001113034,3,160,B,InOrder,7.0,9.0,
910950609,9109506,5000,1001111034,7,120,B,InOrder,7.0,9.0,
910950610,9109506,5100,1001113034,3,160,B,InOrder,7.0,9.0,
910950611,9109506,5900,1001111034,7,120,B,InOrder,7.0,9.0,
910950701,9109507,300,1001203034,1,200,C,Forced,,,1.0
910950702,9109507,600,1001104034,1,200,C,InOrder,1.0,3.0,
910950703,9109507,1400,1001103034,3,140,C,InOrder,1.0,3.0,
910950704,9109507,1500,1001104034,1,200,C,InOrder,1.0,3.0,
910950705,9109507,2300,1001103034,3,140,C,InOrder,1.0,3.0,
910950706,9109507,3300,1001205034,1,160,C,InOrder,1.0,3.0,
910950707,9109507,4100,1001111034,7,120,C,InOrder,1.0,3.0,
910950708,9109507,4200,1001113034,3,160,C,InOrder,1.0,3.0,
910950709,9109507,5000,1001111034,7,120,C,InOrder,1.0,3.0,
910950710,9109507,5100,1001113034,3,160,C,InOrder,1.0,3.0,
910950711,9109507,5900,1001111034,7,120,C,InOrder,1.0,3.0,
910950801,9109508,300,1001203034,1,200,C,Forced,,,4.0
910950802,9109508,600,1001104034,1,200,C,InOrder,4.0,6.0,
910950803,9109508,1400,1001103034,3,140,C,InOrder,4.0,6.0,
910950804,9109508,1500,1001104034,1,200,C,InOrder,4.0,6.0,
910950805,9109508,2300,1001103034,3,140,C,InOrder,4.0,6.0,
910950806,9109508,3300,1001205034,1,160,C,InOrder,4.0,6.0,
910950807,9109508,4100,1001111034,7,120,C,InOrder,4.0,6.0,
910950808,9109508,4200,1001113034,3,160,C,InOrder,4.0,6.0,
910950809,9109508,5000,1001111034,7,120,C,InOrder,4.0,6.0,
910950810,9109508,5100,1001113034,3,160,C,InOrder,4.0,6.0,
910950811,9109508,5900,1001111034,7,120,C,InOrder,4.0,6.0,
910950901,9109509,300,1001203034,1,200,C,Forced,,,7.0
910950902,9109509,600,1001104034,1,200,C,InOrder,7.0,9.0,
910950903,9109509,1400,1001103034,3,140,C,InOrder,7.0,9.0,
910950904,9109509,1500,1001104034,1,200,C,InOrder,7.0,9.0,
910950905,9109509,2300,1001103034,3,140,C,InOrder,7.0,9.0,
910950906,9109509,3300,1001205034,1,160,C,InOrder,7.0,9.0,
910950907,9109509,4100,1001111034,7,120,C,InOrder,7.0,9.0,
910950908,9109509,4200,1001113034,3,160,C,InOrder,7.0,9.0,
910950909,9109509,5000,1001111034,7,120,C,InOrder,7.0,9.0,
910950910,9109509,5100,1001113034,3,160,C,InOrder,7.0,9.0,
910950911,9109509,5900,1001111034,7,120,C,InOrder,7.0,9.0,
910951001,9109510,300,1001203034,1,200,D,Forced,,,1.0
910951002,9109510,600,1001104034,1,200,D,InOrder,1.0,3.0,
910951003,9109510,1400,1001103034,3,140,D,InOrder,1.0,3.0,
910951004,9109510,1500,1001104034,1,200,D,InOrder,1.0,3.0,
910951005,9109510,2300,1001103034,3,140,D,InOrder,1.0,3.0,
910951006,9109510,3300,1001205034,1,160,D,InOrder,1.0,3.0,
910951007,9109510,4100,1001111034,7,120,D,InOrder,1.0,3.0,
910951008,9109510,4200,1001113034,3,160,D,InOrder,1.0,3.0,
910951009,9109510,5000,1001111034,7,120,D,InOrder,1.0,3.0,
910951010,9109510,5100,1001113034,3,160,D,InOrder,1.0,3.0,
910951011,9109510,5900,1001111034,7,120,D,InOrder,1.0,3.0,
910951101,9109511,300,1001203034,1,200,D,Forced,,,4.0
910951102,9109511,600,1001104034,1,200,D,InOrder,4.0,6.0,
910951103,9109511,1400,1001103034,3,140,D,InOrder,4.0,6.0,
910951104,9109511,1500,1001104034,1,200,D,InOrder,4.0,6.0,
910951105,9109511,2300,1001103034,3,140,D,InOrder,4.0,6.0,
910951106,9109511,3300,1001205034,1,160,D,InOrder,4.0,6.0,
910951107,9109511,4100,1001111034,7,120,D,InOrder,4.0,6.0,
910951108,9109511,4200,1001113034,3,160,D,InOrder,4.0,6.0,
910951109,9109511,5000,1001111034,7,120,D,InOrder,4.0,6.0,
910951110,9109511,5100,1001113034,3,160,D,InOrder,4.0,6.0,
910951111,9109511,5900,1001111034,7,120,D,InOrder,4.0,6.0,
910951201,9109512,300,1001203034,1,200,D,Forced,,,7.0
910951202,9109512,600,1001104034,1,200,D,InOrder,7.0,9.0,
910951203,9109512,1400,1001103034,3,140,D,InOrder,7.0,9.0,
910951204,9109512,1500,1001104034,1,200,D,InOrder,7.0,9.0,
910951205,9109512,2300,1001103034,3,140,D,InOrder,7.0,9.0,
910951206,9109512,3300,1001205034,1,160,D,InOrder,7.0,9.0,
910951207,9109512,4100,1001111034,7,120,D,InOrder,7.0,9.0,
910951208,9109512,4200,1001113034,3,160,D,InOrder,7.0,9.0,
910951209,9109512,5000,1001111034,7,120,D,InOrder,7.0,9.0,
910951210,9109512,5100,1001113034,3,160,D,InOrder,7.0,9.0,
910951211,9109512,5900,1001111034,7,120,D,InOrder,7.0,9.0,
910960101,9109601,100,1001113035,3,140,A,InOrder,1.0,3.0,
910960102,9109601,780,1001102035,2,160,A,InOrder,1.0,3.0,
910960103,9109601,1300,1001113035,3,140,A,InOrder,1.0,3.0,
910960104,9109601,1980,1001102035,2,160,A,InOrder,1.0,3.0,
910960105,9109601,3640,1001113035,3,140,A,InOrder,1.0,3.0,
910960106,9109601,3740,1001113035,3,140,A,InOrder,1.0,3.0,
910960201,9109602,100,1001113035,3,140,A,InOrder,4.0,6.0,
910960202,9109602,780,1001102035,2,160,A,InOrder,4.0,6.0,
910960203,9109602,1300,1001113035,3,140,A,InOrder,4.0,6.0,
910960204,9109602,1980,1001102035,2,160,A,InOrder,4.0,6.0,
910960205,9109602,3640,1001113035,3,140,A,InOrder,4.0,6.0,
910960206,9109602,3740,1001113035,3,140,A,InOrder,4.0,6.0,
910960301,9109603,100,1001113035,3,140,A,InOrder,7.0,9.0,
910960302,9109603,780,1001102035,2,160,A,InOrder,7.0,9.0,
910960303,9109603,1300,1001113035,3,140,A,InOrder,7.0,9.0,
910960304,9109603,1980,1001102035,2,160,A,InOrder,7.0,9.0,
910960305,9109603,3640,1001113035,3,140,A,InOrder,7.0,9.0,
910960306,9109603,3740,1001113035,3,140,A,InOrder,7.0,9.0,
910960401,9109604,100,1001113035,3,140,B,InOrder,1.0,3.0,
910960402,9109604,780,1001102035,2,160,B,InOrder,1.0,3.0,
910960403,9109604,1300,1001113035,3,140,B,InOrder,1.0,3.0,
910960404,9109604,1980,1001102035,2,160,B,InOrder,1.0,3.0,
910960405,9109604,3640,1001113035,3,140,B,InOrder,1.0,3.0,
910960406,9109604,3740,1001113035,3,140,B,InOrder,1.0,3.0,
910960501,9109605,100,1001113035,3,140,B,InOrder,4.0,6.0,
910960502,9109605,780,1001102035,2,160,B,InOrder,4.0,6.0,
