id,wave_id,spawner_index,monster_group,monster_id,target_monster,delay_time,spawn_monster_group_dead,despawn_monster_group_dead,spawn_area_condition
21072,21,72,10,5001,False,0.0,,11.0,5.0
21073,21,73,11,2001,False,100.0,,,5.0
21074,21,74,11,2001,False,100.0,,,5.0
21075,21,75,11,2001,False,100.0,,,5.0
21076,21,76,11,2001,False,100.0,,,5.0
21077,21,77,11,2001,False,100.0,,,5.0
21078,21,78,11,2001,False,100.0,,,5.0
21079,21,79,11,2001,False,100.0,,,5.0
21080,21,80,11,2001,False,100.0,,,5.0
21081,21,81,11,2001,False,100.0,,,5.0
21082,21,82,12,3001,False,0.0,,,6.0
21083,21,83,12,3001,False,0.0,,,6.0
21084,21,84,12,3001,False,0.0,,,6.0
21085,21,85,12,3001,False,0.0,,,6.0
21086,21,86,12,3001,False,0.0,,,6.0
21087,21,87,12,3001,False,0.0,,,6.0
21088,21,88,12,3001,False,0.0,,,6.0
21089,21,89,12,3001,False,0.0,,,6.0
21090,21,90,12,3001,False,0.0,,,6.0
21091,21,91,12,3001,False,0.0,,,6.0
21092,21,92,12,3001,False,0.0,,,6.0
21093,21,93,12,3001,False,0.0,,,6.0
21094,21,94,12,3001,False,0.0,,,6.0
22001,22,1,1,1002,True,0.0,,,
22002,22,2,2,5001,False,,,,
22003,22,3,2,5001,False,,,,
22004,22,4,2,5001,False,,,,
22005,22,5,2,5001,False,,,,
22006,22,6,2,5001,False,,,,
22007,22,7,2,5001,False,,,,
22008,22,8,2,5001,False,,,,
22009,22,9,2,5001,False,,,,
22010,22,10,2,5001,False,,,,
22011,22,11,2,5001,False,,,,
22012,22,12,2,5001,False,,,,
22013,22,13,2,5001,False,,,,
22014,22,14,2,5001,False,,,,
22015,22,15,2,5001,False,,,,
22016,22,16,2,5001,False,,,,
22017,22,17,2,5001,False,,,,
22018,22,18,3,3001,False,,,,
22019,22,19,3,3001,False,,,,
22020,22,20,3,3001,False,,,,
22021,22,21,3,3001,False,,,,
22022,22,22,3,3001,False,,,,
22023,22,23,3,3001,False,,,,
22024,22,24,3,3001,False,,,,
22025,22,25,3,3001,False,,,,
22026,22,26,3,3001,False,,,,
22027,22,27,4,2002,False,,3.0,,
22028,22,28,4,2002,False,,3.0,,
22029,22,29,4,2002,False,,3.0,,
22030,22,30,4,2002,False,,3.0,,
22031,22,31,5,3001,False,0.0,,,1.0
22032,22,32,5,3001,False,0.0,,,1.0
22033,22,33,5,3001,False,0.0,,,1.0
22034,22,34,5,3001,False,0.0,,,1.0
22035,22,35,5,3001,False,0.0,,,1.0
22036,22,36,5,3001,False,150.0,,,1.0
22037,22,37,5,3001,False,150.0,,,1.0
22038,22,38,5,3001,False,150.0,,,1.0
22039,22,39,6,3001,False,0.0,,,2.0
22040,22,40,6,3001,False,0.0,,,2.0
22041,22,41,6,3001,False,0.0,,,2.0
22042,22,42,6,3001,False,0.0,,,2.0
22043,22,43,6,3001,False,0.0,,,2.0
22044,22,44,6,3001,False,150.0,,,2.0
22045,22,45,6,3001,False,150.0,,,2.0
22046,22,46,6,3001,False,150.0,,,2.0
22047,22,47,7,3002,False,0.0,,,3.0
22048,22,48,7,3002,False,0.0,,,3.0
22049,22,49,7,3002,False,0.0,,,3.0
22050,22,50,7,3002,False,0.0,,,3.0
22051,22,51,7,3002,False,0.0,,,3.0
22052,22,52,7,3002,False,150.0,,,3.0
22053,22,53,7,3002,False,150.0,,,3.0
22054,22,54,7,3002,False,150.0,,,3.0
22055,22,55,8,3001,False,0.0,,,4.0
22056,22,56,8,3001,False,0.0,,,4.0
22057,22,57,8,3001,False,0.0,,,4.0
22058,22,58,8,3001,False,0.0,,,4.0
22059,22,59,8,3001,False,0.0,,,4.0
22060,22,60,8,3001,False,150.0,,,4.0
22061,22,61,8,3001,False,150.0,,,4.0
22062,22,62,8,3001,False,150.0,,,4.0
22063,22,63,9,3002,False,0.0,4.0,,
22064,22,64,9,3002,False,0.0,4.0,,
22065,22,65,9,3002,False,0.0,4.0,,
22066,22,66,9,3002,False,0.0,4.0,,
22067,22,67,9,3002,False,0.0,4.0,,
22068,22,68,9,3002,False,0.0,4.0,,
22069,22,69,9,3002,False,0.0,4.0,,
22070,22,70,9,3002,False,0.0,4.0,,
23001,23,1,1,1001,True,0.0,,,
23002,23,2,2,5002,False,1000.0,,,1.0
23003,23,3,2,5003,False,1000.0,,,1.0
23004,23,4,2,5004,False,1000.0,,,1.0
23005,23,5,2,5005,False,1000.0,,,1.0
23006,23,6,2,5006,False,1000.0,,,1.0
23007,23,7,2,5007,False,1000.0,,,1.0
23008,23,8,2,5008,False,1000.0,,,1.0
23009,23,9,2,5009,False,1000.0,,,1.0
23010,23,10,2,5010,False,1000.0,,,1.0
23011,23,11,2,5011,False,1000.0,,,1.0
23012,23,12,2,5012,False,1000.0,,,1.0
23013,23,13,2,5013,False,1000.0,,,1.0
23014,23,14,2,5014,False,1000.0,,,1.0
23015,23,15,2,5015,False,1000.0,,,1.0
23016,23,16,2,5016,False,1000.0,,,1.0
23017,23,17,2,5017,False,1000.0,,,1.0
23018,23,18,2,5018,False,1000.0,,,1.0
23019,23,19,2,5019,False,1000.0,,,1.0
23020,23,20,2,5020,False,1000.0,,,1.0
23021,23,21,2,5021,False,1000.0,,,1.0
23022,23,22,2,5022,False,1000.0,,,1.0
23023,23,23,2,5023,False,1000.0,,,1.0
23024,23,24,3,5001,False,0.0,,15.0,
23025,23,25,3,5001,False,0.0,,15.0,
23026,23,26,3,5001,False,0.0,,15.0,
23027,23,27,3,5001,False,0.0,,15.0,
23028,23,28,3,5001,False,0.0,,15.0,
23029,23,29,3,5001,False,0.0,,15.0,
23030,23,171,3,5001,False,0.0,,15.0,
23031,23,30,4,5001,False,0.0,,14.0,
23032,23,31,4,5001,False,0.0,,14.0,
23033,23,32,4,5001,False,0.0,,14.0,
23034,23,33,4,5001,False,0.0,,14.0,
23035,23,34,4,5001,False,0.0,,14.0,
23036,23,35,4,5001,False,0.0,,14.0,
23037,23,36,4,5001,False,0.0,,14.0,
23038,23,37,4,5001,False,0.0,,14.0,
23039,23,38,3,5001,False,0.0,,15.0,
23040,23,39,3,5001,False,0.0,,15.0,
23041,23,40,3,5001,False,0.0,,15.0,
23042,23,41,3,5001,False,0.0,,15.0,
23043,23,42,3,5001,False,0.0,,15.0,
23044,23,43,3,5001,False,0.0,,15.0,
23045,23,44,3,5001,False,0.0,,15.0,
23046,23,45,3,5001,False,0.0,,15.0,
23047,23,46,3,5001,False,0.0,,15.0,
23048,23,47,3,5001,False,0.0,,15.0,
23049,23,48,3,5001,False,0.0,,15.0,
23050,23,49,3,5001,False,0.0,,15.0,
23051,23,50,3,5001,False,0.0,,15.0,
23052,23,51,5,2001,False,0.0,,,
23053,23,52,6,3001,False,50.0,,,2.0
23054,23,53,6,3001,False,50.0,,,2.0
23055,23,54,6,3001,False,50.0,,,2.0
23056,23,55,7,5001,False,0.0,,6.0,2.0
23057,23,56,7,5001,False,0.0,,6.0,2.0
23058,23,57,8,2002,False,0.0,,,3.0
23059,23,58,8,2002,False,0.0,,,3.0
23060,23,59,8,2002,False,0.0,,,3.0
23061,23,60,8,2002,False,0.0,,,3.0
23062,23,61,9,3001,False,10.0,8.0,,
23063,23,62,9,3001,False,20.0,8.0,,
23064,23,63,9,3001,False,30.0,8.0,,
23065,23,64,9,3001,False,40.0,8.0,,
23066,23,65,9,3001,False,50.0,8.0,,
23067,23,66,9,3001,False,60.0,8.0,,
23068,23,67,10,5001,False,0.0,6.0,9.0,
23069,23,68,10,5001,False,0.0,6.0,9.0,
23070,23,69,11,2001,False,0.0,9.0,,
23071,23,70,11,2001,False,0.0,9.0,,
23072,23,71,12,3001,False,50.0,,,4.0
23073,23,72,12,3001,False,50.0,,,4.0
23074,23,73,12,3001,False,50.0,,,4.0
23075,23,74,13,3001,False,50.0,12.0,,
23076,23,75,13,3001,False,50.0,12.0,,
23077,23,76,13,3001,False,50.0,12.0,,
23078,23,77,14,2002,False,50.0,13.0,,
23079,23,78,14,3001,False,50.0,13.0,,
23080,23,79,14,2002,False,50.0,13.0,,
23081,23,80,14,2002,False,50.0,13.0,,
23082,23,81,14,3001,False,50.0,13.0,,
23083,23,82,14,2002,False,50.0,13.0,,
23084,23,83,15,3003,False,100.0,,,1.0
23085,23,84,16,3003,False,50.0,15.0,,
23086,23,85,16,3003,False,60.0,15.0,,
23087,23,86,16,3003,False,70.0,15.0,,
23088,23,87,16,3003,False,80.0,15.0,,
23089,23,88,16,3003,False,90.0,15.0,,
23090,23,89,16,3003,False,100.0,15.0,,
23091,23,90,16,3003,False,110.0,15.0,,
23092,23,91,16,3003,False,120.0,15.0,,
23093,23,92,16,3003,False,130.0,15.0,,
23094,23,93,16,3003,False,140.0,15.0,,
23095,23,94,16,3003,False,150.0,15.0,,
23096,23,95,16,3003,False,160.0,15.0,,
23097,23,96,16,3003,False,170.0,15.0,,
23098,23,97,16,3003,False,180.0,15.0,,
23099,23,98,16,3003,False,190.0,15.0,,
23100,23,99,16,3003,False,200.0,15.0,,
23101,23,100,16,3003,False,210.0,15.0,,
23102,23,101,16,3003,False,220.0,15.0,,
23103,23,102,16,3003,False,230.0,15.0,,
23104,23,103,16,3003,False,240.0,15.0,,
23105,23,104,16,3003,False,250.0,15.0,,
23106,23,105,16,3003,False,260.0,15.0,,
23107,23,106,16,3003,False,270.0,15.0,,
23108,23,107,16,3003,False,280.0,15.0,,
23109,23,108,16,3003,False,290.0,15.0,,
23110,23,109,16,3003,False,300.0,15.0,,
23111,23,110,16,3003,False,310.0,15.0,,
23112,23,111,16,3003,False,320.0,15.0,,
23113,23,112,16,3003,False,330.0,15.0,,
23114,23,113,16,3003,False,340.0,15.0,,
23115,23,114,16,3003,False,350.0,15.0,,
23116,23,115,16,3003,False,360.0,15.0,,
23117,23,116,16,3003,False,370.0,15.0,,
23118,23,117,16,3003,False,380.0,15.0,,
23119,23,118,16,3003,False,390.0,15.0,,
23120,23,119,16,3003,False,400.0,15.0,,
23121,23,120,16,3003,False,410.0,15.0,,
23122,23,121,16,3003,False,420.0,15.0,,
23123,23,122,16,3003,False,430.0,15.0,,
23124,23,123,17,3003,False,50.0,16.0,,
23125,23,124,17,3003,False,50.0,16.0,,
23126,23,125,17,3003,False,50.0,16.0,,
23127,23,126,17,3003,False,50.0,16.0,,
23128,23,127,17,3003,False,50.0,16.0,,
23129,23,128,17,3003,False,50.0,16.0,,
23130,23,129,17,3003,False,50.0,16.0,,
23131,23,130,17,3003,False,50.0,16.0,,
23132,23,131,17,3003,False,50.0,16.0,,
23133,23,132,17,3003,False,50.0,16.0,,
23134,23,133,17,3003,False,50.0,16.0,,
23135,23,134,17,3003,False,50.0,16.0,,
23136,23,135,18,3003,False,50.0,17.0,,
23137,23,136,18,3003,False,50.0,17.0,,
23138,23,137,18,3003,False,50.0,17.0,,
23139,23,138,18,3003,False,50.0,17.0,,
23140,23,139,18,3003,False,50.0,17.0,,
23141,23,140,18,3003,False,50.0,17.0,,
23142,23,141,18,3003,False,50.0,17.0,,
23143,23,142,18,3003,False,50.0,17.0,,
23144,23,143,18,3003,False,50.0,17.0,,
23145,23,144,18,3003,False,50.0,17.0,,
23146,23,145,18,3003,False,50.0,17.0,,
23147,23,146,18,3003,False,50.0,17.0,,
23148,23,147,19,3003,False,50.0,18.0,,
23149,23,148,19,3003,False,50.0,18.0,,
23150,23,149,19,3003,False,50.0,18.0,,
23151,23,150,19,3003,False,50.0,18.0,,
23152,23,151,19,3003,False,50.0,18.0,,
23153,23,152,19,3003,False,50.0,18.0,,
23154,23,153,19,3003,False,50.0,18.0,,
23155,23,154,19,3003,False,50.0,18.0,,
23156,23,155,19,3003,False,50.0,18.0,,
23157,23,156,19,3003,False,50.0,18.0,,
23158,23,157,19,3003,False,50.0,18.0,,
23159,23,158,19,3003,False,50.0,18.0,,
23160,23,159,20,3003,False,50.0,19.0,,
23161,23,160,20,3003,False,50.0,19.0,,
23162,23,161,20,3003,False,50.0,19.0,,
23163,23,162,20,3003,False,50.0,19.0,,
23164,23,163,20,3003,False,50.0,19.0,,
23165,23,164,20,3003,False,50.0,19.0,,
23166,23,165,20,3003,False,50.0,19.0,,
23167,23,166,20,3003,False,50.0,19.0,,
23168,23,167,20,3003,False,50.0,19.0,,
23169,23,168,20,3003,False,50.0,19.0,,
23170,23,169,20,3003,False,50.0,19.0,,
23171,23,170,20,3003,False,50.0,19.0,,
23172,23,172,14,3001,False,50.0,13.0,,
23173,23,173,14,3001,False,50.0,13.0,,
23174,23,174,14,3001,False,400.0,13.0,,
23175,23,175,14,3001,False,400.0,13.0,,
