id,group_id,category,condition_id,shortcut_type,shortcut_value,name_localkey,description_localkey,next_main_quest_id,reward_id,target_chapter_id,header_bg_resource_id,scenario_type,episode_id,condition_ui_localkey
478,1400,Campaign_Clear,6040044,None,0,Locale_MainQuest:main_quest_name_localkey_478,Locale_MainQuest:main_quest_description_localkey_478,479,1300478,41.0,,,,
479,1400,Lobby_Enter,0,None,0,Locale_MainQuest:main_quest_name_localkey_479,Locale_MainQuest:main_quest_description_localkey_479,480,1300479,41.0,,Dialog,d_main_40_af_01,
480,1400,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_480,Locale_MainQuest:main_quest_description_localkey_480,481,1300480,41.0,,Dialog,d_main_40_af_02,Locale_MainQuest:condition_ui_localkey_baddream
481,1400,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_481,Locale_MainQuest:main_quest_description_localkey_481,482,1300481,41.0,,Dialog,d_main_40_af_03,Locale_MainQuest:condition_ui_localkey_hiddenroom
482,1400,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_482,Locale_MainQuest:main_quest_description_localkey_482,483,1300482,41.0,,Dialog,d_main_40_af_04,Locale_MainQuest:condition_ui_localkey_outerrim
483,1400,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_483,Locale_MainQuest:main_quest_description_localkey_483,484,1300483,41.0,,Dialog,d_main_40_af_05,Locale_MainQuest:condition_ui_localkey_tetraline
484,1400,Outpost_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_484,Locale_MainQuest:main_quest_description_localkey_484,485,1300484,41.0,,Dialog,d_main_40_af_06,
485,1400,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_485,Locale_MainQuest:main_quest_description_localkey_485,486,1300485,41.0,,Dialog,d_main_40_af_07,Locale_MainQuest:condition_ui_localkey_practiceroom
486,1400,Lobby_Enter,0,None,0,Locale_MainQuest:main_quest_name_localkey_486,Locale_MainQuest:main_quest_description_localkey_486,9999,1300486,41.0,,Dialog,d_main_40_af_08,
9999,9999,End,0,None,0,Locale_MainQuest:main_quest_description_localkey_9999,Locale_MainQuest:main_quest_description_localkey_9999,0,0,,,,,
