id,open_condition_list/0/open_condition_type,open_condition_list/0/open_condition_value,open_condition_list/1/open_condition_type,open_condition_list/1/open_condition_value,short_name,ticket_item_type,ticket_item_id,ticket_item_count,monster_stage_lv,dynamic_object_stage_lv,spot_autocontrol,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,spot_id,clear_reward_id,enter_scenario,exit_scenario,fixed_play_character_id,character_lv,quick_battle_type,quick_battle_try_max_count
105710104,EventDungeonStageClear,105710103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,78,66,True,5000,40000,False,6504028,0,0,0,0,0,None,1
105710105,EventDungeonStageClear,105710104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,80,70,True,5600,40000,False,6504029,0,event_ce004_3_03_s,event_ce004_3_03_e,0,0,None,1
105710106,EventDungeonStageClear,105710105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,82,74,True,6100,40000,False,6504030,6150106,event_ce004_3_intermission_01,0,0,0,None,1
105710107,EventDungeonStageClear,105710106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,84,78,True,8300,40000,False,6504031,0,0,0,0,0,None,1
105710108,EventDungeonStageClear,105710107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,88,80,True,9500,40000,False,6504032,0,event_ce004_3_04_s,event_ce004_3_04_e,0,0,None,1
105710109,EventDungeonStageClear,105710108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,92,82,True,10700,40000,False,6504033,0,0,0,0,0,None,1
105710110,EventDungeonStageClear,105710109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,96,86,True,11800,40000,False,6504034,6150110,event_ce004_3_05_s,event_ce004_3_05_e,0,0,None,1
105710111,EventDungeonStageClear,105710110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,102,90,True,12900,40000,False,6504035,0,0,0,0,0,None,1
105710112,EventDungeonStageClear,105710111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,108,94,True,14800,40000,False,6504036,6150112,event_ce004_3_06_s,event_ce004_3_06_e,0,0,None,1
105720101,EventDungeonStageClear,105710112,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,72,60,True,15800,40000,False,6504037,0,0,0,0,0,StandardBattlePower,1
105720102,EventDungeonStageClear,105720101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,74,62,True,16300,40000,False,6504038,0,0,0,0,0,StandardBattlePower,1
105720103,EventDungeonStageClear,105720102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,76,64,True,16700,40000,False,6504039,0,0,0,0,0,StandardBattlePower,1
105720104,EventDungeonStageClear,105720103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,78,66,True,17200,40000,False,6504040,0,0,0,0,0,StandardBattlePower,1
105720105,EventDungeonStageClear,105720104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,80,70,True,17600,40000,False,6504041,0,0,0,0,0,StandardBattlePower,1
105720106,EventDungeonStageClear,105720105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,82,74,True,18300,40000,False,6504042,6150206,0,0,0,0,StandardBattlePower,1
105720107,EventDungeonStageClear,105720106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,84,78,True,20200,40000,False,6504043,0,0,0,0,0,StandardBattlePower,1
105720108,EventDungeonStageClear,105720107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,88,80,True,21500,40000,False,6504044,0,0,0,0,0,StandardBattlePower,1
105720109,EventDungeonStageClear,105720108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,92,82,True,23400,40000,False,6504045,0,0,0,0,0,StandardBattlePower,1
105720110,EventDungeonStageClear,105720109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,96,86,True,25400,40000,False,6504046,0,0,0,0,0,StandardBattlePower,1
105720111,EventDungeonStageClear,105720110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,102,90,True,27900,40000,False,6504047,0,0,0,0,0,StandardBattlePower,1
105720112,EventDungeonStageClear,105720111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,108,94,True,32900,40000,False,6504048,6150212,0,event_ce004_3_epilogue,0,0,None,1
104410101,None,0,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,10,8,True,2100,40000,False,6503201,0,event_onemoretime_01_s,event_onemoretime_01_e,0,0,None,1
104410102,EventDungeonStageClear,104410101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,18,14,True,3500,40000,False,6503202,0,0,0,0,0,None,1
104410103,EventDungeonStageClear,104410102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,22,18,True,3900,40000,False,6503203,0,event_onemoretime_02_s,event_onemoretime_02_e,0,0,None,1
104410104,EventDungeonStageClear,104410103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,28,26,True,5000,40000,False,6503204,0,0,0,0,0,None,1
104410105,EventDungeonStageClear,104410104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,34,30,True,5600,40000,False,6503205,0,event_onemoretime_03_s,event_onemoretime_03_e,0,0,None,1
104410106,EventDungeonStageClear,104410105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,40,36,True,6100,40000,False,6503206,0,event_onemoretime_intermission_01,0,0,0,None,1
104410107,EventDungeonStageClear,104410106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,44,42,True,8300,40000,False,6503207,0,0,0,0,0,None,1
104410108,EventDungeonStageClear,104410107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,50,46,True,9500,40000,False,6503208,0,event_onemoretime_04_s,event_onemoretime_04_e,0,0,None,1
104410109,EventDungeonStageClear,104410108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,54,50,True,10700,40000,False,6503209,0,0,0,0,0,None,1
104410110,EventDungeonStageClear,104410109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,58,54,True,11800,40000,False,6503210,0,event_onemoretime_05_s,event_onemoretime_05_e,0,0,None,1
104410111,EventDungeonStageClear,104410110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,62,56,True,12900,40000,False,6503211,0,0,0,0,0,None,1
104410112,EventDungeonStageClear,104410111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,68,58,True,14800,40000,False,6503212,6136112,event_onemoretime_06_s,event_onemoretime_06_e,0,0,None,1
104420101,EventDungeonStageClear,104410112,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,72,60,True,15800,40000,False,6503213,0,0,0,0,0,StandardBattlePower,1
104420102,EventDungeonStageClear,104420101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,74,62,True,16300,40000,False,6503214,0,0,0,0,0,StandardBattlePower,1
104420103,EventDungeonStageClear,104420102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,76,64,True,16700,40000,False,6503215,0,0,0,0,0,StandardBattlePower,1
104420104,EventDungeonStageClear,104420103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,78,66,True,17200,40000,False,6503216,0,0,0,0,0,StandardBattlePower,1
104420105,EventDungeonStageClear,104420104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,80,70,True,17600,40000,False,6503217,0,0,0,0,0,StandardBattlePower,1
104420106,EventDungeonStageClear,104420105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,82,74,True,18300,40000,False,6503218,0,0,0,0,0,StandardBattlePower,1
104420107,EventDungeonStageClear,104420106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,84,78,True,20200,40000,False,6503219,0,0,0,0,0,StandardBattlePower,1
104420108,EventDungeonStageClear,104420107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,88,80,True,21500,40000,False,6503220,0,0,0,0,0,StandardBattlePower,1
104420109,EventDungeonStageClear,104420108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,92,82,True,23400,40000,False,6503221,0,0,0,0,0,StandardBattlePower,1
104420110,EventDungeonStageClear,104420109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,96,86,True,25400,40000,False,6503222,0,0,0,0,0,StandardBattlePower,1
104420111,EventDungeonStageClear,104420110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,102,90,True,27900,40000,False,6503223,0,0,0,0,0,StandardBattlePower,1
104420112,EventDungeonStageClear,104420111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,108,94,True,32900,40000,False,6503224,0,0,event_onemoretime_epilogue,0,0,None,1
106110101,None,0,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,10,8,True,2100,40000,False,6504401,6154101,event_oldtales1_01_s,event_oldtales1_01_e,0,0,None,1
106110102,EventDungeonStageClear,106110101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,14,14,True,3000,40000,False,6504402,0,0,0,0,0,None,1
106110103,EventDungeonStageClear,106110102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,22,18,True,3900,40000,False,6504403,6154103,event_oldtales1_02_s,event_oldtales1_02_e,0,0,None,1
106110104,EventDungeonStageClear,106110103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,28,26,True,4800,40000,False,6504404,0,0,0,0,0,None,1
106110105,EventDungeonStageClear,106110104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,34,30,True,5500,40000,False,6504405,6154105,event_oldtales1_03_s,event_oldtales1_03_e,0,0,None,1
106110106,EventDungeonStageClear,106110105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,40,36,True,6200,40000,False,6504406,6154106,event_oldtales1_intermission_01,0,0,0,None,1
106110107,EventDungeonStageClear,106110106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,42,42,True,7200,40000,False,6504407,0,0,0,0,0,None,1
106110108,EventDungeonStageClear,106110107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,47,46,True,8800,40000,False,6504408,6154108,event_oldtales1_04_s,event_oldtales1_04_e,0,0,None,1
106110109,EventDungeonStageClear,106110108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,53,50,True,10100,40000,False,6504409,0,0,0,0,0,None,1
106110110,EventDungeonStageClear,106110109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,58,54,True,11500,40000,False,6504410,6154110,event_oldtales1_05_s,event_oldtales1_05_e,0,0,None,1
106110111,EventDungeonStageClear,106110110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,62,56,True,12900,40000,False,6504411,0,0,0,0,0,None,1
106110112,EventDungeonStageClear,106110111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,68,58,True,14800,40000,False,6504412,6154112,event_oldtales1_06_s,event_oldtales1_06_e,0,0,None,1
106210101,None,0,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,10,8,True,2100,40000,False,6504413,6155101,event_oldtales2_01_s,event_oldtales2_01_e,0,0,None,1
106210102,EventDungeonStageClear,106210101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,14,14,True,3000,40000,False,6504414,0,0,0,0,0,None,1
106210103,EventDungeonStageClear,106210102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,22,18,True,3900,40000,False,6504415,6155103,event_oldtales2_02_s,event_oldtales2_02_e,0,0,None,1
106210104,EventDungeonStageClear,106210103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,28,26,True,4800,40000,False,6504416,0,0,0,0,0,None,1
106210105,EventDungeonStageClear,106210104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,34,30,True,5500,40000,False,6504417,0,event_oldtales2_03_s,event_oldtales2_03_e,0,0,None,1
106210106,EventDungeonStageClear,106210105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,40,36,True,6200,40000,False,6504418,6155106,event_oldtales2_intermission_01,0,0,0,None,1
106210107,EventDungeonStageClear,106210106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,42,42,True,7200,40000,False,6504419,0,0,0,0,0,None,1
106210108,EventDungeonStageClear,106210107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,47,46,True,8800,40000,False,6504420,6155108,event_oldtales2_04_s,event_oldtales2_04_e,0,0,None,1
106210109,EventDungeonStageClear,106210108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,53,50,True,10100,40000,False,6504421,0,0,0,0,0,None,1
106210110,EventDungeonStageClear,106210109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,58,54,True,11500,40000,False,6504422,6155110,event_oldtales2_05_s,event_oldtales2_05_e,0,0,None,1
106210111,EventDungeonStageClear,106210110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,62,56,True,12900,40000,False,6504423,0,0,0,0,0,None,1
106210112,EventDungeonStageClear,106210111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,68,58,True,14800,40000,False,6504424,6155112,event_oldtales2_06_s,event_oldtales2_06_e,0,0,None,1
106220101,EventDungeonStageClear,106210112,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,72,60,True,15800,40000,False,6504425,0,0,0,0,0,StandardBattlePower,1
106220102,EventDungeonStageClear,106220101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,74,62,True,16300,40000,False,6504426,0,0,0,0,0,StandardBattlePower,1
106220103,EventDungeonStageClear,106220102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,76,64,True,16700,40000,False,6504427,6155203,0,0,0,0,StandardBattlePower,1
106220104,EventDungeonStageClear,106220103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,78,66,True,17200,40000,False,6504428,0,0,0,0,0,StandardBattlePower,1
106220105,EventDungeonStageClear,106220104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,80,70,True,17600,40000,False,6504429,0,0,0,0,0,StandardBattlePower,1
106220106,EventDungeonStageClear,106220105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,82,74,True,18300,40000,False,6504430,6155206,0,0,0,0,StandardBattlePower,1
106220107,EventDungeonStageClear,106220106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,84,78,True,20200,40000,False,6504431,0,0,0,0,0,StandardBattlePower,1
106220108,EventDungeonStageClear,106220107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,88,80,True,21500,40000,False,6504432,0,0,0,0,0,StandardBattlePower,1
106220109,EventDungeonStageClear,106220108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,92,82,True,23400,40000,False,6504433,6155209,0,0,0,0,StandardBattlePower,1
106220110,EventDungeonStageClear,106220109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,96,86,True,25400,40000,False,6504434,0,0,0,0,0,StandardBattlePower,1
106220111,EventDungeonStageClear,106220110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,102,90,True,27900,40000,False,6504435,6155211,0,0,0,0,StandardBattlePower,1
106220112,EventDungeonStageClear,106220111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,108,94,True,32900,40000,False,6504436,6155212,0,event_oldtales2_epilogue,0,0,None,1
104310101,None,0,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,10,8,True,2100,40000,False,6503101,0,event_killthelord_01_s,event_killthelord_01_e,0,0,None,1
104310102,EventDungeonStageClear,104310101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,18,14,True,3500,40000,False,6503102,0,0,0,0,0,None,1
104310103,EventDungeonStageClear,104310102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,22,18,True,3900,40000,False,6503103,0,event_killthelord_02_s,event_killthelord_02_e,0,0,None,1
104310104,EventDungeonStageClear,104310103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,28,26,True,5000,40000,False,6503104,0,0,0,0,0,None,1
104310105,EventDungeonStageClear,104310104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,34,30,True,5600,40000,False,6503105,0,event_killthelord_03_s,event_killthelord_03_e,0,0,None,1
104310106,EventDungeonStageClear,104310105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,40,36,True,6100,40000,False,6503106,0,event_killthelord_intermission_01,0,0,0,None,1
104310107,EventDungeonStageClear,104310106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,44,42,True,8300,40000,False,6503107,0,0,0,0,0,None,1
104310108,EventDungeonStageClear,104310107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,50,46,True,9500,40000,False,6503108,0,event_killthelord_04_s,event_killthelord_04_e,0,0,None,1
104310109,EventDungeonStageClear,104310108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,54,50,True,10700,40000,False,6503109,0,0,0,0,0,None,1
104310110,EventDungeonStageClear,104310109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,58,54,True,11800,40000,False,6503110,0,event_killthelord_05_s,event_killthelord_05_e,0,0,None,1
104310111,EventDungeonStageClear,104310110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,62,56,True,12900,40000,False,6503111,0,0,0,0,0,None,1
104310112,EventDungeonStageClear,104310111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,68,58,True,14800,40000,False,6503112,6135112,event_killthelord_06_s,event_killthelord_06_e,0,0,None,1
104320101,EventDungeonStageClear,104310112,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,72,60,True,15800,40000,False,6503113,0,0,0,0,0,StandardBattlePower,1
104320102,EventDungeonStageClear,104320101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,74,62,True,16300,40000,False,6503114,0,0,0,0,0,StandardBattlePower,1
104320103,EventDungeonStageClear,104320102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,76,64,True,16700,40000,False,6503115,0,0,0,0,0,StandardBattlePower,1
104320104,EventDungeonStageClear,104320103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,78,66,True,17200,40000,False,6503116,0,0,0,0,0,StandardBattlePower,1
104320105,EventDungeonStageClear,104320104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,80,70,True,17600,40000,False,6503117,0,0,0,0,0,StandardBattlePower,1
104320106,EventDungeonStageClear,104320105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,82,74,True,18300,40000,False,6503118,0,0,0,0,0,StandardBattlePower,1
104320107,EventDungeonStageClear,104320106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,84,78,True,20200,40000,False,6503119,0,0,0,0,0,StandardBattlePower,1
104320108,EventDungeonStageClear,104320107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,88,80,True,21500,40000,False,6503120,0,0,0,0,0,StandardBattlePower,1
104320109,EventDungeonStageClear,104320108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,92,82,True,23400,40000,False,6503121,0,0,0,0,0,StandardBattlePower,1
104320110,EventDungeonStageClear,104320109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,96,86,True,25400,40000,False,6503122,0,0,0,0,0,StandardBattlePower,1
104320111,EventDungeonStageClear,104320110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,102,90,True,27900,40000,False,6503123,0,0,0,0,0,StandardBattlePower,1
104320112,EventDungeonStageClear,104320111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,108,94,True,32900,40000,False,6503124,0,0,event_killthelord_epilogue,0,0,None,1
105010101,None,0,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,10,8,True,2100,40000,False,6503601,0,event_claymore_01_s,event_claymore_01_e,0,0,None,1
105010102,EventDungeonStageClear,105010101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,18,14,True,3500,40000,False,6503602,0,0,0,0,0,None,1
105010103,EventDungeonStageClear,105010102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,22,18,True,3900,40000,False,6503603,0,event_claymore_02_s,event_claymore_02_e,0,0,None,1
105010104,EventDungeonStageClear,105010103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,28,26,True,5000,40000,False,6503604,0,0,0,0,0,None,1
105010105,EventDungeonStageClear,105010104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,34,30,True,5600,40000,False,6503605,0,event_claymore_03_s,event_claymore_03_e,0,0,None,1
105010106,EventDungeonStageClear,105010105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,40,36,True,6100,40000,False,6503606,0,event_claymore_intermission_01,0,0,0,None,1
105010107,EventDungeonStageClear,105010106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,44,42,True,8300,40000,False,6503607,0,0,0,0,0,None,1
105010108,EventDungeonStageClear,105010107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,50,46,True,9500,40000,False,6503608,0,event_claymore_04_s,event_claymore_04_e,0,0,None,1
105010109,EventDungeonStageClear,105010108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,54,50,True,10700,40000,False,6503609,0,0,0,0,0,None,1
105010110,EventDungeonStageClear,105010109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,58,54,True,11800,40000,False,6503610,0,event_claymore_05_s,event_claymore_05_e,0,0,None,1
105010111,EventDungeonStageClear,105010110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,62,56,True,12900,40000,False,6503611,0,0,0,0,0,None,1
105010112,EventDungeonStageClear,105010111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,68,58,True,14800,40000,False,6503612,6143112,event_claymore_06_s,event_claymore_06_e,0,0,None,1
105020101,EventDungeonStageClear,105010112,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,72,60,True,15800,40000,False,6503613,0,0,0,0,0,StandardBattlePower,1
105020102,EventDungeonStageClear,105020101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,74,62,True,16300,40000,False,6503614,0,0,0,0,0,StandardBattlePower,1
105020103,EventDungeonStageClear,105020102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,76,64,True,16700,40000,False,6503615,0,0,0,0,0,StandardBattlePower,1
105020104,EventDungeonStageClear,105020103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,78,66,True,17200,40000,False,6503616,0,0,0,0,0,StandardBattlePower,1
105020105,EventDungeonStageClear,105020104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,80,70,True,17600,40000,False,6503617,0,0,0,0,0,StandardBattlePower,1
105020106,EventDungeonStageClear,105020105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,82,74,True,18300,40000,False,6503618,0,0,0,0,0,StandardBattlePower,1
105020107,EventDungeonStageClear,105020106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,84,78,True,20200,40000,False,6503619,0,0,0,0,0,StandardBattlePower,1
105020108,EventDungeonStageClear,105020107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,88,80,True,21500,40000,False,6503620,0,0,0,0,0,StandardBattlePower,1
