id,group_id,skill_level,next_level_id,level_up_cost_id,icon,name_localkey,description_localkey,info_description_localkey,description_value_list/0/description_value,description_value_list/1/description_value,description_value_list/2/description_value,description_value_list/3/description_value,description_value_list/4/description_value,description_value_list/5/description_value,description_value_list/6/description_value,description_value_list/7/description_value,description_value_list/8/description_value,description_value_list/9/description_value,description_value_list/10/description_value
1412310,14123,10,0,0,icn_skill_c412_ult,Locale_Skill:14123_name,Locale_Skill:14123_description,Locale_Skill:skill_name_1001,20.14,10,435.6,5,45.3,10,20,20.9,10,64.46,
2834101,28341,1,2834102,30102,icn_skill_damage_01,Locale_Skill:28341_name,Locale_Skill:28341_description,Locale_Skill:skill_name_1002,18,349.01,10,7,169.22,1,9,500,9,10.4,9
2834102,28341,2,2834103,30103,icn_skill_damage_01,Locale_Skill:28341_name,Locale_Skill:28341_description,Locale_Skill:skill_name_1002,18,375.86,10,7,182.23,1,9,500,9,11.2,9
2834103,28341,3,2834104,30104,icn_skill_damage_01,Locale_Skill:28341_name,Locale_Skill:28341_description,Locale_Skill:skill_name_1002,18,402.71,10,7,195.25,1,9,500,9,12,9
2834104,28341,4,2834105,30105,icn_skill_damage_01,Locale_Skill:28341_name,Locale_Skill:28341_description,Locale_Skill:skill_name_1002,18,429.55,10,7,208.27,1,9,500,9,12.8,9
2834105,28341,5,2834106,30106,icn_skill_damage_01,Locale_Skill:28341_name,Locale_Skill:28341_description,Locale_Skill:skill_name_1002,18,456.4,10,7,221.28,1,9,500,9,13.6,9
2834106,28341,6,2834107,30107,icn_skill_damage_01,Locale_Skill:28341_name,Locale_Skill:28341_description,Locale_Skill:skill_name_1002,18,483.25,10,7,234.3,1,9,500,9,14.4,9
2834107,28341,7,2834108,30108,icn_skill_damage_01,Locale_Skill:28341_name,Locale_Skill:28341_description,Locale_Skill:skill_name_1002,18,510.1,10,7,247.32,1,9,500,9,15.2,9
2834108,28341,8,2834109,30109,icn_skill_damage_01,Locale_Skill:28341_name,Locale_Skill:28341_description,Locale_Skill:skill_name_1002,18,536.94,10,7,260.33,1,9,500,9,16,9
2834109,28341,9,2834110,30110,icn_skill_damage_01,Locale_Skill:28341_name,Locale_Skill:28341_description,Locale_Skill:skill_name_1002,18,563.79,10,7,273.35,1,9,500,9,16.8,9
2834110,28341,10,0,0,icn_skill_damage_01,Locale_Skill:28341_name,Locale_Skill:28341_description,Locale_Skill:skill_name_1002,18,590.64,10,7,286.37,1,9,500,9,17.6,9
2834201,28342,1,2834202,30202,icn_skill_atkup_01,Locale_Skill:28342_name,Locale_Skill:28342_description,Locale_Skill:skill_name_1003,100,13,6.86,10,,,,,,,
2834202,28342,2,2834203,30203,icn_skill_atkup_01,Locale_Skill:28342_name,Locale_Skill:28342_description,Locale_Skill:skill_name_1003,100,13,7.39,10,,,,,,,
2834203,28342,3,2834204,30204,icn_skill_atkup_01,Locale_Skill:28342_name,Locale_Skill:28342_description,Locale_Skill:skill_name_1003,100,13,7.92,10,,,,,,,
2834204,28342,4,2834205,30205,icn_skill_atkup_01,Locale_Skill:28342_name,Locale_Skill:28342_description,Locale_Skill:skill_name_1003,100,13,8.44,10,,,,,,,
2834205,28342,5,2834206,30206,icn_skill_atkup_01,Locale_Skill:28342_name,Locale_Skill:28342_description,Locale_Skill:skill_name_1003,100,13,8.97,10,,,,,,,
2834206,28342,6,2834207,30207,icn_skill_atkup_01,Locale_Skill:28342_name,Locale_Skill:28342_description,Locale_Skill:skill_name_1003,100,13,9.5,10,,,,,,,
2834207,28342,7,2834208,30208,icn_skill_atkup_01,Locale_Skill:28342_name,Locale_Skill:28342_description,Locale_Skill:skill_name_1003,100,13,10.03,10,,,,,,,
2834208,28342,8,2834209,30209,icn_skill_atkup_01,Locale_Skill:28342_name,Locale_Skill:28342_description,Locale_Skill:skill_name_1003,100,13,10.56,10,,,,,,,
2834209,28342,9,2834210,30210,icn_skill_atkup_01,Locale_Skill:28342_name,Locale_Skill:28342_description,Locale_Skill:skill_name_1003,100,13,11.08,10,,,,,,,
2834210,28342,10,0,0,icn_skill_atkup_01,Locale_Skill:28342_name,Locale_Skill:28342_description,Locale_Skill:skill_name_1003,100,13,11.61,10,,,,,,,
1834301,18343,1,1834302,30302,icn_skill_c834_ult,Locale_Skill:18343_name,Locale_Skill:18343_description,Locale_Skill:skill_name_1001,21.21,10,37.44,10,654.54,,,,,,
1834302,18343,2,1834303,30303,icn_skill_c834_ult,Locale_Skill:18343_name,Locale_Skill:18343_description,Locale_Skill:skill_name_1001,22.84,10,40.32,10,691.84,,,,,,
1834303,18343,3,1834304,30304,icn_skill_c834_ult,Locale_Skill:18343_name,Locale_Skill:18343_description,Locale_Skill:skill_name_1001,24.48,10,43.2,10,729.13,,,,,,
1834304,18343,4,1834305,30305,icn_skill_c834_ult,Locale_Skill:18343_name,Locale_Skill:18343_description,Locale_Skill:skill_name_1001,26.11,10,46.08,10,766.43,,,,,,
1834305,18343,5,1834306,30306,icn_skill_c834_ult,Locale_Skill:18343_name,Locale_Skill:18343_description,Locale_Skill:skill_name_1001,27.74,10,48.96,10,803.72,,,,,,
1834306,18343,6,1834307,30307,icn_skill_c834_ult,Locale_Skill:18343_name,Locale_Skill:18343_description,Locale_Skill:skill_name_1001,29.37,10,51.84,10,841.02,,,,,,
1834307,18343,7,1834308,30308,icn_skill_c834_ult,Locale_Skill:18343_name,Locale_Skill:18343_description,Locale_Skill:skill_name_1001,31,10,54.72,10,878.32,,,,,,
1834308,18343,8,1834309,30309,icn_skill_c834_ult,Locale_Skill:18343_name,Locale_Skill:18343_description,Locale_Skill:skill_name_1001,32.64,10,57.6,10,915.61,,,,,,
1834309,18343,9,1834310,30310,icn_skill_c834_ult,Locale_Skill:18343_name,Locale_Skill:18343_description,Locale_Skill:skill_name_1001,34.27,10,60.48,10,952.91,,,,,,
1834310,18343,10,0,0,icn_skill_c834_ult,Locale_Skill:18343_name,Locale_Skill:18343_description,Locale_Skill:skill_name_1001,35.9,10,63.36,10,990.2,,,,,,
2835101,28351,1,2835102,30102,icn_skill_damagereductionup_01,Locale_Skill:28351_name,Locale_Skill:28351_description,Locale_Skill:skill_name_1002,50,278.82,9,10,2,9.22,0.49,30,30,,
2835102,28351,2,2835103,30103,icn_skill_damagereductionup_01,Locale_Skill:28351_name,Locale_Skill:28351_description,Locale_Skill:skill_name_1002,50,300.27,9,10,2,9.93,0.52,30,30,,
2835103,28351,3,2835104,30104,icn_skill_damagereductionup_01,Locale_Skill:28351_name,Locale_Skill:28351_description,Locale_Skill:skill_name_1002,50,321.72,9,10,2,10.65,0.56,30,30,,
2835104,28351,4,2835105,30105,icn_skill_damagereductionup_01,Locale_Skill:28351_name,Locale_Skill:28351_description,Locale_Skill:skill_name_1002,50,343.17,9,10,2,11.36,0.6,30,30,,
2835105,28351,5,2835106,30106,icn_skill_damagereductionup_01,Locale_Skill:28351_name,Locale_Skill:28351_description,Locale_Skill:skill_name_1002,50,364.62,9,10,2,12.07,0.64,30,30,,
2835106,28351,6,2835107,30107,icn_skill_damagereductionup_01,Locale_Skill:28351_name,Locale_Skill:28351_description,Locale_Skill:skill_name_1002,50,386.07,9,10,2,12.78,0.68,30,30,,
2835107,28351,7,2835108,30108,icn_skill_damagereductionup_01,Locale_Skill:28351_name,Locale_Skill:28351_description,Locale_Skill:skill_name_1002,50,407.51,9,10,2,13.49,0.71,30,30,,
2835108,28351,8,2835109,30109,icn_skill_damagereductionup_01,Locale_Skill:28351_name,Locale_Skill:28351_description,Locale_Skill:skill_name_1002,50,428.96,9,10,2,14.2,0.75,30,30,,
2835109,28351,9,2835110,30110,icn_skill_damagereductionup_01,Locale_Skill:28351_name,Locale_Skill:28351_description,Locale_Skill:skill_name_1002,50,450.41,9,10,2,14.91,0.79,30,30,,
2835110,28351,10,0,0,icn_skill_damagereductionup_01,Locale_Skill:28351_name,Locale_Skill:28351_description,Locale_Skill:skill_name_1002,50,471.86,9,10,2,15.62,0.83,30,30,,
1835101,18351,1,1835102,30102,,Locale_Skill:28351_name,Locale_Skill:18351_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
1835102,18351,2,1835103,30103,,Locale_Skill:28351_name,Locale_Skill:18351_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
1835103,18351,3,1835104,30104,,Locale_Skill:28351_name,Locale_Skill:18351_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
1835104,18351,4,1835105,30105,,Locale_Skill:28351_name,Locale_Skill:18351_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
1835105,18351,5,1835106,30106,,Locale_Skill:28351_name,Locale_Skill:18351_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
1835106,18351,6,1835107,30107,,Locale_Skill:28351_name,Locale_Skill:18351_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
1835107,18351,7,1835108,30108,,Locale_Skill:28351_name,Locale_Skill:18351_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
1835108,18351,8,1835109,30109,,Locale_Skill:28351_name,Locale_Skill:18351_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
1835109,18351,9,1835110,30110,,Locale_Skill:28351_name,Locale_Skill:18351_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
1835110,18351,10,0,0,,Locale_Skill:28351_name,Locale_Skill:18351_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
2835201,28352,1,2835202,30202,icn_skill_heal_01,Locale_Skill:28352_name,Locale_Skill:28352_description,Locale_Skill:skill_name_1003,18.3,10,100,3,100,2.22,3,60,1,,
2835202,28352,2,2835203,30203,icn_skill_heal_01,Locale_Skill:28352_name,Locale_Skill:28352_description,Locale_Skill:skill_name_1003,19.71,10,100,3,100,2.4,3,60,1,,
2835203,28352,3,2835204,30204,icn_skill_heal_01,Locale_Skill:28352_name,Locale_Skill:28352_description,Locale_Skill:skill_name_1003,21.12,10,100,3,100,2.57,3,60,1,,
2835204,28352,4,2835205,30205,icn_skill_heal_01,Locale_Skill:28352_name,Locale_Skill:28352_description,Locale_Skill:skill_name_1003,22.52,10,100,3,100,2.74,3,60,1,,
2835205,28352,5,2835206,30206,icn_skill_heal_01,Locale_Skill:28352_name,Locale_Skill:28352_description,Locale_Skill:skill_name_1003,23.93,10,100,3,100,2.91,3,60,1,,
2835206,28352,6,2835207,30207,icn_skill_heal_01,Locale_Skill:28352_name,Locale_Skill:28352_description,Locale_Skill:skill_name_1003,25.34,10,100,3,100,3.08,3,60,1,,
2835207,28352,7,2835208,30208,icn_skill_heal_01,Locale_Skill:28352_name,Locale_Skill:28352_description,Locale_Skill:skill_name_1003,26.75,10,100,3,100,3.25,3,60,1,,
2835208,28352,8,2835209,30209,icn_skill_heal_01,Locale_Skill:28352_name,Locale_Skill:28352_description,Locale_Skill:skill_name_1003,28.16,10,100,3,100,3.42,3,60,1,,
2835209,28352,9,2835210,30210,icn_skill_heal_01,Locale_Skill:28352_name,Locale_Skill:28352_description,Locale_Skill:skill_name_1003,29.56,10,100,3,100,3.6,3,60,1,,
2835210,28352,10,0,0,icn_skill_heal_01,Locale_Skill:28352_name,Locale_Skill:28352_description,Locale_Skill:skill_name_1003,30.97,10,100,3,100,3.77,3,60,1,,
1835301,18353,1,1835302,30302,icn_skill_c835_ult,Locale_Skill:18353_name,Locale_Skill:18353_description,Locale_Skill:skill_name_1001,12.4,27.65,9,21.27,9,3.91,40,9,,,
1835302,18353,2,1835303,30303,icn_skill_c835_ult,Locale_Skill:18353_name,Locale_Skill:18353_description,Locale_Skill:skill_name_1001,13.36,29.78,9,22.9,9,4.21,40,9,,,
1835303,18353,3,1835304,30304,icn_skill_c835_ult,Locale_Skill:18353_name,Locale_Skill:18353_description,Locale_Skill:skill_name_1001,14.31,31.9,9,24.54,9,4.51,40,9,,,
1835304,18353,4,1835305,30305,icn_skill_c835_ult,Locale_Skill:18353_name,Locale_Skill:18353_description,Locale_Skill:skill_name_1001,15.27,34.03,9,26.18,9,4.81,40,9,,,
1835305,18353,5,1835306,30306,icn_skill_c835_ult,Locale_Skill:18353_name,Locale_Skill:18353_description,Locale_Skill:skill_name_1001,16.22,36.16,9,27.81,9,5.11,40,9,,,
1835306,18353,6,1835307,30307,icn_skill_c835_ult,Locale_Skill:18353_name,Locale_Skill:18353_description,Locale_Skill:skill_name_1001,17.18,38.29,9,29.45,9,5.41,40,9,,,
1835307,18353,7,1835308,30308,icn_skill_c835_ult,Locale_Skill:18353_name,Locale_Skill:18353_description,Locale_Skill:skill_name_1001,18.13,40.41,9,31.09,9,5.72,40,9,,,
1835308,18353,8,1835309,30309,icn_skill_c835_ult,Locale_Skill:18353_name,Locale_Skill:18353_description,Locale_Skill:skill_name_1001,19.09,42.54,9,32.72,9,6.02,40,9,,,
1835309,18353,9,1835310,30310,icn_skill_c835_ult,Locale_Skill:18353_name,Locale_Skill:18353_description,Locale_Skill:skill_name_1001,20.04,44.67,9,34.36,9,6.32,40,9,,,
1835310,18353,10,0,0,icn_skill_c835_ult,Locale_Skill:18353_name,Locale_Skill:18353_description,Locale_Skill:skill_name_1001,21,46.8,9,36,9,6.62,40,9,,,
1835401,18354,1,1835402,30402,,Locale_Skill:18353_name,Locale_Skill:18353_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
1835402,18354,2,1835403,30403,,Locale_Skill:18353_name,Locale_Skill:18353_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
1835403,18354,3,1835404,30404,,Locale_Skill:18353_name,Locale_Skill:18353_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
1835404,18354,4,1835405,30405,,Locale_Skill:18353_name,Locale_Skill:18353_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
1835405,18354,5,1835406,30406,,Locale_Skill:18353_name,Locale_Skill:18353_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
1835406,18354,6,1835407,30407,,Locale_Skill:18353_name,Locale_Skill:18353_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
1835407,18354,7,1835408,30408,,Locale_Skill:18353_name,Locale_Skill:18353_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
1835408,18354,8,1835409,30409,,Locale_Skill:18353_name,Locale_Skill:18353_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
1835409,18354,9,1835410,30410,,Locale_Skill:18353_name,Locale_Skill:18353_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
1835410,18354,10,0,0,,Locale_Skill:18353_name,Locale_Skill:18353_description,Locale_Skill:skill_name_1001,,,,,,,,,,,
2520101,25201,1,2520102,20102,icn_skill_atkup_01,Locale_Skill:25201_name,Locale_Skill:25201_description,Locale_Skill:skill_name_1002,41.37,10,20,50,20,50,,,,,
2520102,25201,2,2520103,20103,icn_skill_atkup_01,Locale_Skill:25201_name,Locale_Skill:25201_description,Locale_Skill:skill_name_1002,44.55,10,20,50,20,50,,,,,
2520103,25201,3,2520104,20104,icn_skill_atkup_01,Locale_Skill:25201_name,Locale_Skill:25201_description,Locale_Skill:skill_name_1002,47.73,10,20,50,20,50,,,,,
2520104,25201,4,2520105,20105,icn_skill_atkup_01,Locale_Skill:25201_name,Locale_Skill:25201_description,Locale_Skill:skill_name_1002,50.91,10,20,50,20,50,,,,,
2520105,25201,5,2520106,20106,icn_skill_atkup_01,Locale_Skill:25201_name,Locale_Skill:25201_description,Locale_Skill:skill_name_1002,54.1,10,20,50,20,50,,,,,
2520106,25201,6,2520107,20107,icn_skill_atkup_01,Locale_Skill:25201_name,Locale_Skill:25201_description,Locale_Skill:skill_name_1002,57.28,10,20,50,20,50,,,,,
2520107,25201,7,2520108,20108,icn_skill_atkup_01,Locale_Skill:25201_name,Locale_Skill:25201_description,Locale_Skill:skill_name_1002,60.46,10,20,50,20,50,,,,,
2520108,25201,8,2520109,20109,icn_skill_atkup_01,Locale_Skill:25201_name,Locale_Skill:25201_description,Locale_Skill:skill_name_1002,63.64,10,20,50,20,50,,,,,
2520109,25201,9,2520110,20110,icn_skill_atkup_01,Locale_Skill:25201_name,Locale_Skill:25201_description,Locale_Skill:skill_name_1002,66.83,10,20,50,20,50,,,,,
2520110,25201,10,0,0,icn_skill_atkup_01,Locale_Skill:25201_name,Locale_Skill:25201_description,Locale_Skill:skill_name_1002,70.01,10,20,50,20,50,,,,,
2520201,25202,1,2520202,20202,icn_skill_damage_01,Locale_Skill:25202_name,Locale_Skill:25202_description,Locale_Skill:skill_name_1003,6.02,5,88.66,5,35.46,5,156.63,3,,,
2520202,25202,2,2520203,20203,icn_skill_damage_01,Locale_Skill:25202_name,Locale_Skill:25202_description,Locale_Skill:skill_name_1003,6.49,5,95.48,5,38.19,5,168.68,3,,,
2520203,25202,3,2520204,20204,icn_skill_damage_01,Locale_Skill:25202_name,Locale_Skill:25202_description,Locale_Skill:skill_name_1003,6.95,5,102.3,5,40.92,5,180.73,3,,,
2520204,25202,4,2520205,20205,icn_skill_damage_01,Locale_Skill:25202_name,Locale_Skill:25202_description,Locale_Skill:skill_name_1003,7.41,5,109.12,5,43.65,5,192.78,3,,,
2520205,25202,5,2520206,20206,icn_skill_damage_01,Locale_Skill:25202_name,Locale_Skill:25202_description,Locale_Skill:skill_name_1003,7.88,5,115.94,5,46.37,5,204.82,3,,,
2520206,25202,6,2520207,20207,icn_skill_damage_01,Locale_Skill:25202_name,Locale_Skill:25202_description,Locale_Skill:skill_name_1003,8.34,5,122.76,5,49.1,5,216.87,3,,,
2520207,25202,7,2520208,20208,icn_skill_damage_01,Locale_Skill:25202_name,Locale_Skill:25202_description,Locale_Skill:skill_name_1003,8.81,5,129.58,5,51.83,5,228.92,3,,,
2520208,25202,8,2520209,20209,icn_skill_damage_01,Locale_Skill:25202_name,Locale_Skill:25202_description,Locale_Skill:skill_name_1003,9.27,5,136.4,5,54.56,5,240.97,3,,,
2520209,25202,9,2520210,20210,icn_skill_damage_01,Locale_Skill:25202_name,Locale_Skill:25202_description,Locale_Skill:skill_name_1003,9.73,5,143.22,5,57.29,5,253.02,3,,,
2520210,25202,10,0,0,icn_skill_damage_01,Locale_Skill:25202_name,Locale_Skill:25202_description,Locale_Skill:skill_name_1003,10.2,5,150.04,5,60.01,5,265.07,3,,,
1520201,15202,1,1520202,20202,,Locale_Skill:25202_name,Locale_Skill:25202_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
1520202,15202,2,1520203,20203,,Locale_Skill:25202_name,Locale_Skill:25202_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
1520203,15202,3,1520204,20204,,Locale_Skill:25202_name,Locale_Skill:25202_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
1520204,15202,4,1520205,20205,,Locale_Skill:25202_name,Locale_Skill:25202_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
1520205,15202,5,1520206,20206,,Locale_Skill:25202_name,Locale_Skill:25202_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
1520206,15202,6,1520207,20207,,Locale_Skill:25202_name,Locale_Skill:25202_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
1520207,15202,7,1520208,20208,,Locale_Skill:25202_name,Locale_Skill:25202_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
1520208,15202,8,1520209,20209,,Locale_Skill:25202_name,Locale_Skill:25202_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
1520209,15202,9,1520210,20210,,Locale_Skill:25202_name,Locale_Skill:25202_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
1520210,15202,10,0,0,,Locale_Skill:25202_name,Locale_Skill:25202_description,Locale_Skill:skill_name_1003,,,,,,,,,,,
1520301,15203,1,1520302,20302,icn_skill_c520_ult,Locale_Skill:15203_name,Locale_Skill:15203_description,Locale_Skill:skill_name_1001,35.56,10,206.7,10,41.41,10,,,,,
1520302,15203,2,1520303,20303,icn_skill_c520_ult,Locale_Skill:15203_name,Locale_Skill:15203_description,Locale_Skill:skill_name_1001,38.3,10,222.6,10,44.6,10,,,,,
1520303,15203,3,1520304,20304,icn_skill_c520_ult,Locale_Skill:15203_name,Locale_Skill:15203_description,Locale_Skill:skill_name_1001,41.04,10,238.5,10,47.79,10,,,,,
1520304,15203,4,1520305,20305,icn_skill_c520_ult,Locale_Skill:15203_name,Locale_Skill:15203_description,Locale_Skill:skill_name_1001,43.77,10,254.4,10,50.97,10,,,,,
1520305,15203,5,1520306,20306,icn_skill_c520_ult,Locale_Skill:15203_name,Locale_Skill:15203_description,Locale_Skill:skill_name_1001,46.51,10,270.3,10,54.16,10,,,,,
1520306,15203,6,1520307,20307,icn_skill_c520_ult,Locale_Skill:15203_name,Locale_Skill:15203_description,Locale_Skill:skill_name_1001,49.24,10,286.2,10,57.34,10,,,,,
1520307,15203,7,1520308,20308,icn_skill_c520_ult,Locale_Skill:15203_name,Locale_Skill:15203_description,Locale_Skill:skill_name_1001,51.98,10,302.1,10,60.53,10,,,,,
1520308,15203,8,1520309,20309,icn_skill_c520_ult,Locale_Skill:15203_name,Locale_Skill:15203_description,Locale_Skill:skill_name_1001,54.72,10,318,10,63.72,10,,,,,
1520309,15203,9,1520310,20310,icn_skill_c520_ult,Locale_Skill:15203_name,Locale_Skill:15203_description,Locale_Skill:skill_name_1001,57.45,10,333.9,10,66.9,10,,,,,
1520310,15203,10,0,0,icn_skill_c520_ult,Locale_Skill:15203_name,Locale_Skill:15203_description,Locale_Skill:skill_name_1001,60.19,10,349.8,10,70.09,10,,,,,
2521101,25211,1,2521102,20102,icn_skill_atkup_01,Locale_Skill:25211_name,Locale_Skill:25211_description,Locale_Skill:skill_name_1002,100,1.48,0,3,5.9,10,1,3,5.9,10,
2521102,25211,2,2521103,20103,icn_skill_atkup_01,Locale_Skill:25211_name,Locale_Skill:25211_description,Locale_Skill:skill_name_1002,100,1.59,0,3,6.36,10,1,3,6.36,10,
2521103,25211,3,2521104,20104,icn_skill_atkup_01,Locale_Skill:25211_name,Locale_Skill:25211_description,Locale_Skill:skill_name_1002,100,1.71,0,3,6.81,10,1,3,6.81,10,
2521104,25211,4,2521105,20105,icn_skill_atkup_01,Locale_Skill:25211_name,Locale_Skill:25211_description,Locale_Skill:skill_name_1002,100,1.82,0,3,7.27,10,1,3,7.27,10,
2521105,25211,5,2521106,20106,icn_skill_atkup_01,Locale_Skill:25211_name,Locale_Skill:25211_description,Locale_Skill:skill_name_1002,100,1.93,0,3,7.72,10,1,3,7.72,10,
2521106,25211,6,2521107,20107,icn_skill_atkup_01,Locale_Skill:25211_name,Locale_Skill:25211_description,Locale_Skill:skill_name_1002,100,2.05,0,3,8.18,10,1,3,8.18,10,
2521107,25211,7,2521108,20108,icn_skill_atkup_01,Locale_Skill:25211_name,Locale_Skill:25211_description,Locale_Skill:skill_name_1002,100,2.16,0,3,8.63,10,1,3,8.63,10,
2521108,25211,8,2521109,20109,icn_skill_atkup_01,Locale_Skill:25211_name,Locale_Skill:25211_description,Locale_Skill:skill_name_1002,100,2.28,0,3,9.09,10,1,3,9.09,10,
2521109,25211,9,2521110,20110,icn_skill_atkup_01,Locale_Skill:25211_name,Locale_Skill:25211_description,Locale_Skill:skill_name_1002,100,2.39,0,3,9.54,10,1,3,9.54,10,
2521110,25211,10,0,0,icn_skill_atkup_01,Locale_Skill:25211_name,Locale_Skill:25211_description,Locale_Skill:skill_name_1002,100,2.5,0,3,10,10,1,3,10,10,
2521201,25212,1,2521202,20202,icn_skill_debuffremove_01,Locale_Skill:25212_name,Locale_Skill:25212_description,Locale_Skill:skill_name_1003,0,3,5.91,10,1,3,5.91,10,11.81,10,
2521202,25212,2,2521203,20203,icn_skill_debuffremove_01,Locale_Skill:25212_name,Locale_Skill:25212_description,Locale_Skill:skill_name_1003,0,3,6.36,10,1,3,6.36,10,12.72,10,
2521203,25212,3,2521204,20204,icn_skill_debuffremove_01,Locale_Skill:25212_name,Locale_Skill:25212_description,Locale_Skill:skill_name_1003,0,3,6.82,10,1,3,6.82,10,13.63,10,
2521204,25212,4,2521205,20205,icn_skill_debuffremove_01,Locale_Skill:25212_name,Locale_Skill:25212_description,Locale_Skill:skill_name_1003,0,3,7.27,10,1,3,7.27,10,14.54,10,
2521205,25212,5,2521206,20206,icn_skill_debuffremove_01,Locale_Skill:25212_name,Locale_Skill:25212_description,Locale_Skill:skill_name_1003,0,3,7.73,10,1,3,7.73,10,15.45,10,
2521206,25212,6,2521207,20207,icn_skill_debuffremove_01,Locale_Skill:25212_name,Locale_Skill:25212_description,Locale_Skill:skill_name_1003,0,3,8.18,10,1,3,8.18,10,16.36,10,
2521207,25212,7,2521208,20208,icn_skill_debuffremove_01,Locale_Skill:25212_name,Locale_Skill:25212_description,Locale_Skill:skill_name_1003,0,3,8.64,10,1,3,8.64,10,17.27,10,
2521208,25212,8,2521209,20209,icn_skill_debuffremove_01,Locale_Skill:25212_name,Locale_Skill:25212_description,Locale_Skill:skill_name_1003,0,3,9.09,10,1,3,9.09,10,18.18,10,
2521209,25212,9,2521210,20210,icn_skill_debuffremove_01,Locale_Skill:25212_name,Locale_Skill:25212_description,Locale_Skill:skill_name_1003,0,3,9.55,10,1,3,9.55,10,19.09,10,
2521210,25212,10,0,0,icn_skill_debuffremove_01,Locale_Skill:25212_name,Locale_Skill:25212_description,Locale_Skill:skill_name_1003,0,3,10,10,1,3,10,10,20,10,
1521301,15213,1,1521302,20302,icn_skill_c521_ult,Locale_Skill:15213_name,Locale_Skill:15213_description,Locale_Skill:skill_name_1001,11.81,10,35.45,10,5.91,10,,,,,
1521302,15213,2,1521303,20303,icn_skill_c521_ult,Locale_Skill:15213_name,Locale_Skill:15213_description,Locale_Skill:skill_name_1001,12.72,10,38.18,10,6.36,10,,,,,
1521303,15213,3,1521304,20304,icn_skill_c521_ult,Locale_Skill:15213_name,Locale_Skill:15213_description,Locale_Skill:skill_name_1001,13.63,10,40.91,10,6.82,10,,,,,
1521304,15213,4,1521305,20305,icn_skill_c521_ult,Locale_Skill:15213_name,Locale_Skill:15213_description,Locale_Skill:skill_name_1001,14.54,10,43.64,10,7.27,10,,,,,
1521305,15213,5,1521306,20306,icn_skill_c521_ult,Locale_Skill:15213_name,Locale_Skill:15213_description,Locale_Skill:skill_name_1001,15.45,10,46.37,10,7.73,10,,,,,
1521306,15213,6,1521307,20307,icn_skill_c521_ult,Locale_Skill:15213_name,Locale_Skill:15213_description,Locale_Skill:skill_name_1001,16.36,10,49.09,10,8.18,10,,,,,
1521307,15213,7,1521308,20308,icn_skill_c521_ult,Locale_Skill:15213_name,Locale_Skill:15213_description,Locale_Skill:skill_name_1001,17.27,10,51.82,10,8.64,10,,,,,
1521308,15213,8,1521309,20309,icn_skill_c521_ult,Locale_Skill:15213_name,Locale_Skill:15213_description,Locale_Skill:skill_name_1001,18.18,10,54.55,10,9.09,10,,,,,
1521309,15213,9,1521310,20310,icn_skill_c521_ult,Locale_Skill:15213_name,Locale_Skill:15213_description,Locale_Skill:skill_name_1001,19.09,10,57.28,10,9.55,10,,,,,
1521310,15213,10,0,0,icn_skill_c521_ult,Locale_Skill:15213_name,Locale_Skill:15213_description,Locale_Skill:skill_name_1001,20,10,60,10,10,10,,,,,
2993101,29931,1,2993102,20102,icn_skill_damagereductiondown_01,Locale_Skill:29931_name,Locale_Skill:29931_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
2993102,29931,2,2993103,20103,icn_skill_damagereductiondown_01,Locale_Skill:29931_name,Locale_Skill:29931_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
2993103,29931,3,2993104,20104,icn_skill_damagereductiondown_01,Locale_Skill:29931_name,Locale_Skill:29931_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
2993104,29931,4,2993105,20105,icn_skill_damagereductiondown_01,Locale_Skill:29931_name,Locale_Skill:29931_description,Locale_Skill:skill_name_1002,,,,,,,,,,,
