id,group_id,balloon_type,speaker,scenario_localkey
event_icedragonsaga_balloon_30_02,event_icedragonsaga_balloon_30,Normal,yulha,Locale_SubScenario:event_icedragonsaga_balloon_30_02
event_icedragonsaga_balloon_31_01,event_icedragonsaga_balloon_31,Normal,laplace,Locale_SubScenario:event_icedragonsaga_balloon_31_01
event_icedragonsaga_balloon_31_02,event_icedragonsaga_balloon_31,Normal,laplace,Locale_SubScenario:event_icedragonsaga_balloon_31_02
event_icedragonsaga_balloon_32_01,event_icedragonsaga_balloon_32,Normal,drake,Locale_SubScenario:event_icedragonsaga_balloon_32_01
event_icedragonsaga_balloon_32_02,event_icedragonsaga_balloon_32,Normal,drake,Locale_SubScenario:event_icedragonsaga_balloon_32_02
event_icedragonsaga_balloon_33_01,event_icedragonsaga_balloon_33,Normal,exia,Locale_SubScenario:event_icedragonsaga_balloon_33_01
event_icedragonsaga_balloon_33_02,event_icedragonsaga_balloon_33,Normal,exia,Locale_SubScenario:event_icedragonsaga_balloon_33_02
event_icedragonsaga_balloon_34_01,event_icedragonsaga_balloon_34,Normal,privaty,Locale_SubScenario:event_icedragonsaga_balloon_34_01
event_icedragonsaga_balloon_34_02,event_icedragonsaga_balloon_34,Normal,privaty,Locale_SubScenario:event_icedragonsaga_balloon_34_02
event_icedragonsaga_balloon_35_01,event_icedragonsaga_balloon_35,Normal,vesti,Locale_SubScenario:event_icedragonsaga_balloon_35_01
event_icedragonsaga_balloon_35_02,event_icedragonsaga_balloon_35,Normal,vesti,Locale_SubScenario:event_icedragonsaga_balloon_35_02
event_icedragonsaga_balloon_36_01,event_icedragonsaga_balloon_36,Normal,novel,Locale_SubScenario:event_icedragonsaga_balloon_36_01
event_icedragonsaga_balloon_36_02,event_icedragonsaga_balloon_36,Normal,novel,Locale_SubScenario:event_icedragonsaga_balloon_36_02
event_icedragonsaga_balloon_37_01,event_icedragonsaga_balloon_37,Normal,frima,Locale_SubScenario:event_icedragonsaga_balloon_37_01
event_icedragonsaga_balloon_37_02,event_icedragonsaga_balloon_37,Normal,frima,Locale_SubScenario:event_icedragonsaga_balloon_37_02
event_icedragonsaga_balloon_38_01,event_icedragonsaga_balloon_38,Normal,boy,Locale_SubScenario:event_icedragonsaga_balloon_38_01
event_icedragonsaga_balloon_38_02,event_icedragonsaga_balloon_38,Normal,boy,Locale_SubScenario:event_icedragonsaga_balloon_38_02
event_ce005_balloon_01_01,event_ce005_balloon_01,Normal,massproduction01,Locale_SubScenario:event_ce005_balloon_01_01
event_ce005_balloon_01_02,event_ce005_balloon_01,Normal,massproduction01,Locale_SubScenario:event_ce005_balloon_01_02
event_ce005_balloon_02_01,event_ce005_balloon_02,Normal,massproduction01,Locale_SubScenario:event_ce005_balloon_02_01
event_ce005_balloon_02_02,event_ce005_balloon_02,Normal,massproduction01,Locale_SubScenario:event_ce005_balloon_02_02
event_ce005_balloon_03_01,event_ce005_balloon_03,Normal,massproduction01,Locale_SubScenario:event_ce005_balloon_03_01
event_ce005_balloon_04_01,event_ce005_balloon_04,Normal,massproduction01,Locale_SubScenario:event_ce005_balloon_04_01
event_ce005_balloon_05_01,event_ce005_balloon_05,Normal,massproduction01,Locale_SubScenario:event_ce005_balloon_05_01
event_ce005_balloon_06_01,event_ce005_balloon_06,Normal,massproduction01,Locale_SubScenario:event_ce005_balloon_06_01
event_ce005_balloon_07_01,event_ce005_balloon_07,Normal,massproduction01,Locale_SubScenario:event_ce005_balloon_07_01
event_ce005_balloon_07_02,event_ce005_balloon_07,Normal,massproduction01,Locale_SubScenario:event_ce005_balloon_07_02
event_ce005_balloon_08_01,event_ce005_balloon_08,Normal,massproduction01,Locale_SubScenario:event_ce005_balloon_08_01
event_ce005_balloon_08_02,event_ce005_balloon_08,Normal,massproduction01,Locale_SubScenario:event_ce005_balloon_08_02
event_ce005_balloon_09_01,event_ce005_balloon_09,Normal,centi,Locale_SubScenario:event_ce005_balloon_09_01
event_ce005_balloon_09_02,event_ce005_balloon_09,Normal,centi,Locale_SubScenario:event_ce005_balloon_09_02
event_ce005_balloon_10_01,event_ce005_balloon_10,Normal,helm,Locale_SubScenario:event_ce005_balloon_10_01
event_ce005_balloon_11_01,event_ce005_balloon_11,Normal,helm,Locale_SubScenario:event_ce005_balloon_11_01
event_ce005_balloon_12_01,event_ce005_balloon_12,Normal,helm,Locale_SubScenario:event_ce005_balloon_12_01
event_ce005_balloon_12_02,event_ce005_balloon_12,Normal,helm,Locale_SubScenario:event_ce005_balloon_12_02
event_ce005_balloon_13_01,event_ce005_balloon_13,Normal,helm,Locale_SubScenario:event_ce005_balloon_13_01
event_ce005_balloon_14_01,event_ce005_balloon_14,Normal,helm,Locale_SubScenario:event_ce005_balloon_14_01
event_ce005_balloon_14_02,event_ce005_balloon_14,Normal,helm,Locale_SubScenario:event_ce005_balloon_14_02
event_ce005_balloon_15_01,event_ce005_balloon_15,Normal,helm,Locale_SubScenario:event_ce005_balloon_15_01
event_ce005_balloon_15_02,event_ce005_balloon_15,Normal,helm,Locale_SubScenario:event_ce005_balloon_15_02
event_ce005_balloon_16_01,event_ce005_balloon_16,Normal,helm,Locale_SubScenario:event_ce005_balloon_16_01
event_ce005_balloon_16_02,event_ce005_balloon_16,Normal,helm,Locale_SubScenario:event_ce005_balloon_16_02
event_ce005_balloon_17_01,event_ce005_balloon_17,Normal,helm,Locale_SubScenario:event_ce005_balloon_17_01
event_ce005_balloon_18_01,event_ce005_balloon_18,Normal,neon,Locale_SubScenario:event_ce005_balloon_18_01
event_ce005_balloon_19_01,event_ce005_balloon_19,Normal,neon,Locale_SubScenario:event_ce005_balloon_19_01
event_ce005_balloon_19_02,event_ce005_balloon_19,Normal,neon,Locale_SubScenario:event_ce005_balloon_19_02
event_ce005_balloon_20_01,event_ce005_balloon_20,Normal,neon,Locale_SubScenario:event_ce005_balloon_20_01
event_ce005_balloon_20_02,event_ce005_balloon_20,Normal,neon,Locale_SubScenario:event_ce005_balloon_20_02
event_ce005_balloon_21_01,event_ce005_balloon_21,Normal,neon,Locale_SubScenario:event_ce005_balloon_21_01
event_ce005_balloon_22_01,event_ce005_balloon_22,Normal,mast,Locale_SubScenario:event_ce005_balloon_22_01
event_ce005_balloon_22_02,event_ce005_balloon_22,Normal,mast,Locale_SubScenario:event_ce005_balloon_22_02
event_ce005_balloon_23_01,event_ce005_balloon_23,Normal,mast,Locale_SubScenario:event_ce005_balloon_23_01
event_ce005_balloon_24_01,event_ce005_balloon_24,Normal,mast,Locale_SubScenario:event_ce005_balloon_24_01
event_ce005_balloon_25_01,event_ce005_balloon_25,Normal,mast,Locale_SubScenario:event_ce005_balloon_25_01
event_ce005_balloon_25_02,event_ce005_balloon_25,Normal,mast,Locale_SubScenario:event_ce005_balloon_25_02
event_ce005_balloon_26_01,event_ce005_balloon_26,Normal,anchor,Locale_SubScenario:event_ce005_balloon_26_01
event_ce005_balloon_27_01,event_ce005_balloon_27,Normal,anchor,Locale_SubScenario:event_ce005_balloon_27_01
event_ce005_balloon_28_01,event_ce005_balloon_28,Normal,anchor,Locale_SubScenario:event_ce005_balloon_28_01
event_ce005_balloon_29_01,event_ce005_balloon_29,Normal,rapi,Locale_SubScenario:event_ce005_balloon_29_01
event_ce005_balloon_30_01,event_ce005_balloon_30,Normal,rapi,Locale_SubScenario:event_ce005_balloon_30_01
event_ce005_balloon_30_02,event_ce005_balloon_30,Normal,rapi,Locale_SubScenario:event_ce005_balloon_30_02
event_ce005_balloon_31_01,event_ce005_balloon_31,Normal,rapi,Locale_SubScenario:event_ce005_balloon_31_01
event_ce005_balloon_31_02,event_ce005_balloon_31,Normal,rapi,Locale_SubScenario:event_ce005_balloon_31_02
event_ce005_balloon_32_01,event_ce005_balloon_32,Normal,rapi,Locale_SubScenario:event_ce005_balloon_32_01
event_ce005_balloon_32_02,event_ce005_balloon_32,Normal,rapi,Locale_SubScenario:event_ce005_balloon_32_02
event_ce005_balloon_32_03,event_ce005_balloon_32,Normal,rapi,Locale_SubScenario:event_ce005_balloon_32_03
event_ce005_balloon_33_01,event_ce005_balloon_33,Normal,rapi,Locale_SubScenario:event_ce005_balloon_33_01
event_ce005_balloon_33_02,event_ce005_balloon_33,Normal,rapi,Locale_SubScenario:event_ce005_balloon_33_02
event_ce005_balloon_34_01,event_ce005_balloon_34,Normal,pepper,Locale_SubScenario:event_ce005_balloon_34_01
event_ce005_balloon_35_01,event_ce005_balloon_35,Normal,pepper,Locale_SubScenario:event_ce005_balloon_35_01
event_ce005_balloon_35_02,event_ce005_balloon_35,Normal,pepper,Locale_SubScenario:event_ce005_balloon_35_02
event_ce005_balloon_36_01,event_ce005_balloon_36,Normal,pepper,Locale_SubScenario:event_ce005_balloon_36_01
event_ce005_balloon_37_01,event_ce005_balloon_37,Normal,pepper,Locale_SubScenario:event_ce005_balloon_37_01
event_ce005_balloon_38_01,event_ce005_balloon_38,Normal,anis,Locale_SubScenario:event_ce005_balloon_38_01
event_ce005_balloon_39_01,event_ce005_balloon_39,Normal,anis,Locale_SubScenario:event_ce005_balloon_39_01
event_ce005_balloon_39_02,event_ce005_balloon_39,Normal,anis,Locale_SubScenario:event_ce005_balloon_39_02
event_ce005_balloon_40_01,event_ce005_balloon_40,Normal,anis,Locale_SubScenario:event_ce005_balloon_40_01
event_ce005_balloon_40_02,event_ce005_balloon_40,Normal,anis,Locale_SubScenario:event_ce005_balloon_40_02
event_ce005_balloon_41_01,event_ce005_balloon_41,Normal,anis,Locale_SubScenario:event_ce005_balloon_41_01
event_ce005_balloon_42_01,event_ce005_balloon_42,Normal,liter,Locale_SubScenario:event_ce005_balloon_42_01
event_ce005_balloon_43_01,event_ce005_balloon_43,Normal,liter,Locale_SubScenario:event_ce005_balloon_43_01
event_ce005_balloon_44_01,event_ce005_balloon_44,Normal,liter,Locale_SubScenario:event_ce005_balloon_44_01
event_ce005_balloon_45_01,event_ce005_balloon_45,Normal,liter,Locale_SubScenario:event_ce005_balloon_45_01
event_ce005_balloon_46_01,event_ce005_balloon_46,Normal,liter,Locale_SubScenario:event_ce005_balloon_46_01
event_ce005_balloon_46_02,event_ce005_balloon_46,Normal,liter,Locale_SubScenario:event_ce005_balloon_46_02
event_ce005_balloon_47_01,event_ce005_balloon_47,Normal,laplace,Locale_SubScenario:event_ce005_balloon_47_01
event_ce005_balloon_48_01,event_ce005_balloon_48,Normal,laplace,Locale_SubScenario:event_ce005_balloon_48_01
event_ce005_balloon_48_02,event_ce005_balloon_48,Normal,laplace,Locale_SubScenario:event_ce005_balloon_48_02
event_ce005_balloon_49_01,event_ce005_balloon_49,Normal,laplace,Locale_SubScenario:event_ce005_balloon_49_01
event_ce005_balloon_50_01,event_ce005_balloon_50,Normal,laplace,Locale_SubScenario:event_ce005_balloon_50_01
event_ce005_balloon_50_02,event_ce005_balloon_50,Normal,laplace,Locale_SubScenario:event_ce005_balloon_50_02
event_ce005_balloon_51_01,event_ce005_balloon_51,Normal,laplace,Locale_SubScenario:event_ce005_balloon_51_01
event_ce005_balloon_51_02,event_ce005_balloon_51,Normal,laplace,Locale_SubScenario:event_ce005_balloon_51_02
event_ce005_balloon_52_01,event_ce005_balloon_52,Normal,laplace,Locale_SubScenario:event_ce005_balloon_52_01
event_ce005_balloon_53_01,event_ce005_balloon_53,Normal,laplace,Locale_SubScenario:event_ce005_balloon_53_01
event_ce005_balloon_54_01,event_ce005_balloon_54,Normal,drake,Locale_SubScenario:event_ce005_balloon_54_01
event_ce005_balloon_55_01,event_ce005_balloon_55,Normal,drake,Locale_SubScenario:event_ce005_balloon_55_01
event_ce005_balloon_56_01,event_ce005_balloon_56,Normal,drake,Locale_SubScenario:event_ce005_balloon_56_01
event_ce005_balloon_57_01,event_ce005_balloon_57,Normal,drake,Locale_SubScenario:event_ce005_balloon_57_01
event_ce005_balloon_57_02,event_ce005_balloon_57,Normal,drake,Locale_SubScenario:event_ce005_balloon_57_02
event_ce005_balloon_58_01,event_ce005_balloon_58,Normal,researcher,Locale_SubScenario:event_ce005_balloon_58_01
event_ce005_balloon_58_02,event_ce005_balloon_58,Normal,researcher,Locale_SubScenario:event_ce005_balloon_58_02
event_ce005_balloon_59_01,event_ce005_balloon_59,Normal,researcher,Locale_SubScenario:event_ce005_balloon_59_01
event_ce005_balloon_59_02,event_ce005_balloon_59,Normal,researcher,Locale_SubScenario:event_ce005_balloon_59_02
event_ce005_balloon_60_01,event_ce005_balloon_60,Normal,maxwell,Locale_SubScenario:event_ce005_balloon_60_01
event_ce005_balloon_61_01,event_ce005_balloon_61,Normal,maxwell,Locale_SubScenario:event_ce005_balloon_61_01
event_usphere_balloon_mori_01_01,event_usphere_balloon_mori_01,Normal,mori,Locale_SubScenario:event_usphere_balloon_mori_01_01
event_usphere_balloon_mori_01_02,event_usphere_balloon_mori_01,Normal,mori,Locale_SubScenario:event_usphere_balloon_mori_01_02
event_usphere_balloon_mori_02_01,event_usphere_balloon_mori_02,Normal,mori,Locale_SubScenario:event_usphere_balloon_mori_02_01
event_usphere_balloon_mori_02_02,event_usphere_balloon_mori_02,Normal,mori,Locale_SubScenario:event_usphere_balloon_mori_02_02
event_usphere_balloon_mori_02_03,event_usphere_balloon_mori_02,Normal,mori,Locale_SubScenario:event_usphere_balloon_mori_02_03
event_usphere_balloon_mori_03_01,event_usphere_balloon_mori_03,Normal,mori,Locale_SubScenario:event_usphere_balloon_mori_03_01
event_usphere_balloon_mori_03_02,event_usphere_balloon_mori_03,Normal,mori,Locale_SubScenario:event_usphere_balloon_mori_03_02
event_usphere_balloon_mori_04_01,event_usphere_balloon_mori_04,Normal,mori,Locale_SubScenario:event_usphere_balloon_mori_04_01
event_usphere_balloon_mori_04_02,event_usphere_balloon_mori_04,Normal,mori,Locale_SubScenario:event_usphere_balloon_mori_04_02
event_usphere_balloon_mori_05_01,event_usphere_balloon_mori_05,Normal,mori,Locale_SubScenario:event_usphere_balloon_mori_05_01
event_usphere_balloon_mori_05_02,event_usphere_balloon_mori_05,Normal,mori,Locale_SubScenario:event_usphere_balloon_mori_05_02
event_usphere_balloon_mihara_01_01,event_usphere_balloon_mihara_01,Normal,mihara,Locale_SubScenario:event_usphere_balloon_mihara_01_01
event_usphere_balloon_mihara_01_02,event_usphere_balloon_mihara_01,Normal,mihara,Locale_SubScenario:event_usphere_balloon_mihara_01_02
event_usphere_balloon_mihara_02_01,event_usphere_balloon_mihara_02,Normal,mihara,Locale_SubScenario:event_usphere_balloon_mihara_02_01
event_usphere_balloon_mihara_02_02,event_usphere_balloon_mihara_02,Normal,mihara,Locale_SubScenario:event_usphere_balloon_mihara_02_02
event_usphere_balloon_mihara_03_01,event_usphere_balloon_mihara_03,Normal,mihara,Locale_SubScenario:event_usphere_balloon_mihara_03_01
event_usphere_balloon_mihara_04_01,event_usphere_balloon_mihara_04,Normal,mihara,Locale_SubScenario:event_usphere_balloon_mihara_04_01
event_usphere_balloon_mihara_04_02,event_usphere_balloon_mihara_04,Normal,mihara,Locale_SubScenario:event_usphere_balloon_mihara_04_02
event_usphere_balloon_uni_01_01,event_usphere_balloon_uni_01,Normal,yuni,Locale_SubScenario:event_usphere_balloon_uni_01_01
event_usphere_balloon_uni_01_02,event_usphere_balloon_uni_01,Normal,yuni,Locale_SubScenario:event_usphere_balloon_uni_01_02
event_usphere_balloon_uni_02_01,event_usphere_balloon_uni_02,Normal,yuni,Locale_SubScenario:event_usphere_balloon_uni_02_01
event_usphere_balloon_uni_03_01,event_usphere_balloon_uni_03,Normal,yuni,Locale_SubScenario:event_usphere_balloon_uni_03_01
event_usphere_balloon_uni_04_01,event_usphere_balloon_uni_04,Normal,yuni,Locale_SubScenario:event_usphere_balloon_uni_04_01
event_usphere_balloon_uni_04_02,event_usphere_balloon_uni_04,Normal,yuni,Locale_SubScenario:event_usphere_balloon_uni_04_02
event_usphere_balloon_cin_01_01,event_usphere_balloon_cin_01,Normal,cinderella,Locale_SubScenario:event_usphere_balloon_cin_01_01
event_usphere_balloon_cin_01_02,event_usphere_balloon_cin_01,Normal,cinderella,Locale_SubScenario:event_usphere_balloon_cin_01_02
event_usphere_balloon_grave_01_01,event_usphere_balloon_grave_01,Normal,grave,Locale_SubScenario:event_usphere_balloon_grave_01_01
event_usphere_balloon_grave_01_02,event_usphere_balloon_grave_01,Normal,grave,Locale_SubScenario:event_usphere_balloon_grave_01_02
event_ce006_balloon_01_01,event_ce006_balloon_01,Normal,roam,Locale_SubScenario:event_ce006_balloon_01_01
event_ce006_balloon_01_02,event_ce006_balloon_01,Normal,roam,Locale_SubScenario:event_ce006_balloon_01_02
event_ce006_balloon_02_01,event_ce006_balloon_02,Normal,roam,Locale_SubScenario:event_ce006_balloon_02_01
event_ce006_balloon_02_02,event_ce006_balloon_02,Normal,roam,Locale_SubScenario:event_ce006_balloon_02_02
event_ce006_balloon_03_01,event_ce006_balloon_03,Normal,rapi,Locale_SubScenario:event_ce006_balloon_03_01
event_ce006_balloon_03_02,event_ce006_balloon_03,Normal,rapi,Locale_SubScenario:event_ce006_balloon_03_02
event_ce006_balloon_04_01,event_ce006_balloon_04,Normal,anis,Locale_SubScenario:event_ce006_balloon_04_01
event_ce006_balloon_04_02,event_ce006_balloon_04,Normal,anis,Locale_SubScenario:event_ce006_balloon_04_02
event_ce006_balloon_05_01,event_ce006_balloon_05,Normal,neon,Locale_SubScenario:event_ce006_balloon_05_01
event_ce006_balloon_05_02,event_ce006_balloon_05,Normal,neon,Locale_SubScenario:event_ce006_balloon_05_02
event_ce006_balloon_06_01,event_ce006_balloon_06,Normal,rapi,Locale_SubScenario:event_ce006_balloon_06_01
event_ce006_balloon_06_02,event_ce006_balloon_06,Normal,rapi,Locale_SubScenario:event_ce006_balloon_06_02
event_ce006_balloon_07_01,event_ce006_balloon_07,Normal,anis,Locale_SubScenario:event_ce006_balloon_07_01
event_ce006_balloon_07_02,event_ce006_balloon_07,Normal,anis,Locale_SubScenario:event_ce006_balloon_07_02
event_ce006_balloon_08_01,event_ce006_balloon_08,Normal,neon,Locale_SubScenario:event_ce006_balloon_08_01
event_ce006_balloon_08_02,event_ce006_balloon_08,Normal,neon,Locale_SubScenario:event_ce006_balloon_08_02
event_ce006_balloon_09_01,event_ce006_balloon_09,Normal,roam,Locale_SubScenario:event_ce006_balloon_09_01
event_ce006_balloon_09_02,event_ce006_balloon_09,Normal,roam,Locale_SubScenario:event_ce006_balloon_09_02
event_ce006_balloon_10_01,event_ce006_balloon_10,Normal,com,Locale_SubScenario:event_ce006_balloon_10_01
event_ce006_balloon_10_02,event_ce006_balloon_10,Normal,com,Locale_SubScenario:event_ce006_balloon_10_02
event_ce006_balloon_11_01,event_ce006_balloon_11,Normal,rapi,Locale_SubScenario:event_ce006_balloon_11_01
event_ce006_balloon_11_02,event_ce006_balloon_11,Normal,rapi,Locale_SubScenario:event_ce006_balloon_11_02
event_ce006_balloon_12_01,event_ce006_balloon_12,Normal,anis,Locale_SubScenario:event_ce006_balloon_12_01
event_ce006_balloon_12_02,event_ce006_balloon_12,Normal,anis,Locale_SubScenario:event_ce006_balloon_12_02
event_ce006_balloon_13_01,event_ce006_balloon_13,Normal,neon,Locale_SubScenario:event_ce006_balloon_13_01
event_ce006_balloon_13_02,event_ce006_balloon_13,Normal,neon,Locale_SubScenario:event_ce006_balloon_13_02
event_ce006_balloon_14_01,event_ce006_balloon_14,Normal,privaty,Locale_SubScenario:event_ce006_balloon_14_01
event_ce006_balloon_14_02,event_ce006_balloon_14,Normal,privaty,Locale_SubScenario:event_ce006_balloon_14_02
event_ce006_balloon_15_01,event_ce006_balloon_15,Normal,elegg,Locale_SubScenario:event_ce006_balloon_15_01
event_ce006_balloon_15_02,event_ce006_balloon_15,Normal,elegg,Locale_SubScenario:event_ce006_balloon_15_02
event_ce006_balloon_16_01,event_ce006_balloon_16,Normal,elegg,Locale_SubScenario:event_ce006_balloon_16_01
event_ce006_balloon_16_02,event_ce006_balloon_16,Normal,elegg,Locale_SubScenario:event_ce006_balloon_16_02
event_ce006_balloon_17_01,event_ce006_balloon_17,Normal,anis,Locale_SubScenario:event_ce006_balloon_17_01
event_ce006_balloon_17_02,event_ce006_balloon_17,Normal,anis,Locale_SubScenario:event_ce006_balloon_17_02
event_ce006_balloon_18_01,event_ce006_balloon_18,Normal,neon,Locale_SubScenario:event_ce006_balloon_18_01
event_ce006_balloon_18_02,event_ce006_balloon_18,Normal,neon,Locale_SubScenario:event_ce006_balloon_18_02
event_ce006_balloon_19_01,event_ce006_balloon_19,Normal,elegg,Locale_SubScenario:event_ce006_balloon_19_01
event_ce006_balloon_19_02,event_ce006_balloon_19,Normal,elegg,Locale_SubScenario:event_ce006_balloon_19_02
event_ce006_balloon_20_01,event_ce006_balloon_20,Normal,com,Locale_SubScenario:event_ce006_balloon_20_01
event_ce006_balloon_21_01,event_ce006_balloon_21,Normal,privaty,Locale_SubScenario:event_ce006_balloon_21_01
event_ce006_balloon_21_02,event_ce006_balloon_21,Normal,privaty,Locale_SubScenario:event_ce006_balloon_21_02
event_ce006_balloon_22_01,event_ce006_balloon_22,Normal,rapi,Locale_SubScenario:event_ce006_balloon_22_01
event_ce006_balloon_22_02,event_ce006_balloon_22,Normal,rapi,Locale_SubScenario:event_ce006_balloon_22_02
event_ce006_balloon_23_01,event_ce006_balloon_23,Normal,anis,Locale_SubScenario:event_ce006_balloon_23_01
event_ce006_balloon_23_02,event_ce006_balloon_23,Normal,anis,Locale_SubScenario:event_ce006_balloon_23_02
event_ce006_balloon_24_01,event_ce006_balloon_24,Normal,roam,Locale_SubScenario:event_ce006_balloon_24_01
event_ce006_balloon_24_02,event_ce006_balloon_24,Normal,roam,Locale_SubScenario:event_ce006_balloon_24_02
event_ce006_balloon_25_01,event_ce006_balloon_25,Normal,elegg,Locale_SubScenario:event_ce006_balloon_25_01
event_ce006_balloon_25_02,event_ce006_balloon_25,Normal,elegg,Locale_SubScenario:event_ce006_balloon_25_02
event_ce006_balloon_26_01,event_ce006_balloon_26,Normal,rapunzel,Locale_SubScenario:event_ce006_balloon_26_01
event_ce006_balloon_26_02,event_ce006_balloon_26,Normal,rapunzel,Locale_SubScenario:event_ce006_balloon_26_02
event_ce006_balloon_27_01,event_ce006_balloon_27,Normal,rapi,Locale_SubScenario:event_ce006_balloon_27_01
event_ce006_balloon_27_02,event_ce006_balloon_27,Normal,rapi,Locale_SubScenario:event_ce006_balloon_27_02
event_ce006_balloon_28_01,event_ce006_balloon_28,Normal,roam,Locale_SubScenario:event_ce006_balloon_28_01
event_ce006_balloon_28_02,event_ce006_balloon_28,Normal,roam,Locale_SubScenario:event_ce006_balloon_28_02
event_ce006_balloon_29_01,event_ce006_balloon_29,Normal,privaty,Locale_SubScenario:event_ce006_balloon_29_01
event_ce006_balloon_29_02,event_ce006_balloon_29,Normal,privaty,Locale_SubScenario:event_ce006_balloon_29_02
event_ce006_balloon_30_01,event_ce006_balloon_30,Normal,elegg,Locale_SubScenario:event_ce006_balloon_30_01
event_ce006_balloon_30_02,event_ce006_balloon_30,Normal,elegg,Locale_SubScenario:event_ce006_balloon_30_02
event_ce006_balloon_31_01,event_ce006_balloon_31,Normal,hermin,Locale_SubScenario:event_ce006_balloon_31_01
event_ce006_balloon_31_02,event_ce006_balloon_31,Normal,hermin,Locale_SubScenario:event_ce006_balloon_31_02
event_ce006_balloon_32_01,event_ce006_balloon_32,Normal,anis,Locale_SubScenario:event_ce006_balloon_32_01
event_ce006_balloon_32_02,event_ce006_balloon_32,Normal,anis,Locale_SubScenario:event_ce006_balloon_32_02
event_ce006_balloon_33_01,event_ce006_balloon_33,Normal,neon,Locale_SubScenario:event_ce006_balloon_33_01
event_ce006_balloon_33_02,event_ce006_balloon_33,Normal,neon,Locale_SubScenario:event_ce006_balloon_33_02
event_ce006_balloon_34_01,event_ce006_balloon_34,Normal,roam,Locale_SubScenario:event_ce006_balloon_34_01
event_ce006_balloon_34_02,event_ce006_balloon_34,Normal,roam,Locale_SubScenario:event_ce006_balloon_34_02
event_ce006_balloon_35_01,event_ce006_balloon_35,Normal,privaty,Locale_SubScenario:event_ce006_balloon_35_01
event_ce006_balloon_36_01,event_ce006_balloon_36,Normal,elegg,Locale_SubScenario:event_ce006_balloon_36_01
event_ce006_balloon_36_02,event_ce006_balloon_36,Normal,elegg,Locale_SubScenario:event_ce006_balloon_36_02
event_ce006_balloon_37_01,event_ce006_balloon_37,Normal,hermin,Locale_SubScenario:event_ce006_balloon_37_01
event_ce006_balloon_37_02,event_ce006_balloon_37,Normal,hermin,Locale_SubScenario:event_ce006_balloon_37_02
event_ce006_balloon_38_01,event_ce006_balloon_38,Normal,anis,Locale_SubScenario:event_ce006_balloon_38_01
event_ce006_balloon_38_02,event_ce006_balloon_38,Normal,anis,Locale_SubScenario:event_ce006_balloon_38_02
event_ce006_balloon_39_01,event_ce006_balloon_39,Normal,neon,Locale_SubScenario:event_ce006_balloon_39_01
event_ce006_balloon_39_02,event_ce006_balloon_39,Normal,neon,Locale_SubScenario:event_ce006_balloon_39_02
event_ce006_balloon_40_01,event_ce006_balloon_40,Normal,roam,Locale_SubScenario:event_ce006_balloon_40_01
event_ce006_balloon_40_02,event_ce006_balloon_40,Normal,roam,Locale_SubScenario:event_ce006_balloon_40_02
event_ce006_balloon_41_01,event_ce006_balloon_41,Normal,privaty,Locale_SubScenario:event_ce006_balloon_41_01
event_ce006_balloon_41_02,event_ce006_balloon_41,Normal,privaty,Locale_SubScenario:event_ce006_balloon_41_02
event_ce006_balloon_42_01,event_ce006_balloon_42,Normal,elegg,Locale_SubScenario:event_ce006_balloon_42_01
event_ce006_balloon_42_02,event_ce006_balloon_42,Normal,elegg,Locale_SubScenario:event_ce006_balloon_42_02
event_ce006_balloon_43_01,event_ce006_balloon_43,Normal,hermin,Locale_SubScenario:event_ce006_balloon_43_01
event_ce006_balloon_43_02,event_ce006_balloon_43,Normal,hermin,Locale_SubScenario:event_ce006_balloon_43_02
event_ce006_balloon_44_01,event_ce006_balloon_44,Normal,elegg,Locale_SubScenario:event_ce006_balloon_44_01
event_ce006_balloon_44_02,event_ce006_balloon_44,Normal,elegg,Locale_SubScenario:event_ce006_balloon_44_02
event_ce006_balloon_45_01,event_ce006_balloon_45,Normal,rapi,Locale_SubScenario:event_ce006_balloon_45_01
event_ce006_balloon_45_02,event_ce006_balloon_45,Normal,rapi,Locale_SubScenario:event_ce006_balloon_45_02
event_ce006_balloon_46_01,event_ce006_balloon_46,Normal,anis,Locale_SubScenario:event_ce006_balloon_46_01
event_ce006_balloon_46_02,event_ce006_balloon_46,Normal,anis,Locale_SubScenario:event_ce006_balloon_46_02
event_ce006_balloon_47_01,event_ce006_balloon_47,Normal,neon,Locale_SubScenario:event_ce006_balloon_47_01
event_ce006_balloon_47_02,event_ce006_balloon_47,Normal,neon,Locale_SubScenario:event_ce006_balloon_47_02
event_ce006_balloon_48_01,event_ce006_balloon_48,Normal,roam,Locale_SubScenario:event_ce006_balloon_48_01
event_ce006_balloon_48_02,event_ce006_balloon_48,Normal,roam,Locale_SubScenario:event_ce006_balloon_48_02
event_ce006_balloon_49_01,event_ce006_balloon_49,Normal,privaty,Locale_SubScenario:event_ce006_balloon_49_01
event_ce006_balloon_49_02,event_ce006_balloon_49,Normal,privaty,Locale_SubScenario:event_ce006_balloon_49_02
event_ce006_balloon_50_01,event_ce006_balloon_50,Normal,elegg,Locale_SubScenario:event_ce006_balloon_50_01
event_ce006_balloon_50_02,event_ce006_balloon_50,Normal,elegg,Locale_SubScenario:event_ce006_balloon_50_02
event_ce006_balloon_51_01,event_ce006_balloon_51,Normal,hermin,Locale_SubScenario:event_ce006_balloon_51_01
event_ce006_balloon_51_02,event_ce006_balloon_51,Normal,hermin,Locale_SubScenario:event_ce006_balloon_51_02
