id,group_id,echo_dialog_npc_id,name_tag_color,dialog_localkey,dialog_print_timing,voice,balloon_resource
3191918,31919,unbreakablesphere_019_mihara,653799,Locale_SubScenario:echo_dialog_unbreakablesphere_19_18,0,echo_dialog_unbreakablesphere_19_18,
3192001,31920,unbreakablesphere_020_grave,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_20_1,50,echo_dialog_unbreakablesphere_20_1,
3192002,31920,unbreakablesphere_020_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_20_2,50,echo_dialog_unbreakablesphere_20_2,
3192003,31920,unbreakablesphere_020_grave,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_20_3,50,echo_dialog_unbreakablesphere_20_3,
3192004,31920,unbreakablesphere_020_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_20_4,50,echo_dialog_unbreakablesphere_20_4,
3192005,31920,unbreakablesphere_020_grave,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_20_5,50,echo_dialog_unbreakablesphere_20_5,
3192006,31920,unbreakablesphere_020_grave,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_20_6,50,echo_dialog_unbreakablesphere_20_6,
3192007,31920,unbreakablesphere_020_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_20_7,50,echo_dialog_unbreakablesphere_20_7,
3192008,31920,unbreakablesphere_020_grave,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_20_8,50,echo_dialog_unbreakablesphere_20_8,
3192009,31920,unbreakablesphere_020_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_20_9,50,echo_dialog_unbreakablesphere_20_9,
3192010,31920,unbreakablesphere_020_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_20_10,50,echo_dialog_unbreakablesphere_20_10,
3192011,31920,unbreakablesphere_020_grave,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_20_11,50,echo_dialog_unbreakablesphere_20_11,
3192012,31920,unbreakablesphere_020_grave,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_20_12,50,echo_dialog_unbreakablesphere_20_12,
3192013,31920,unbreakablesphere_020_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_20_13,50,echo_dialog_unbreakablesphere_20_13,
3192014,31920,unbreakablesphere_020_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_20_14,50,echo_dialog_unbreakablesphere_20_14,
3192015,31920,unbreakablesphere_020_grave,E5341F,Locale_SubScenario:echo_dialog_unbreakablesphere_20_15,0,echo_dialog_unbreakablesphere_20_15,
3192101,31921,unbreakablesphere_021_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_21_1,50,echo_dialog_unbreakablesphere_21_1,
3192102,31921,unbreakablesphere_021_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_21_2,50,echo_dialog_unbreakablesphere_21_2,
3192103,31921,unbreakablesphere_021_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_21_3,50,echo_dialog_unbreakablesphere_21_3,
3192104,31921,unbreakablesphere_021_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_21_4,50,echo_dialog_unbreakablesphere_21_4,
3192105,31921,unbreakablesphere_021_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_21_5,50,echo_dialog_unbreakablesphere_21_5,
3192106,31921,unbreakablesphere_021_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_21_6,50,echo_dialog_unbreakablesphere_21_6,
3192107,31921,unbreakablesphere_021_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_21_7,50,echo_dialog_unbreakablesphere_21_7,
3192108,31921,unbreakablesphere_021_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_21_8,50,echo_dialog_unbreakablesphere_21_8,
3192109,31921,unbreakablesphere_021_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_21_9,50,echo_dialog_unbreakablesphere_21_9,
3192110,31921,unbreakablesphere_021_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_21_10,50,echo_dialog_unbreakablesphere_21_10,
3192111,31921,unbreakablesphere_021_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_21_11,50,echo_dialog_unbreakablesphere_21_11,
3192112,31921,unbreakablesphere_021_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_21_12,50,echo_dialog_unbreakablesphere_21_12,
3192113,31921,unbreakablesphere_021_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_21_13,50,echo_dialog_unbreakablesphere_21_13,
3192114,31921,unbreakablesphere_021_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_21_14,50,echo_dialog_unbreakablesphere_21_14,
3192115,31921,unbreakablesphere_021_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_21_15,50,echo_dialog_unbreakablesphere_21_15,
3192116,31921,unbreakablesphere_021_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_21_16,50,echo_dialog_unbreakablesphere_21_16,
3192117,31921,unbreakablesphere_021_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_21_17,50,echo_dialog_unbreakablesphere_21_17,
3192118,31921,unbreakablesphere_021_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_21_18,50,echo_dialog_unbreakablesphere_21_18,
3192119,31921,unbreakablesphere_021_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_21_19,50,echo_dialog_unbreakablesphere_21_19,
3192120,31921,unbreakablesphere_021_cinderella,C7CDE0,Locale_SubScenario:echo_dialog_unbreakablesphere_21_20,0,echo_dialog_unbreakablesphere_21_20,
3192201,31922,unbreakablesphere_022_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_22_1,50,echo_dialog_unbreakablesphere_22_1,
3192202,31922,unbreakablesphere_022_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_22_2,50,echo_dialog_unbreakablesphere_22_2,
3192203,31922,unbreakablesphere_022_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_22_3,50,echo_dialog_unbreakablesphere_22_3,
3192204,31922,unbreakablesphere_022_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_22_4,50,echo_dialog_unbreakablesphere_22_4,
3192205,31922,unbreakablesphere_022_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_22_5,50,echo_dialog_unbreakablesphere_22_5,
3192206,31922,unbreakablesphere_022_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_22_6,50,echo_dialog_unbreakablesphere_22_6,
3192207,31922,unbreakablesphere_022_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_22_7,50,echo_dialog_unbreakablesphere_22_7,
3192208,31922,unbreakablesphere_022_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_22_8,50,echo_dialog_unbreakablesphere_22_8,
3192209,31922,unbreakablesphere_022_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_22_9,50,echo_dialog_unbreakablesphere_22_9,
3192210,31922,unbreakablesphere_022_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_22_10,50,echo_dialog_unbreakablesphere_22_10,
3192211,31922,unbreakablesphere_022_littlemermaid,977CE3,Locale_SubScenario:echo_dialog_unbreakablesphere_22_11,0,echo_dialog_unbreakablesphere_22_11,
3200101,32001,ce006_01_younghermin,977CE3,Locale_SubScenario:ce006_city_1_1,50,ce006_city_1_1,
3200102,32001,ce006_01_younghermin,977CE3,Locale_SubScenario:ce006_city_1_2,50,ce006_city_1_2,
3200103,32001,ce006_01_younghermin,977CE3,Locale_SubScenario:ce006_city_1_3,50,ce006_city_1_3,
3200104,32001,ce006_01_younghermin,977CE3,Locale_SubScenario:ce006_city_1_4,50,ce006_city_1_4,
3200105,32001,ce006_01_younghermin,977CE3,Locale_SubScenario:ce006_city_1_5,50,ce006_city_1_5,
3200106,32001,ce006_01_younghermin,977CE3,Locale_SubScenario:ce006_city_1_6,50,ce006_city_1_6,
3200107,32001,ce006_01_younghermin,977CE3,Locale_SubScenario:ce006_city_1_7,50,ce006_city_1_7,
3200108,32001,ce006_01_younghermin,977CE3,Locale_SubScenario:ce006_city_1_8,50,ce006_city_1_8,
3200109,32001,ce006_01_younghermin,977CE3,Locale_SubScenario:ce006_city_1_9,50,ce006_city_1_9,
3200110,32001,ce006_01_younghermin,977CE3,Locale_SubScenario:ce006_city_1_10,50,ce006_city_1_10,
3200111,32001,ce006_01_younghermin,977CE3,Locale_SubScenario:ce006_city_1_11,50,ce006_city_1_11,
3200112,32001,ce006_01_younghermin,977CE3,Locale_SubScenario:ce006_city_1_12,0,ce006_city_1_12,
3200201,32002,ce006_02_younghermin,977CE3,Locale_SubScenario:ce006_city_2_1,50,ce006_city_2_1,
3200202,32002,ce006_02_younghermin,977CE3,Locale_SubScenario:ce006_city_2_2,50,ce006_city_2_2,
3200203,32002,ce006_02_younghermin,977CE3,Locale_SubScenario:ce006_city_2_3,50,ce006_city_2_3,
3200204,32002,ce006_02_younghermin,977CE3,Locale_SubScenario:ce006_city_2_4,50,ce006_city_2_4,
3200205,32002,ce006_02_younghermin,977CE3,Locale_SubScenario:ce006_city_2_5,50,ce006_city_2_5,
3200206,32002,ce006_02_younghermin,977CE3,Locale_SubScenario:ce006_city_2_6,50,ce006_city_2_6,
3200207,32002,ce006_02_younghermin,977CE3,Locale_SubScenario:ce006_city_2_7,50,ce006_city_2_7,
3200208,32002,ce006_02_younghermin,977CE3,Locale_SubScenario:ce006_city_2_8,50,ce006_city_2_8,
3200209,32002,ce006_02_younghermin,977CE3,Locale_SubScenario:ce006_city_2_9,50,ce006_city_2_9,
3200210,32002,ce006_02_younghermin,977CE3,Locale_SubScenario:ce006_city_2_10,0,ce006_city_2_10,
3200301,32003,ce006_03_younghermin,977CE3,Locale_SubScenario:ce006_city_3_1,50,ce006_city_3_1,
3200302,32003,ce006_03_younghermin,977CE3,Locale_SubScenario:ce006_city_3_2,50,ce006_city_3_2,
3200303,32003,ce006_03_younghermin,977CE3,Locale_SubScenario:ce006_city_3_3,50,ce006_city_3_3,
3200304,32003,ce006_03_younghermin,977CE3,Locale_SubScenario:ce006_city_3_4,50,ce006_city_3_4,
3200305,32003,ce006_03_younghermin,977CE3,Locale_SubScenario:ce006_city_3_5,50,ce006_city_3_5,
3200306,32003,ce006_03_younghermin,977CE3,Locale_SubScenario:ce006_city_3_6,50,ce006_city_3_6,
3200307,32003,ce006_03_younghermin,977CE3,Locale_SubScenario:ce006_city_3_7,50,ce006_city_3_7,
3200308,32003,ce006_03_younghermin,977CE3,Locale_SubScenario:ce006_city_3_8,50,ce006_city_3_8,
3200309,32003,ce006_03_younghermin,977CE3,Locale_SubScenario:ce006_city_3_9,50,ce006_city_3_9,
3200310,32003,ce006_03_younghermin,977CE3,Locale_SubScenario:ce006_city_3_10,50,ce006_city_3_10,
3200311,32003,ce006_03_younghermin,977CE3,Locale_SubScenario:ce006_city_3_11,50,ce006_city_3_11,
3200312,32003,ce006_03_younghermin,977CE3,Locale_SubScenario:ce006_city_3_12,50,ce006_city_3_12,
3200313,32003,ce006_03_younghermin,977CE3,Locale_SubScenario:ce006_city_3_13,50,ce006_city_3_13,
3200314,32003,ce006_03_younghermin,977CE3,Locale_SubScenario:ce006_city_3_14,50,ce006_city_3_14,
3200315,32003,ce006_03_younghermin,977CE3,Locale_SubScenario:ce006_city_3_15,50,ce006_city_3_15,
3200316,32003,ce006_03_younghermin,977CE3,Locale_SubScenario:ce006_city_3_16,50,ce006_city_3_16,
3200317,32003,ce006_03_younghermin,977CE3,Locale_SubScenario:ce006_city_3_17,50,ce006_city_3_17,
3200318,32003,ce006_03_younghermin,977CE3,Locale_SubScenario:ce006_city_3_18,50,ce006_city_3_18,
3200319,32003,ce006_03_younghermin,977CE3,Locale_SubScenario:ce006_city_3_19,50,ce006_city_3_19,
3200320,32003,ce006_03_younghermin,977CE3,Locale_SubScenario:ce006_city_3_20,50,ce006_city_3_20,
3200321,32003,ce006_03_younghermin,977CE3,Locale_SubScenario:ce006_city_3_21,0,ce006_city_3_21,
3200401,32004,ce006_04_middlehermin,977CE3,Locale_SubScenario:ce006_city_4_1,50,ce006_city_4_1,
3200402,32004,ce006_04_middlehermin,977CE3,Locale_SubScenario:ce006_city_4_2,50,ce006_city_4_2,
3200403,32004,ce006_04_bunkerchild,977CE3,Locale_SubScenario:ce006_city_4_3,50,ce006_city_4_3,
3200404,32004,ce006_04_middlehermin,977CE3,Locale_SubScenario:ce006_city_4_4,50,ce006_city_4_4,
3200405,32004,ce006_04_bunkerchild,977CE3,Locale_SubScenario:ce006_city_4_5,50,ce006_city_4_5,
3200406,32004,ce006_04_middlehermin,977CE3,Locale_SubScenario:ce006_city_4_6,50,ce006_city_4_6,
3200407,32004,ce006_04_bunkerchild,977CE3,Locale_SubScenario:ce006_city_4_7,50,ce006_city_4_7,
3200408,32004,ce006_04_com,977CE3,Locale_SubScenario:ce006_city_4_8,50,ce006_city_4_8,
3200409,32004,ce006_04_com,977CE3,Locale_SubScenario:ce006_city_4_9,50,ce006_city_4_9,
3200410,32004,ce006_04_bunkerchild,977CE3,Locale_SubScenario:ce006_city_4_10,50,ce006_city_4_10,
3200411,32004,ce006_04_com,977CE3,Locale_SubScenario:ce006_city_4_11,50,ce006_city_4_11,
3200412,32004,ce006_04_bunkerchild,977CE3,Locale_SubScenario:ce006_city_4_12,50,ce006_city_4_12,
3200413,32004,ce006_04_com,977CE3,Locale_SubScenario:ce006_city_4_13,50,ce006_city_4_13,
3200414,32004,ce006_04_bunkerchild,977CE3,Locale_SubScenario:ce006_city_4_14,50,ce006_city_4_14,
3200415,32004,ce006_04_middlehermin,977CE3,Locale_SubScenario:ce006_city_4_15,50,ce006_city_4_15,
3200416,32004,ce006_04_com,977CE3,Locale_SubScenario:ce006_city_4_16,50,ce006_city_4_16,
3200417,32004,ce006_04_com,977CE3,Locale_SubScenario:ce006_city_4_17,50,ce006_city_4_17,
3200418,32004,ce006_04_com,977CE3,Locale_SubScenario:ce006_city_4_18,50,ce006_city_4_18,
3200419,32004,ce006_04_bunkerchild,977CE3,Locale_SubScenario:ce006_city_4_19,50,ce006_city_4_19,
3200420,32004,ce006_04_middlehermin,977CE3,Locale_SubScenario:ce006_city_4_20,50,ce006_city_4_20,
3200421,32004,ce006_04_com,977CE3,Locale_SubScenario:ce006_city_4_21,50,ce006_city_4_21,
3200422,32004,ce006_04_bunkerchild,977CE3,Locale_SubScenario:ce006_city_4_22,0,ce006_city_4_22,
3200501,32005,ce006_05_younghermin,977CE3,Locale_SubScenario:ce006_bunker_1_1,50,ce006_bunker_1_1,
3200502,32005,ce006_05_younghermin,977CE3,Locale_SubScenario:ce006_bunker_1_2,50,ce006_bunker_1_2,
3200503,32005,ce006_05_younghermin,977CE3,Locale_SubScenario:ce006_bunker_1_3,50,ce006_bunker_1_3,
3200504,32005,ce006_05_younghermin,977CE3,Locale_SubScenario:ce006_bunker_1_4,50,ce006_bunker_1_4,
3200505,32005,ce006_05_younghermin,977CE3,Locale_SubScenario:ce006_bunker_1_5,50,ce006_bunker_1_5,
3200506,32005,ce006_05_younghermin,977CE3,Locale_SubScenario:ce006_bunker_1_6,50,ce006_bunker_1_6,
3200507,32005,ce006_05_younghermin,977CE3,Locale_SubScenario:ce006_bunker_1_7,50,ce006_bunker_1_7,
3200508,32005,ce006_05_younghermin,977CE3,Locale_SubScenario:ce006_bunker_1_8,50,ce006_bunker_1_8,
3200509,32005,ce006_05_younghermin,977CE3,Locale_SubScenario:ce006_bunker_1_9,50,ce006_bunker_1_9,
3200510,32005,ce006_05_younghermin,977CE3,Locale_SubScenario:ce006_bunker_1_10,50,ce006_bunker_1_10,
3200511,32005,ce006_05_younghermin,977CE3,Locale_SubScenario:ce006_bunker_1_11,50,ce006_bunker_1_11,
3200512,32005,ce006_05_younghermin,977CE3,Locale_SubScenario:ce006_bunker_1_12,50,ce006_bunker_1_12,
3200513,32005,ce006_05_younghermin,977CE3,Locale_SubScenario:ce006_bunker_1_13,50,ce006_bunker_1_13,
3200514,32005,ce006_05_younghermin,977CE3,Locale_SubScenario:ce006_bunker_1_14,0,ce006_bunker_1_14,
3200601,32006,ce006_06_younghermin,977CE3,Locale_SubScenario:ce006_bunker_2_1,50,ce006_bunker_2_1,
3200602,32006,ce006_06_younghermin,977CE3,Locale_SubScenario:ce006_bunker_2_2,50,ce006_bunker_2_2,
3200603,32006,ce006_06_younghermin,977CE3,Locale_SubScenario:ce006_bunker_2_3,50,ce006_bunker_2_3,
3200604,32006,ce006_06_younghermin,977CE3,Locale_SubScenario:ce006_bunker_2_4,50,ce006_bunker_2_4,
3200605,32006,ce006_06_younghermin,977CE3,Locale_SubScenario:ce006_bunker_2_5,50,ce006_bunker_2_5,
3200606,32006,ce006_06_younghermin,977CE3,Locale_SubScenario:ce006_bunker_2_6,50,ce006_bunker_2_6,
3200607,32006,ce006_06_younghermin,977CE3,Locale_SubScenario:ce006_bunker_2_7,50,ce006_bunker_2_7,
3200608,32006,ce006_06_younghermin,977CE3,Locale_SubScenario:ce006_bunker_2_8,50,ce006_bunker_2_8,
3200609,32006,ce006_06_younghermin,977CE3,Locale_SubScenario:ce006_bunker_2_9,50,ce006_bunker_2_9,
3200610,32006,ce006_06_younghermin,977CE3,Locale_SubScenario:ce006_bunker_2_10,50,ce006_bunker_2_10,
3200611,32006,ce006_06_younghermin,977CE3,Locale_SubScenario:ce006_bunker_2_11,50,ce006_bunker_2_11,
3200612,32006,ce006_06_younghermin,977CE3,Locale_SubScenario:ce006_bunker_2_12,50,ce006_bunker_2_12,
3200613,32006,ce006_06_younghermin,977CE3,Locale_SubScenario:ce006_bunker_2_13,50,ce006_bunker_2_13,
3200614,32006,ce006_06_younghermin,977CE3,Locale_SubScenario:ce006_bunker_2_14,50,ce006_bunker_2_14,
3200615,32006,ce006_06_younghermin,977CE3,Locale_SubScenario:ce006_bunker_2_15,0,ce006_bunker_2_15,
3200701,32007,ce006_07_middlehermin,977CE3,Locale_SubScenario:ce006_bunker_3_1,50,ce006_bunker_3_1,
3200702,32007,ce006_07_com,977CE3,Locale_SubScenario:ce006_bunker_3_2,50,ce006_bunker_3_2,
3200703,32007,ce006_07_middlehermin,977CE3,Locale_SubScenario:ce006_bunker_3_3,50,ce006_bunker_3_3,
3200704,32007,ce006_07_com,977CE3,Locale_SubScenario:ce006_bunker_3_4,50,ce006_bunker_3_4,
3200705,32007,ce006_07_middlehermin,977CE3,Locale_SubScenario:ce006_bunker_3_5,50,ce006_bunker_3_5,
3200706,32007,ce006_07_com,977CE3,Locale_SubScenario:ce006_bunker_3_6,50,ce006_bunker_3_6,
3200707,32007,ce006_07_com,977CE3,Locale_SubScenario:ce006_bunker_3_7,50,ce006_bunker_3_7,
3200708,32007,ce006_07_middlehermin,977CE3,Locale_SubScenario:ce006_bunker_3_8,50,ce006_bunker_3_8,
3200709,32007,ce006_07_com,977CE3,Locale_SubScenario:ce006_bunker_3_9,50,ce006_bunker_3_9,
3200710,32007,ce006_07_com,977CE3,Locale_SubScenario:ce006_bunker_3_10,50,ce006_bunker_3_10,
3200711,32007,ce006_07_middlehermin,977CE3,Locale_SubScenario:ce006_bunker_3_11,50,ce006_bunker_3_11,
3200712,32007,ce006_07_middlehermin,977CE3,Locale_SubScenario:ce006_bunker_3_12,50,ce006_bunker_3_12,
3200713,32007,ce006_07_com,977CE3,Locale_SubScenario:ce006_bunker_3_13,50,ce006_bunker_3_13,
3200714,32007,ce006_07_com,977CE3,Locale_SubScenario:ce006_bunker_3_14,50,ce006_bunker_3_14,
3200715,32007,ce006_07_com,977CE3,Locale_SubScenario:ce006_bunker_3_15,50,ce006_bunker_3_15,
3200716,32007,ce006_07_middlehermin,977CE3,Locale_SubScenario:ce006_bunker_3_16,50,ce006_bunker_3_16,
3200717,32007,ce006_07_com,977CE3,Locale_SubScenario:ce006_bunker_3_17,50,ce006_bunker_3_17,
3200718,32007,ce006_07_com,977CE3,Locale_SubScenario:ce006_bunker_3_18,50,ce006_bunker_3_18,
3200719,32007,ce006_07_com,977CE3,Locale_SubScenario:ce006_bunker_3_19,50,ce006_bunker_3_19,
3200720,32007,ce006_07_com,977CE3,Locale_SubScenario:ce006_bunker_3_20,50,ce006_bunker_3_20,
3200721,32007,ce006_07_com,977CE3,Locale_SubScenario:ce006_bunker_3_21,50,ce006_bunker_3_21,
3200722,32007,ce006_07_middlehermin,977CE3,Locale_SubScenario:ce006_bunker_3_22,0,ce006_bunker_3_22,
3200801,32008,ce006_08_com,977CE3,Locale_SubScenario:ce006_bunker_4_1,50,ce006_bunker_4_1,
3200802,32008,ce006_08_middlehermin,977CE3,Locale_SubScenario:ce006_bunker_4_2,50,ce006_bunker_4_2,
3200803,32008,ce006_08_com,977CE3,Locale_SubScenario:ce006_bunker_4_3,50,ce006_bunker_4_3,
3200804,32008,ce006_08_middlehermin,977CE3,Locale_SubScenario:ce006_bunker_4_4,50,ce006_bunker_4_4,
3200805,32008,ce006_08_com,977CE3,Locale_SubScenario:ce006_bunker_4_5,50,ce006_bunker_4_5,
3200806,32008,ce006_08_middlehermin,977CE3,Locale_SubScenario:ce006_bunker_4_6,50,ce006_bunker_4_6,
3200807,32008,ce006_08_middlehermin,977CE3,Locale_SubScenario:ce006_bunker_4_7,50,ce006_bunker_4_7,
3200808,32008,ce006_08_middlehermin,977CE3,Locale_SubScenario:ce006_bunker_4_8,50,ce006_bunker_4_8,
3200809,32008,ce006_08_middlehermin,977CE3,Locale_SubScenario:ce006_bunker_4_9,50,ce006_bunker_4_9,
3200810,32008,ce006_08_middlehermin,977CE3,Locale_SubScenario:ce006_bunker_4_10,50,ce006_bunker_4_10,
3200811,32008,ce006_08_middlehermin,977CE3,Locale_SubScenario:ce006_bunker_4_11,50,ce006_bunker_4_11,
3200812,32008,ce006_08_middlehermin,977CE3,Locale_SubScenario:ce006_bunker_4_12,50,ce006_bunker_4_12,
3200813,32008,ce006_08_middlehermin,977CE3,Locale_SubScenario:ce006_bunker_4_13,50,ce006_bunker_4_13,
3200814,32008,ce006_08_com,977CE3,Locale_SubScenario:ce006_bunker_4_14,50,ce006_bunker_4_14,
3200815,32008,ce006_08_com,977CE3,Locale_SubScenario:ce006_bunker_4_15,50,ce006_bunker_4_15,
3200816,32008,ce006_08_com,977CE3,Locale_SubScenario:ce006_bunker_4_16,50,ce006_bunker_4_16,
3200817,32008,ce006_08_com,977CE3,Locale_SubScenario:ce006_bunker_4_17,50,ce006_bunker_4_17,
3200818,32008,ce006_08_com,977CE3,Locale_SubScenario:ce006_bunker_4_18,50,ce006_bunker_4_18,
3200819,32008,ce006_08_middlehermin,977CE3,Locale_SubScenario:ce006_bunker_4_19,50,ce006_bunker_4_19,
3200820,32008,ce006_08_middlehermin,977CE3,Locale_SubScenario:ce006_bunker_4_20,50,ce006_bunker_4_20,
3200821,32008,ce006_08_com,977CE3,Locale_SubScenario:ce006_bunker_4_21,0,ce006_bunker_4_21,
3200901,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_1,50,ce006_bunker_5_1,
3200902,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_2,50,ce006_bunker_5_2,
3200903,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_3,50,ce006_bunker_5_3,
3200904,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_4,50,ce006_bunker_5_4,
3200905,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_5,50,ce006_bunker_5_5,
3200906,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_6,50,ce006_bunker_5_6,
3200907,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_7,50,ce006_bunker_5_7,
3200908,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_8,50,ce006_bunker_5_8,
3200909,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_9,50,ce006_bunker_5_9,
3200910,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_10,50,ce006_bunker_5_10,
3200911,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_11,50,ce006_bunker_5_11,
3200912,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_12,50,ce006_bunker_5_12,
3200913,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_13,50,ce006_bunker_5_13,
3200914,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_14,50,ce006_bunker_5_14,
3200915,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_15,50,ce006_bunker_5_15,
3200916,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_16,50,ce006_bunker_5_16,
3200917,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_17,50,ce006_bunker_5_17,
3200918,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_18,50,ce006_bunker_5_18,
3200919,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_19,50,ce006_bunker_5_19,
3200920,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_20,50,ce006_bunker_5_20,
3200921,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_21,50,ce006_bunker_5_21,
3200922,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_22,50,ce006_bunker_5_22,
3200923,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_23,50,ce006_bunker_5_23,
3200924,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_24,50,ce006_bunker_5_24,
3200925,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_25,50,ce006_bunker_5_25,
3200926,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_26,50,ce006_bunker_5_26,
3200927,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_27,50,ce006_bunker_5_27,
3200928,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_28,50,ce006_bunker_5_28,
3200929,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_29,50,ce006_bunker_5_29,
3200930,32009,ce006_09_hermin,977CE3,Locale_SubScenario:ce006_bunker_5_30,0,ce006_bunker_5_30,
3200101,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_1,50,ce006_bunker_6_1,
3200102,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_2,50,ce006_bunker_6_2,
3200103,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_3,50,ce006_bunker_6_3,
3200104,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_4,50,ce006_bunker_6_4,
3200105,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_5,50,ce006_bunker_6_5,
3200106,32010,ce006_010_hermin,977CE3,Locale_SubScenario:ce006_bunker_6_6,50,ce006_bunker_6_6,
